name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides thetaiotaomicron	818	S	610653	105924	716577	0.02491
Bacteroides fragilis	817	S	428300	402655	830955	0.02889
Bacteroides sp. CG01	3096000	S	120131	19279	139410	0.00485
Bacteroides sp. M10	2763022	S	66628	57142	123770	0.00430
Bacteroides sp. KFT8	2025659	S	43411	58691	102102	0.00355
Bacteroides sp. D2	556259	S	35551	59717	95268	0.00331
Bacteroides sp. HF-162	2785531	S	7062	50109	57171	0.00199
Bacteroides sp. ZJ-18	2709390	S	5464	38791	44255	0.00154
Bacteroides sp. A1C1	2528203	S	5146	25907	31053	0.00108
Bacteroides sp. CACC 737	2755405	S	3934	15427	19361	0.00067
Bacteroides sp. DH3716P	2847299	S	3503	30092	33595	0.00117
Bacteroides sp. PHL 2737	2162637	S	455	92865	93320	0.00324
Bacteroides sp. BFG-257	2972761	S	136	6061	6197	0.00022
Bacteroides sp. KG68	3397824	S	58	23555	23613	0.00082
Bacteroides sp. KG122	3397827	S	33	29893	29926	0.00104
Bacteroides sp. KG156	3397828	S	11	12104	12115	0.00042
Bacteroides faecium	2715212	S	344893	8184	353077	0.01228
Bacteroides salyersiae	291644	S	313687	32706	346393	0.01204
Bacteroides caccae	47678	S	312979	25237	338216	0.01176
Bacteroides faecis	674529	S	305122	84343	389465	0.01354
Bacteroides stercoris	46506	S	279198	56247	335445	0.01166
Bacteroides helcogenes	290053	S	245021	1992	247013	0.00859
Bacteroides eggerthii	28111	S	218447	40005	258452	0.00899
Bacteroides pyogenes	310300	S	194110	8489	202599	0.00704
Bacteroides uniformis	820	S	183670	134527	318197	0.01106
Bacteroides cellulosilyticus	246787	S	179134	87166	266300	0.00926
Bacteroides intestinalis	329854	S	167421	10020	177441	0.00617
Bacteroides xylanisolvens	371601	S	162486	170030	332516	0.01156
Bacteroides graminisolvens	477666	S	160708	264	160972	0.00560
Bacteroides ovatus	28116	S	150842	278918	429760	0.01494
Bacteroides hominis	2763023	S	149754	775077	924831	0.03215
Bacteroides nordii	291645	S	136436	17873	154309	0.00536
Bacteroides luhongzhouii	2650158	S	126216	17867	144083	0.00501
Bacteroides caecimuris	1796613	S	104056	26799	130855	0.00455
Bacteroides zoogleoformans	28119	S	97949	15006	112955	0.00393
uncultured Bacteroides sp.	162156	S	82013	837	82850	0.00288
Bacteroides maternus	3117552	S	78712	13006	91718	0.00319
Prevotella heparinolytica	28113	S	76642	10726	87368	0.00304
Bacteroides sedimenti	2136147	S	64952	785	65737	0.00229
Bacteroides zhangwenhongii	2650157	S	53748	39761	93509	0.00325
Bacteroides difficilis	2763021	S	35647	31090	66737	0.00232
Bacteroides finegoldii	338188	S	35039	20192	55231	0.00192
Bacteroides humanifaecis	2792859	S	5921	34008	39929	0.00139
Phocaeicola vulgatus	821	S	180394	374323	554717	0.01929
Phocaeicola dorei	357276	S	134317	38968	173285	0.00602
Phocaeicola coprophilus	387090	S	95481	14018	109499	0.00381
Phocaeicola salanitronis	376805	S	62177	3063	65240	0.00227
Parabacteroides goldsteinii	328812	S	445533	38177	483710	0.01682
Parabacteroides faecis	1217282	S	365474	53600	419074	0.01457
