name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rikenellaceae	171550	F	5324858	196671	5521529	0.20781
Bacteroidaceae	815	F	1172935	96810	1269745	0.04779
Tannerellaceae	2005525	F	760825	67407	828232	0.03117
Odoribacteraceae	1853231	F	108485	9291	117776	0.00443
Prevotellaceae	171552	F	103816	2481	106297	0.00400
Barnesiellaceae	2005519	F	34049	1637	35686	0.00134
Dysgonomonadaceae	2005520	F	31835	1083	32918	0.00124
Porphyromonadaceae	171551	F	30474	1737	32211	0.00121
Muribaculaceae	2005473	F	23769	241	24010	0.00090
Paludibacteraceae	2005523	F	4588	5	4593	0.00017
Salinivirgaceae	1970190	F	1827	1	1828	0.00007
Tenuifilaceae	2760872	F	1214	1178	2392	0.00009
Prolixibacteraceae	1471398	F	28843	186	29029	0.00109
Marinifilaceae	1573805	F	8204	102	8306	0.00031
Marinilabiliaceae	558415	F	4023	337	4360	0.00016
Flavobacteriaceae	49546	F	306516	13133	319649	0.01203
Weeksellaceae	2762318	F	88460	13909	102369	0.00385
Blattabacteriaceae	39782	F	9166	611	9777	0.00037
Crocinitomicaceae	1853230	F	3196	2223	5419	0.00020
Owenweeksiaceae	3024551	F	1668	24	1692	0.00006
Sanyastnellaceae	3228945	F	629	0	629	0.00002
Parvicellaceae	2975259	F	496	5	501	0.00002
Ichthyobacteriaceae	1755828	F	488	1	489	0.00002
Hymenobacteraceae	1853232	F	57008	500	57508	0.00216
Spirosomataceae	2896860	F	30698	626	31324	0.00118
Cytophagaceae	89373	F	19250	224	19474	0.00073
Cyclobacteriaceae	563798	F	18136	1545	19681	0.00074
Reichenbachiellaceae	2762302	F	6736	289	7025	0.00026
Catalimonadaceae	1522127	F	5202	78	5280	0.00020
Fulvivirgaceae	2762286	F	5004	314	5318	0.00020
Flammeovirgaceae	200667	F	4852	407	5259	0.00020
Persicobacteraceae	1853234	F	4844	215	5059	0.00019
Marivirgaceae	2762301	F	4567	1088	5655	0.00021
Leadbetterellaceae	3141702	F	4563	63	4626	0.00017
Bernardetiaceae	1937968	F	2792	11	2803	0.00011
Mangrovivirgaceae	2858885	F	2154	35	2189	0.00008
Roseivirgaceae	2762306	F	2153	124	2277	0.00009
Amoebophilaceae	1501348	F	1838	97	1935	0.00007
Flectobacillaceae	3141701	F	1537	19	1556	0.00006
Rhodocytophagaceae	3078917	F	1048	11	1059	0.00004
Sphingobacteriaceae	84566	F	111368	2680	114048	0.00429
Aurantibacillaceae	3088888	F	448	58	506	0.00002
