name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidota	976	P	8637268	187655	8824923	0.33208
Chlorobiota	1090	P	7442	39	7481	0.00028
Rhodothermota	1853220	P	6206	58	6264	0.00024
Ignavibacteriota	1134404	P	3872	14	3886	0.00015
Balneolota	1936987	P	1819	133	1952	0.00007
Gemmatimonadota	142182	P	8173	178	8351	0.00031
Fibrobacterota	65842	P	4739	680	5419	0.00020
Candidatus Cloacimonadota	456828	P	556	0	556	0.00002
Fidelibacterota	62680	P	525	7	532	0.00002
Pseudomonadota	1224	P	3401792	365715	3767507	0.14177
Planctomycetota	203682	P	120912	1021	121933	0.00459
Verrucomicrobiota	74201	P	56486	1474	57960	0.00218
Chlamydiota	204428	P	12725	72	12797	0.00048
Lentisphaerota	256845	P	5045	0	5045	0.00019
Kiritimatiellota	134625	P	4541	3230	7771	0.00029
Candidatus Omnitrophota	67812	P	220	0	220	0.00001
Campylobacterota	29547	P	124999	6572	131571	0.00495
Thermodesulfobacteriota	200940	P	124342	8911	133253	0.00501
Myxococcota	2818505	P	104031	1216	105247	0.00396
Spirochaetota	203691	P	71638	1489	73127	0.00275
Acidobacteriota	57723	P	28020	97	28117	0.00106
Elusimicrobiota	74152	P	18980	33	19013	0.00072
Bdellovibrionota	3018035	P	14252	60	14312	0.00054
Nitrospirota	40117	P	12629	527	13156	0.00050
Deferribacterota	200930	P	6384	110	6494	0.00024
Aquificota	200783	P	5556	39	5595	0.00021
Dictyoglomota	68297	P	3575	3	3578	0.00013
Thermodesulfobiota	3002442	P	2288	3	2291	0.00009
Coprothermobacterota	2138240	P	1860	257	2117	0.00008
Atribacterota	67818	P	1236	3	1239	0.00005
Calditrichota	1930617	P	1128	2	1130	0.00004
Thermomicrobiota	3027942	P	1120	0	1120	0.00004
Chrysiogenota	200938	P	1029	379	1408	0.00005
Thermosulfidibacterota	3123113	P	724	5	729	0.00003
Caldisericota	67814	P	570	0	570	0.00002
Nitrospinota	1293497	P	213	0	213	0.00001
Zhurongbacterota	3470743	P	173	0	173	0.00001
Bacillota	1239	P	4786415	504964	5291379	0.19912
Actinomycetota	201174	P	3614687	63781	3678468	0.13842
Cyanobacteriota	1117	P	102126	365	102491	0.00386
Mycoplasmatota	544448	P	98447	2604	101051	0.00380
Chloroflexota	200795	P	19974	54	20028	0.00075
Armatimonadota	67819	P	2151	0	2151	0.00008
Vulcanimicrobiota	1154676	P	413	2	415	0.00002
Fusobacteriota	32066	P	58518	3304	61822	0.00233
Deinococcota	1297	P	25447	132	25579	0.00096
Thermotogota	200918	P	15387	1193	16580	0.00062
Synergistota	508458	P	8923	122	9045	0.00034
Candidatus Saccharimonadota	95818	P	992	12	1004	0.00004
Candidatus Fervidibacterota	1383058	P	591	559	1150	0.00004
Minisyncoccota	1752724	P	38	0	38	0.00000
Candidatus Bipolaricaulota	67810	P	230	0	230	0.00001
Candidatus Absconditibacteriota	221235	P	139	2172	2311	0.00009
Streptophyta	35493	P	3008304	255699	3264003	0.12283
Chlorophyta	3041	P	5037	85	5122	0.00019
Chordata	7711	P	198695	64769	263464	0.00991
Ascomycota	4890	P	60038	6053	66091	0.00249
Basidiomycota	5204	P	13051	879	13930	0.00052
Mucoromycota	1913637	P	8497	427	8924	0.00034
Microsporidia	6029	P	434	3	437	0.00002
Apicomplexa	5794	P	26201	1108	27309	0.00103
Ciliophora	5878	P	169	0	169	0.00001
Oomycota	4762	P	988	2	990	0.00004
Bacillariophyta	2836	P	975	1	976	0.00004
Cercozoa	136419	P	28	0	28	0.00000
Parabasalia	5719	P	6639	28	6667	0.00025
Fornicata	207245	P	1120	2	1122	0.00004
Euglenozoa	33682	P	4537	19	4556	0.00017
Evosea	2605435	P	1913	105	2018	0.00008
Rhodophyta	2763	P	633	438	1071	0.00004
Methanobacteriota	28890	P	89921	400	90321	0.00340
Thermoplasmatota	2283796	P	2341	2	2343	0.00009
Nitrososphaerota	651137	P	9353	18	9371	0.00035
Thermoproteota	28889	P	6137	9	6146	0.00023
Promethearchaeota	3366641	P	943	3	946	0.00004
Nanobdellota	192989	P	244	18	262	0.00001
Candidatus Nanohalarchaeota	1462430	P	128	4	132	0.00000
Microcaldota	1801631	P	27	0	27	0.00000
Uroviricota	2731618	P	51472	50117	101589	0.00382
Peploviricota	2731361	P	797	0	797	0.00003
Nucleocytoviricota	2732007	P	3670	2	3672	0.00014
Preplasmiviricota	2732008	P	33	0	33	0.00000
Negarnaviricota	2497569	P	441	0	441	0.00002
Pisuviricota	2732408	P	78	0	78	0.00000
Duplornaviricota	2732405	P	40	0	40	0.00000
Kitrinoviricota	2732406	P	32	0	32	0.00000
Lenarviricota	2732407	P	10	81	91	0.00000
Artverviricota	2732409	P	24	0	24	0.00000
Cossaviricota	2732415	P	162	0	162	0.00001
Commensaviricota	3412625	P	57	0	57	0.00000
Cressdnaviricota	2732416	P	30	0	30	0.00000
Phixviricota	2732412	P	14	0	14	0.00000
Hofneiviricota	2732410	P	10	1	11	0.00000
Taleaviricota	2840024	P	10	0	10	0.00000
