name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alistipes	239759	G	5320348	196654	5517002	0.20763
Acetobacteroides	1647173	G	4268	258	4526	0.00017
Bacteroides	816	G	1116945	104062	1221007	0.04595
Phocaeicola	909656	G	44125	4612	48737	0.00183
Parabacteroides	375288	G	747546	67753	815299	0.03068
Tannerella	195950	G	12661	272	12933	0.00049
Butyricimonas	574697	G	98565	9322	107887	0.00406
Odoribacter	283168	G	9606	282	9888	0.00037
Prevotella	838	G	59124	3241	62365	0.00235
Segatella	2974251	G	20659	1302	21961	0.00083
Paraprevotella	577309	G	8256	518	8774	0.00033
Xylanibacter	558436	G	4866	90	4956	0.00019
Hoylesella	2974257	G	4243	2004	6247	0.00024
Pseudoprevotella	2884814	G	1961	31	1992	0.00007
Barnesiella	397864	G	26559	1372	27931	0.00105
Coprobacter	1348911	G	7333	422	7755	0.00029
Petrimonas	307628	G	10814	1126	11940	0.00045
Dysgonomonas	156973	G	7053	5	7058	0.00027
Proteiniphilum	294702	G	7015	480	7495	0.00028
Limibacterium	3404873	G	3444	92	3536	0.00013
Indolivaga	3680098	G	2485	403	2888	0.00011
Porphyromonas	836	G	20744	1664	22408	0.00084
Macellibacteroides	1159323	G	9668	134	9802	0.00037
Muribaculum	1918540	G	8898	310	9208	0.00035
Duncaniella	2518495	G	6129	58	6187	0.00023
Sodaliphilus	2815786	G	4360	188	4548	0.00017
Paramuribaculum	2518497	G	3983	83	4066	0.00015
Paludibacter	346096	G	4588	5	4593	0.00017
Salinivirga	1970191	G	1827	1	1828	0.00007
Tenuifilum	2760873	G	1214	2	1216	0.00005
Candidatus Azobacteroides	511434	G	1175	0	1175	0.00004
Draconibacterium	1471399	G	12422	195	12617	0.00047
Gaoshiqia	3045890	G	5124	50	5174	0.00019
Mangrovibacterium	1573808	G	4233	238	4471	0.00017
Aquipluma	2792393	G	2649	18	2667	0.00010
Halosquirtibacter	3374594	G	2069	51	2120	0.00008
Maribellus	2678352	G	1942	36	1978	0.00007
Labilibaculum	2060722	G	4208	114	4322	0.00016
Marinifilum	866673	G	3872	112	3984	0.00015
Xiashengella	3129724	G	2430	378	2808	0.00011
Alkalitalea	1193324	G	1518	34	1552	0.00006
Flavobacterium	237	G	91437	5328	96765	0.00364
Capnocytophaga	1016	G	23407	1070	24477	0.00092
Polaribacter	52959	G	14794	2174	16968	0.00064
Tenacibaculum	104267	G	14337	2066	16403	0.00062
Flagellimonas	444459	G	12138	1993	14131	0.00053
Winogradskyella	286104	G	7582	1323	8905	0.00034
Maribacter	252356	G	6762	899	7661	0.00029
Aquimarina	290174	G	6497	443	6940	0.00026
Lacinutrix	291183	G	5970	1405	7375	0.00028
Zobellia	112040	G	5920	329	6249	0.00024
Formosa	225842	G	5300	960	6260	0.00024
Myroides	76831	G	4220	889	5109	0.00019
Aequorivita	153265	G	3978	314	4292	0.00016
Algibacter	261827	G	3893	841	4734	0.00018
Cellulophaga	104264	G	3771	463	4234	0.00016
