name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidota	976	P	8716522	190676	8907198	0.38296
Chlorobiota	1090	P	7072	38	7110	0.00031
Rhodothermota	1853220	P	6170	59	6229	0.00027
Ignavibacteriota	1134404	P	3936	15	3951	0.00017
Balneolota	1936987	P	1793	141	1934	0.00008
Gemmatimonadota	142182	P	8243	196	8439	0.00036
Fibrobacterota	65842	P	4816	767	5583	0.00024
Fidelibacterota	62680	P	522	2	524	0.00002
Candidatus Cloacimonadota	456828	P	510	0	510	0.00002
Pseudomonadota	1224	P	3375372	309312	3684684	0.15842
Planctomycetota	203682	P	121308	1839	123147	0.00529
Verrucomicrobiota	74201	P	53198	1534	54732	0.00235
Chlamydiota	204428	P	13320	72	13392	0.00058
Lentisphaerota	256845	P	5030	0	5030	0.00022
Kiritimatiellota	134625	P	4641	2299	6940	0.00030
Candidatus Omnitrophota	67812	P	230	0	230	0.00001
Thermodesulfobacteriota	200940	P	126345	9908	136253	0.00586
Campylobacterota	29547	P	123089	7055	130144	0.00560
Myxococcota	2818505	P	104386	1251	105637	0.00454
Spirochaetota	203691	P	72649	1442	74091	0.00319
Acidobacteriota	57723	P	27337	82	27419	0.00118
Elusimicrobiota	74152	P	18975	14	18989	0.00082
Bdellovibrionota	3018035	P	14425	46	14471	0.00062
Nitrospirota	40117	P	9735	5	9740	0.00042
Deferribacterota	200930	P	6484	103	6587	0.00028
Aquificota	200783	P	6077	37	6114	0.00026
Thermodesulfobiota	3002442	P	2185	2	2187	0.00009
Coprothermobacterota	2138240	P	1862	281	2143	0.00009
Dictyoglomota	68297	P	1479	0	1479	0.00006
Atribacterota	67818	P	1280	3	1283	0.00006
Thermomicrobiota	3027942	P	1163	0	1163	0.00005
Calditrichota	1930617	P	1131	1	1132	0.00005
Chrysiogenota	200938	P	1027	410	1437	0.00006
Thermosulfidibacterota	3123113	P	747	6	753	0.00003
Caldisericota	67814	P	569	0	569	0.00002
Nitrospinota	1293497	P	210	0	210	0.00001
Bacillota	1239	P	4744950	513929	5258879	0.22610
Actinomycetota	201174	P	3605361	58353	3663714	0.15752
Cyanobacteriota	1117	P	101556	410	101966	0.00438
Mycoplasmatota	544448	P	99859	1552	101411	0.00436
Chloroflexota	200795	P	19607	59	19666	0.00085
Armatimonadota	67819	P	2080	0	2080	0.00009
Vulcanimicrobiota	1154676	P	419	2	421	0.00002
Fusobacteriota	32066	P	56251	2921	59172	0.00254
Deinococcota	1297	P	25004	142	25146	0.00108
Thermotogota	200918	P	16128	1255	17383	0.00075
Synergistota	508458	P	8847	133	8980	0.00039
Candidatus Saccharimonadota	95818	P	1043	16	1059	0.00005
Candidatus Fervidibacterota	1383058	P	573	536	1109	0.00005
Minisyncoccota	1752724	P	81	0	81	0.00000
Candidatus Bipolaricaulota	67810	P	231	0	231	0.00001
Candidatus Absconditibacteriota	221235	P	191	2318	2509	0.00011
Chordata	7711	P	218515	35201	253716	0.01091
Ascomycota	4890	P	65839	9580	75419	0.00324
Basidiomycota	5204	P	14425	1203	15628	0.00067
Mucoromycota	1913637	P	10253	432	10685	0.00046
Microsporidia	6029	P	716	3	719	0.00003
Apicomplexa	5794	P	28284	702	28986	0.00125
Ciliophora	5878	P	165	0	165	0.00001
Bacillariophyta	2836	P	1103	1	1104	0.00005
Oomycota	4762	P	1078	4	1082	0.00005
Cercozoa	136419	P	55	0	55	0.00000
Parabasalia	5719	P	6672	13	6685	0.00029
Fornicata	207245	P	1742	1	1743	0.00007
Euglenozoa	33682	P	4831	13	4844	0.00021
Heterolobosea	5752	P	13	0	13	0.00000
Evosea	2605435	P	1776	540	2316	0.00010
Methanobacteriota	28890	P	90643	435	91078	0.00392
Thermoplasmatota	2283796	P	1939	2	1941	0.00008
Nitrososphaerota	651137	P	8706	7	8713	0.00037
Thermoproteota	28889	P	6124	8	6132	0.00026
Promethearchaeota	3366641	P	598	2	600	0.00003
Nanobdellota	192989	P	244	4	248	0.00001
Candidatus Nanohalarchaeota	1462430	P	199	5	204	0.00001
Microcaldota	1801631	P	26	0	26	0.00000
Uroviricota	2731618	P	53126	51543	104669	0.00450
Peploviricota	2731361	P	792	0	792	0.00003
Nucleocytoviricota	2732007	P	4117	0	4117	0.00018
Preplasmiviricota	2732008	P	30	0	30	0.00000
Negarnaviricota	2497569	P	377	0	377	0.00002
Lenarviricota	2732407	P	164	0	164	0.00001
Pisuviricota	2732408	P	99	0	99	0.00000
Duplornaviricota	2732405	P	36	0	36	0.00000
Kitrinoviricota	2732406	P	34	78	112	0.00000
Artverviricota	2732409	P	30	588	618	0.00003
Cossaviricota	2732415	P	162	0	162	0.00001
Commensaviricota	3412625	P	58	0	58	0.00000
Cressdnaviricota	2732416	P	20	0	20	0.00000
Hofneiviricota	2732410	P	10	1	11	0.00000
Phixviricota	2732412	P	10	0	10	0.00000
