name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alistipes finegoldii	214856	S	849966	314607	1164573	0.05010
Alistipes onderdonkii	328813	S	792457	171428	963885	0.04147
uncultured Alistipes sp.	538949	S	786182	40712	826894	0.03557
Alistipes senegalensis	1288121	S	516574	110454	627028	0.02697
Alistipes dispar	2585119	S	411092	11382	422474	0.01817
Alistipes sp. i18-0019-D1	3132707	S	309367	55335	364702	0.01569
Alistipes sp. dk3624	2662363	S	29664	994	30658	0.00132
Alistipes shahii	328814	S	336947	172505	509452	0.02192
Alistipes megaguti	2364787	S	257553	10503	268056	0.01153
Alistipes communis	2585118	S	185448	28460	213908	0.00920
Alistipes putredinis	28117	S	127468	13775	141243	0.00608
Alistipes indistinctus	626932	S	44384	1593	45977	0.00198
Alistipes ihumii	1470347	S	38737	324	39061	0.00168
uncultured Acetobacteroides sp.	1760811	S	4324	149	4473	0.00019
Bacteroides helcogenes	290053	S	73352	474	73826	0.00318
Bacteroides stercoris	46506	S	72884	15027	87911	0.00378
Bacteroides sp. CG01	3096000	S	11467	1761	13228	0.00057
Bacteroides sp. M10	2763022	S	6130	5809	11939	0.00051
Bacteroides sp. D2	556259	S	3768	6850	10618	0.00046
Bacteroides sp. KFT8	2025659	S	3714	5233	8947	0.00038
Bacteroides sp. A1C1	2528203	S	1551	7774	9325	0.00040
Bacteroides sp. HF-162	2785531	S	1371	9397	10768	0.00046
Bacteroides sp. CACC 737	2755405	S	1199	4678	5877	0.00025
Bacteroides sp. ZJ-18	2709390	S	1030	7227	8257	0.00036
Bacteroides sp. DH3716P	2847299	S	344	2810	3154	0.00014
Bacteroides sp. BFG-257	2972761	S	60	2521	2581	0.00011
Bacteroides sp. KG68	3397824	S	47	24751	24798	0.00107
Bacteroides sp. PHL 2737	2162637	S	45	9610	9655	0.00042
Bacteroides fragilis	817	S	55254	91216	146470	0.00630
Bacteroides eggerthii	28111	S	54624	8084	62708	0.00270
Bacteroides thetaiotaomicron	818	S	53759	10862	64621	0.00278
Bacteroides uniformis	820	S	52754	33665	86419	0.00372
Bacteroides intestinalis	329854	S	33175	1813	34988	0.00151
Bacteroides salyersiae	291644	S	32365	3934	36299	0.00156
Bacteroides cellulosilyticus	246787	S	32145	15896	48041	0.00207
Bacteroides zoogleoformans	28119	S	30538	4140	34678	0.00149
Bacteroides pyogenes	310300	S	28421	1145	29566	0.00127
Bacteroides faecium	2715212	S	27641	626	28267	0.00122
Prevotella heparinolytica	28113	S	27016	3261	30277	0.00130
Bacteroides faecis	674529	S	22958	7657	30615	0.00132
Bacteroides caccae	47678	S	21246	1436	22682	0.00098
Bacteroides graminisolvens	477666	S	17128	34	17162	0.00074
Bacteroides nordii	291645	S	16024	1912	17936	0.00077
Bacteroides hominis	2763023	S	15990	81808	97798	0.00421
Bacteroides maternus	3117552	S	15173	2320	17493	0.00075
