name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alistipes	239759	G	5417516	198233	5615749	0.24148
Acetobacteroides	1647173	G	4324	147	4471	0.00019
Bacteroides	816	G	1123526	106896	1230422	0.05291
Phocaeicola	909656	G	44431	4964	49395	0.00212
Parabacteroides	375288	G	728906	66572	795478	0.03421
Tannerella	195950	G	12476	273	12749	0.00055
Butyricimonas	574697	G	98941	9896	108837	0.00468
Odoribacter	283168	G	9582	281	9863	0.00042
Prevotella	838	G	58185	3186	61371	0.00264
Segatella	2974251	G	19704	1236	20940	0.00090
Paraprevotella	577309	G	8314	526	8840	0.00038
Xylanibacter	558436	G	4887	85	4972	0.00021
Hoylesella	2974257	G	4247	1883	6130	0.00026
Pseudoprevotella	2884814	G	1987	29	2016	0.00009
Barnesiella	397864	G	26241	1394	27635	0.00119
Coprobacter	1348911	G	7548	439	7987	0.00034
Petrimonas	307628	G	10884	1021	11905	0.00051
Dysgonomonas	156973	G	9834	431	10265	0.00044
Proteiniphilum	294702	G	7102	357	7459	0.00032
Limibacterium	3404873	G	3483	68	3551	0.00015
Porphyromonas	836	G	20628	1788	22416	0.00096
Macellibacteroides	1159323	G	9743	138	9881	0.00042
Muribaculum	1918540	G	8874	315	9189	0.00040
Duncaniella	2518495	G	6165	59	6224	0.00027
Sodaliphilus	2815786	G	4259	199	4458	0.00019
Paramuribaculum	2518497	G	3470	73	3543	0.00015
Paludibacter	346096	G	4572	4	4576	0.00020
Salinivirga	1970191	G	1990	1	1991	0.00009
Tenuifilum	2760873	G	1221	2	1223	0.00005
Candidatus Azobacteroides	511434	G	1037	0	1037	0.00004
Draconibacterium	1471399	G	12329	202	12531	0.00054
Gaoshiqia	3045890	G	5155	53	5208	0.00022
Mangrovibacterium	1573808	G	4054	247	4301	0.00018
Aquipluma	2792393	G	2270	16	2286	0.00010
Halosquirtibacter	3374594	G	2144	56	2200	0.00009
Maribellus	2678352	G	1975	39	2014	0.00009
Marinifilum	866673	G	4136	90	4226	0.00018
Labilibaculum	2060722	G	3257	78	3335	0.00014
Xiashengella	3129724	G	2324	377	2701	0.00012
Alkalitalea	1193324	G	1530	35	1565	0.00007
Flavobacterium	237	G	91742	5285	97027	0.00417
Capnocytophaga	1016	G	23912	1195	25107	0.00108
Polaribacter	52959	G	16147	2350	18497	0.00080
Tenacibaculum	104267	G	14772	2359	17131	0.00074
Flagellimonas	444459	G	12042	2086	14128	0.00061
Winogradskyella	286104	G	7766	1347	9113	0.00039
Aquimarina	290174	G	6945	529	7474	0.00032
Maribacter	252356	G	6748	940	7688	0.00033
Formosa	225842	G	5827	1092	6919	0.00030
Lacinutrix	291183	G	5468	1160	6628	0.00029
Zobellia	112040	G	5432	318	5750	0.00025
Myroides	76831	G	4915	1013	5928	0.00025
