name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidota	976	P	6816759	118204	6934963	0.26251
Chlorobiota	1090	P	9067	21	9088	0.00034
Rhodothermota	1853220	P	4702	23	4725	0.00018
Ignavibacteriota	1134404	P	3225	12	3237	0.00012
Balneolota	1936987	P	2261	132	2393	0.00009
Gemmatimonadota	142182	P	5123	46	5169	0.00020
Fibrobacterota	65842	P	1085	97	1182	0.00004
Fidelibacterota	62680	P	919	7	926	0.00004
Candidatus Cloacimonadota	456828	P	745	0	745	0.00003
Pseudomonadota	1224	P	6058711	387179	6445890	0.24399
Thermodesulfobacteriota	200940	P	188096	5490	193586	0.00733
Planctomycetota	203682	P	80111	480	80591	0.00305
Verrucomicrobiota	74201	P	65627	1031	66658	0.00252
Chlamydiota	204428	P	6693	110	6803	0.00026
Kiritimatiellota	134625	P	2725	994	3719	0.00014
Lentisphaerota	256845	P	1830	0	1830	0.00007
Candidatus Omnitrophota	67812	P	310	0	310	0.00001
Campylobacterota	29547	P	102628	3299	105927	0.00401
Spirochaetota	203691	P	69144	1034	70178	0.00266
Myxococcota	2818505	P	44623	260	44883	0.00170
Acidobacteriota	57723	P	24863	32	24895	0.00094
Bdellovibrionota	3018035	P	15524	41	15565	0.00059
Nitrospirota	40117	P	9717	260	9977	0.00038
Deferribacterota	200930	P	5135	39	5174	0.00020
Aquificota	200783	P	3831	28	3859	0.00015
Elusimicrobiota	74152	P	3749	4	3753	0.00014
Dictyoglomota	68297	P	2284	1	2285	0.00009
Atribacterota	67818	P	1986	2	1988	0.00008
Calditrichota	1930617	P	1394	1	1395	0.00005
Thermodesulfobiota	3002442	P	1051	1	1052	0.00004
Chrysiogenota	200938	P	669	121	790	0.00003
Nitrospinota	1293497	P	602	1	603	0.00002
Thermomicrobiota	3027942	P	581	0	581	0.00002
Zhurongbacterota	3470743	P	299	0	299	0.00001
Caldisericota	67814	P	285	0	285	0.00001
Thermosulfidibacterota	3123113	P	243	0	243	0.00001
Coprothermobacterota	2138240	P	87	6	93	0.00000
Bacillota	1239	P	4808925	299437	5108362	0.19337
Actinomycetota	201174	P	924577	11226	935803	0.03542
Cyanobacteriota	1117	P	104839	129	104968	0.00397
Mycoplasmatota	544448	P	88518	1713	90231	0.00342
Chloroflexota	200795	P	12975	49	13024	0.00049
Armatimonadota	67819	P	1763	0	1763	0.00007
Vulcanimicrobiota	1154676	P	564	1	565	0.00002
Fusobacteriota	32066	P	54340	1902	56242	0.00213
Deinococcota	1297	P	18731	158	18889	0.00071
Thermotogota	200918	P	13940	495	14435	0.00055
Synergistota	508458	P	11197	5492	16689	0.00063
Candidatus Saccharimonadota	95818	P	1782	293	2075	0.00008
Minisyncoccota	1752724	P	196	406	602	0.00002
Candidatus Fervidibacterota	1383058	P	265	0	265	0.00001
Candidatus Bipolaricaulota	67810	P	248	0	248	0.00001
Candidatus Absconditibacteriota	221235	P	164	1679	1843	0.00007
Streptophyta	35493	P	4946549	278274	5224823	0.19777
Chlorophyta	3041	P	5870	63	5933	0.00022
Chordata	7711	P	357899	88835	446734	0.01691
Ascomycota	4890	P	78039	5077	83116	0.00315
Basidiomycota	5204	P	25863	1243	27106	0.00103
Mucoromycota	1913637	P	18217	1198	19415	0.00073
Microsporidia	6029	P	2249	36	2285	0.00009
Apicomplexa	5794	P	36153	1091	37244	0.00141
Ciliophora	5878	P	380	0	380	0.00001
Bacillariophyta	2836	P	2137	5	2142	0.00008
Oomycota	4762	P	1853	4	1857	0.00007
Cercozoa	136419	P	50	0	50	0.00000
Parabasalia	5719	P	8247	26	8273	0.00031
Fornicata	207245	P	3253	5	3258	0.00012
Euglenozoa	33682	P	6945	18	6963	0.00026
Evosea	2605435	P	3151	415	3566	0.00013
Rhodophyta	2763	P	244	1	245	0.00001
Methanobacteriota	28890	P	68343	570	68913	0.00261
Thermoplasmatota	2283796	P	2504	1	2505	0.00009
Thermoproteota	28889	P	8903	26	8929	0.00034
Nitrososphaerota	651137	P	5747	13	5760	0.00022
Promethearchaeota	3366641	P	1416	5	1421	0.00005
Candidatus Nanohalarchaeota	1462430	P	301	4	305	0.00001
Microcaldota	1801631	P	153	0	153	0.00001
Nanobdellota	192989	P	79	3	82	0.00000
Uroviricota	2731618	P	20476	146	20622	0.00078
Peploviricota	2731361	P	444	0	444	0.00002
Nucleocytoviricota	2732007	P	10109	1	10110	0.00038
Preplasmiviricota	2732008	P	211	0	211	0.00001
Negarnaviricota	2497569	P	641	0	641	0.00002
Pisuviricota	2732408	P	317	0	317	0.00001
Kitrinoviricota	2732406	P	203	0	203	0.00001
Duplornaviricota	2732405	P	78	0	78	0.00000
Lenarviricota	2732407	P	57	622	679	0.00003
Artverviricota	2732409	P	37	0	37	0.00000
Cossaviricota	2732415	P	1464	0	1464	0.00006
Cressdnaviricota	2732416	P	78	0	78	0.00000
Commensaviricota	3412625	P	17	0	17	0.00000
Taleaviricota	2840024	P	143	0	143	0.00001
