name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidota	976	P	7647411	217990	7865401	0.24508
Chlorobiota	1090	P	9268	26	9294	0.00029
Rhodothermota	1853220	P	6957	40	6997	0.00022
Balneolota	1936987	P	2181	135	2316	0.00007
Ignavibacteriota	1134404	P	1496	7	1503	0.00005
Gemmatimonadota	142182	P	4994	39	5033	0.00016
Fibrobacterota	65842	P	533	43	576	0.00002
Candidatus Cloacimonadota	456828	P	369	0	369	0.00001
Fidelibacterota	62680	P	346	2	348	0.00001
Verrucomicrobiota	74201	P	5299054	5307	5304361	0.16528
Planctomycetota	203682	P	63711	285	63996	0.00199
Chlamydiota	204428	P	5504	25	5529	0.00017
Kiritimatiellota	134625	P	1553	806	2359	0.00007
Lentisphaerota	256845	P	966	0	966	0.00003
Candidatus Omnitrophota	67812	P	258	0	258	0.00001
Pseudomonadota	1224	P	2539110	212808	2751918	0.08575
Thermodesulfobacteriota	200940	P	201682	9318	211000	0.00657
Campylobacterota	29547	P	99065	5347	104412	0.00325
Spirochaetota	203691	P	66438	1089	67527	0.00210
Myxococcota	2818505	P	64198	499	64697	0.00202
Acidobacteriota	57723	P	32256	67	32323	0.00101
Bdellovibrionota	3018035	P	12741	59	12800	0.00040
Nitrospirota	40117	P	7273	370	7643	0.00024
Deferribacterota	200930	P	4924	52	4976	0.00016
Aquificota	200783	P	3677	46	3723	0.00012
Dictyoglomota	68297	P	1723	1	1724	0.00005
Atribacterota	67818	P	1597	2	1599	0.00005
Elusimicrobiota	74152	P	1331	1	1332	0.00004
Zhurongbacterota	3470743	P	647	0	647	0.00002
Thermomicrobiota	3027942	P	605	0	605	0.00002
Calditrichota	1930617	P	549	0	549	0.00002
Thermodesulfobiota	3002442	P	401	1	402	0.00001
Chrysiogenota	200938	P	364	96	460	0.00001
Nitrospinota	1293497	P	349	1	350	0.00001
Caldisericota	67814	P	217	0	217	0.00001
Thermosulfidibacterota	3123113	P	136	0	136	0.00000
Coprothermobacterota	2138240	P	35	3	38	0.00000
Bacillota	1239	P	7333389	558725	7892114	0.24591
Actinomycetota	201174	P	1482626	22287	1504913	0.04689
Mycoplasmatota	544448	P	114449	2936	117385	0.00366
Cyanobacteriota	1117	P	87786	123	87909	0.00274
Chloroflexota	200795	P	11287	20	11307	0.00035
Armatimonadota	67819	P	1141	0	1141	0.00004
Vulcanimicrobiota	1154676	P	778	3	781	0.00002
Fusobacteriota	32066	P	63962	3334	67296	0.00210
Deinococcota	1297	P	26460	96	26556	0.00083
Synergistota	508458	P	14702	233	14935	0.00047
Thermotogota	200918	P	12671	528	13199	0.00041
Candidatus Saccharimonadota	95818	P	2448	31	2479	0.00008
Candidatus Bipolaricaulota	67810	P	324	235	559	0.00002
Minisyncoccota	1752724	P	98	31	129	0.00000
Candidatus Fervidibacterota	1383058	P	76	0	76	0.00000
Candidatus Absconditibacteriota	221235	P	59	1762	1821	0.00006
Streptophyta	35493	P	4626060	342408	4968468	0.15481
Chlorophyta	3041	P	5281	85	5366	0.00017
Chordata	7711	P	416496	105947	522443	0.01628
Ascomycota	4890	P	72304	4965	77269	0.00241
Basidiomycota	5204	P	18479	789	19268	0.00060
Mucoromycota	1913637	P	13290	611	13901	0.00043
Microsporidia	6029	P	2491	24	2515	0.00008
Apicomplexa	5794	P	34249	1044	35293	0.00110
Ciliophora	5878	P	158	0	158	0.00000
Oomycota	4762	P	1728	3	1731	0.00005
Bacillariophyta	2836	P	1299	0	1299	0.00004
Cercozoa	136419	P	25	0	25	0.00000
Parabasalia	5719	P	7853	26	7879	0.00025
Fornicata	207245	P	1668	3	1671	0.00005
Euglenozoa	33682	P	6390	16	6406	0.00020
Evosea	2605435	P	2648	546	3194	0.00010
Rhodophyta	2763	P	136	0	136	0.00000
Methanobacteriota	28890	P	77303	697	78000	0.00243
Thermoplasmatota	2283796	P	1742	1	1743	0.00005
Thermoproteota	28889	P	7365	14	7379	0.00023
Nitrososphaerota	651137	P	5286	23	5309	0.00017
Promethearchaeota	3366641	P	1423	11	1434	0.00004
Microcaldota	1801631	P	159	0	159	0.00000
Candidatus Nanohalarchaeota	1462430	P	48	1	49	0.00000
Nanobdellota	192989	P	46	3	49	0.00000
Uroviricota	2731618	P	41855	295	42150	0.00131
Peploviricota	2731361	P	463	0	463	0.00001
Nucleocytoviricota	2732007	P	6065	0	6065	0.00019
Preplasmiviricota	2732008	P	81	0	81	0.00000
Kitrinoviricota	2732406	P	317	0	317	0.00001
Negarnaviricota	2497569	P	295	0	295	0.00001
Pisuviricota	2732408	P	281	0	281	0.00001
Lenarviricota	2732407	P	43	0	43	0.00000
Duplornaviricota	2732405	P	17	81	98	0.00000
Artverviricota	2732409	P	31	844	875	0.00003
Cressdnaviricota	2732416	P	214	0	214	0.00001
Cossaviricota	2732415	P	167	0	167	0.00001
Hofneiviricota	2732410	P	338	21	359	0.00001
Taleaviricota	2840024	P	60	0	60	0.00000
