name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter braakii	57706	S	23128948	4371997	27500945	0.40360
Citrobacter freundii	546	S	229058	63606	292664	0.00430
Citrobacter portucalensis	1639133	S	175369	20270	195639	0.00287
Citrobacter cronae	1748967	S	64709	27336	92045	0.00135
Citrobacter werkmanii	67827	S	47910	4223	52133	0.00077
Citrobacter youngae	133448	S	15346	2593	17939	0.00026
Citrobacter freundii complex sp. CFNIH2	2066049	S	3147	71	3218	0.00005
Citrobacter freundii complex sp. CFNIH9	2077149	S	1500	719	2219	0.00003
Citrobacter sp. MGH105	1686380	S	770	444	1214	0.00002
Citrobacter freundii complex sp. CFNIH3	2077147	S	244	540	784	0.00001
Citrobacter freundii complex sp. CFNIH4	2077148	S	45	207	252	0.00000
Citrobacter sp. BIDMC108	1686385	S	39	101	140	0.00000
Citrobacter sp. MGH103	1686378	S	25	264	289	0.00000
Citrobacter sp. ABFQG	2529121	S	17	429	446	0.00001
Citrobacter sedlakii	67826	S	1550	60	1610	0.00002
Citrobacter gillenii	67828	S	1532	807	2339	0.00003
Citrobacter sp. B72	2807631	S	445384	117682	563066	0.00826
Citrobacter sp. RHBSTW-00524	2742653	S	46430	19855	66285	0.00097
Citrobacter sp. RHB35-C21	2742626	S	21783	8619	30402	0.00045
Citrobacter sp. RHBSTW-00887	2742668	S	19520	6914	26434	0.00039
Citrobacter sp. RHBSTW-01044	2742678	S	18781	24946	43727	0.00064
Citrobacter sp. XT1-2-2	2942480	S	17617	11435	29052	0.00043
Citrobacter sp. RHBSTW-00986	2742675	S	15912	8400	24312	0.00036
Citrobacter sp. RHB36-C18	2742627	S	9784	4507	14291	0.00021
Citrobacter sp. TSA-1	184912	S	7568	2091	9659	0.00014
Citrobacter sp. RHB25-C09	2742624	S	7198	29	7227	0.00011
Citrobacter sp. R56	1573676	S	6136	38	6174	0.00009
Citrobacter sp. RHBSTW-00570	2742655	S	5880	6176	12056	0.00018
Citrobacter sp. S39	2660638	S	5374	5070	10444	0.00015
Citrobacter sp. FDAARGOS_156	1702170	S	3228	999	4227	0.00006
Citrobacter sp. CRE-46	1703250	S	2666	491	3157	0.00005
Citrobacter sp. Colony322	2861801	S	1424	643	2067	0.00003
Citrobacter sp. RHBSTW-00944	2742671	S	1383	10200	11583	0.00017
Citrobacter sp. LUTT5	2697370	S	1249	463	1712	0.00003
Citrobacter sp. RHBSTW-00229	2742641	S	1119	10135	11254	0.00017
Citrobacter sp. RHBSTW-00881	2742667	S	928	852	1780	0.00003
