name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonadota	1224	P	88398182	313343	88711525	0.83516
Bacteroidota	976	P	11468387	1964	11470351	0.10799
Chlorobiota	1090	P	2114	0	2114	0.00002
Rhodothermota	1853220	P	727	0	727	0.00001
Balneolota	1936987	P	255	7	262	0.00000
Ignavibacteriota	1134404	P	217	0	217	0.00000
Gemmatimonadota	142182	P	893	3	896	0.00001
Fibrobacterota	65842	P	27	1	28	0.00000
Fidelibacterota	62680	P	19	0	19	0.00000
Candidatus Cloacimonadota	456828	P	16	0	16	0.00000
Verrucomicrobiota	74201	P	171266	121	171387	0.00161
Planctomycetota	203682	P	10939	387	11326	0.00011
Chlamydiota	204428	P	547	0	547	0.00001
Kiritimatiellota	134625	P	143	185	328	0.00000
Lentisphaerota	256845	P	77	0	77	0.00000
Candidatus Omnitrophota	67812	P	10	0	10	0.00000
Campylobacterota	29547	P	14932	8	14940	0.00014
Myxococcota	2818505	P	13924	1	13925	0.00013
Thermodesulfobacteriota	200940	P	8143	3	8146	0.00008
Spirochaetota	203691	P	6888	1	6889	0.00006
Acidobacteriota	57723	P	3135	0	3135	0.00003
Bdellovibrionota	3018035	P	2805	0	2805	0.00003
Aquificota	200783	P	688	0	688	0.00001
Deferribacterota	200930	P	646	0	646	0.00001
Nitrospirota	40117	P	502	0	502	0.00000
Thermomicrobiota	3027942	P	291	0	291	0.00000
Elusimicrobiota	74152	P	238	0	238	0.00000
Thermodesulfobiota	3002442	P	116	0	116	0.00000
Dictyoglomota	68297	P	95	0	95	0.00000
Atribacterota	67818	P	76	0	76	0.00000
Calditrichota	1930617	P	58	0	58	0.00000
Caldisericota	67814	P	43	0	43	0.00000
Chrysiogenota	200938	P	21	0	21	0.00000
Coprothermobacterota	2138240	P	17	0	17	0.00000
Nitrospinota	1293497	P	13	0	13	0.00000
Bacillota	1239	P	2650673	24331	2675004	0.02518
Actinomycetota	201174	P	2578337	1269	2579606	0.02429
Cyanobacteriota	1117	P	19397	0	19397	0.00018
Mycoplasmatota	544448	P	14795	33	14828	0.00014
Chloroflexota	200795	P	1247	0	1247	0.00001
Armatimonadota	67819	P	126	0	126	0.00000
Vulcanimicrobiota	1154676	P	78	0	78	0.00000
Fusobacteriota	32066	P	8106	6	8112	0.00008
Deinococcota	1297	P	2786	1	2787	0.00003
Thermotogota	200918	P	2310	1	2311	0.00002
Synergistota	508458	P	246	0	246	0.00000
Candidatus Bipolaricaulota	67810	P	118	0	118	0.00000
Candidatus Saccharimonadota	95818	P	81	0	81	0.00000
Candidatus Absconditibacteriota	221235	P	73	0	73	0.00000
Minisyncoccota	1752724	P	19	4	23	0.00000
Candidatus Fervidibacterota	1383058	P	18	467	485	0.00000
Chordata	7711	P	406072	7110	413182	0.00389
Ascomycota	4890	P	27753	342	28095	0.00026
Basidiomycota	5204	P	4555	96	4651	0.00004
Mucoromycota	1913637	P	2767	203	2970	0.00003
Microsporidia	6029	P	345	3	348	0.00000
Apicomplexa	5794	P	9106	21	9127	0.00009
Ciliophora	5878	P	22	0	22	0.00000
Oomycota	4762	P	355	1	356	0.00000
Bacillariophyta	2836	P	252	1	253	0.00000
Cercozoa	136419	P	130	0	130	0.00000
Euglenozoa	33682	P	6738	0	6738	0.00006
Parabasalia	5719	P	1386	0	1386	0.00001
Fornicata	207245	P	492	0	492	0.00000
Evosea	2605435	P	601	446	1047	0.00001
Methanobacteriota	28890	P	15473	41	15514	0.00015
Thermoplasmatota	2283796	P	171	0	171	0.00000
Thermoproteota	28889	P	1900	11	1911	0.00002
Nitrososphaerota	651137	P	529	0	529	0.00000
Promethearchaeota	3366641	P	546	1	547	0.00001
Candidatus Nanohalarchaeota	1462430	P	50	15	65	0.00000
Uroviricota	2731618	P	5225	0	5225	0.00005
Peploviricota	2731361	P	72	0	72	0.00000
Nucleocytoviricota	2732007	P	678	6	684	0.00001
Pisuviricota	2732408	P	90	0	90	0.00000
Negarnaviricota	2497569	P	67	0	67	0.00000
Kitrinoviricota	2732406	P	39	0	39	0.00000
Artverviricota	2732409	P	30	263	293	0.00000
Cossaviricota	2732415	P	22	0	22	0.00000
Taleaviricota	2840024	P	10	0	10	0.00000
