name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	33230605	616203	33846808	0.31866
Hafniaceae	1903412	F	16590546	133544	16724090	0.15745
Yersiniaceae	1903411	F	7083123	22511	7105634	0.06690
Morganellaceae	1903414	F	338031	16521	354552	0.00334
Erwiniaceae	1903409	F	133954	301	134255	0.00126
Pectobacteriaceae	1903410	F	66257	193	66450	0.00063
Budviciaceae	1903416	F	5950	7	5957	0.00006
Bruguierivoracaceae	2812006	F	4576	4	4580	0.00004
Gallaecimonadaceae	3120698	F	506	7	513	0.00000
Lysobacteraceae	32033	F	10590347	29763	10620110	0.09998
Rhodanobacteraceae	1775411	F	7430	5	7435	0.00007
Marinicellaceae	3120710	F	96	0	96	0.00000
Pseudomonadaceae	135621	F	5732276	13551	5745827	0.05410
Marinobacteraceae	2887365	F	2676	4	2680	0.00003
Candidatus Njordibacteraceae	3457296	F	401	0	401	0.00000
Pseudohongiellaceae	3085095	F	119	0	119	0.00000
Ketobacteraceae	3085096	F	40	0	40	0.00000
Moraxellaceae	468	F	2342620	9836	2352456	0.02215
Cellvibrionaceae	1706371	F	80033	111	80144	0.00075
Microbulbiferaceae	1706373	F	4034	113	4147	0.00004
Halieaceae	1706372	F	691	54	745	0.00001
Spongiibacteraceae	1706375	F	512	72	584	0.00001
Porticoccaceae	1706374	F	31	0	31	0.00000
Shewanellaceae	267890	F	7467	36	7503	0.00007
Alteromonadaceae	72275	F	7260	37	7297	0.00007
Pseudoalteromonadaceae	267888	F	6565	843	7408	0.00007
Colwelliaceae	267889	F	4128	21	4149	0.00004
Psychromonadaceae	267894	F	996	1	997	0.00001
Idiomarinaceae	267893	F	921	5	926	0.00001
Ferrimonadaceae	267892	F	451	318	769	0.00001
Moritellaceae	267891	F	274	3	277	0.00000
Vibrionaceae	641	F	25935	90	26025	0.00025
Halomonadaceae	28256	F	13550	128	13678	0.00013
Oceanospirillaceae	135620	F	6717	69	6786	0.00006
Alcanivoracaceae	224372	F	1614	47	1661	0.00002
Endozoicomonadaceae	2066474	F	928	23	951	0.00001
Hahellaceae	224379	F	552	5	557	0.00001
Saccharospirillaceae	255527	F	360	236	596	0.00001
Pleioneaceae	2823145	F	136	0	136	0.00000
Zooshikellaceae	2898533	F	99	1	100	0.00000
Balneatrichaceae	2301193	F	92	0	92	0.00000
Oleiphilaceae	191033	F	46	0	46	0.00000
Litorivicinaceae	449732	F	29	0	29	0.00000
Aeromonadaceae	84642	F	12103	85	12188	0.00011
Succinivibrionaceae	83763	F	126	0	126	0.00000
Pasteurellaceae	712	F	8516	16	8532	0.00008
Legionellaceae	444	F	4852	28	4880	0.00005
Coxiellaceae	118968	F	2721	13	2734	0.00003
Chromatiaceae	1046	F	2831	6	2837	0.00003
Ectothiorhodospiraceae	72276	F	1552	3	1555	0.00001
Sedimenticolaceae	3067276	F	483	1	484	0.00000
Granulosicoccaceae	449719	F	304	0	304	0.00000
Halothiobacillaceae	255526	F	159	0	159	0.00000
Wenzhouxiangellaceae	1676141	F	115	0	115	0.00000
Thioalkalibacteraceae	2035710	F	90	0	90	0.00000
Methylococcaceae	403	F	5419	0	5419	0.00005
Methylothermaceae	1486721	F	75	0	75	0.00000
Piscirickettsiaceae	135616	F	2475	2	2477	0.00002
Francisellaceae	34064	F	1697	35	1732	0.00002
Thiotrichaceae	135617	F	514	0	514	0.00000
Fastidiosibacteraceae	2056687	F	97	1	98	0.00000
Orbaceae	1240483	F	3972	2	3974	0.00004
Nevskiaceae	568386	F	1986	4	1990	0.00002
Algiphilaceae	1266054	F	146	0	146	0.00000
Candidatus Pseudothioglobaceae	3399801	F	1022	6	1028	0.00001
Celerinatantimonadaceae	412032	F	307	313	620	0.00001
Candidatus Azoamicaceae	3119552	F	14	0	14	0.00000
Ignatzschineriaceae	3018589	F	505	0	505	0.00000
Cardiobacteriaceae	868	F	336	0	336	0.00000
Immundisolibacteraceae	1934946	F	360	0	360	0.00000
Kangiellaceae	1920240	F	296	0	296	0.00000
Acidiferrobacteraceae	1692041	F	274	0	274	0.00000
Salinisphaeraceae	742031	F	163	162	325	0.00000
Candidatus Poriferihabitaceae	3033994	F	142	0	142	0.00000
Thiohalobacteraceae	3085110	F	126	0	126	0.00000
Candidatus Rariloculaceae	2978122	F	102	0	102	0.00000
Steroidobacteraceae	2689614	F	95	0	95	0.00000
Woeseiaceae	1738654	F	88	0	88	0.00000
Thiohalomonadaceae	3084969	F	66	0	66	0.00000
Candidatus Johnevansiaceae	3399796	F	41	0	41	0.00000
Candidatus Comchoanobacteraceae	2975285	F	16	0	16	0.00000
Comamonadaceae	80864	F	8329725	101210	8430935	0.07937
Alcaligenaceae	506	F	437527	2828	440355	0.00415
Burkholderiaceae	119060	F	59299	105	59404	0.00056
Oxalobacteraceae	75682	F	54865	35	54900	0.00052
Sphaerotilaceae	2975441	F	20126	6875	27001	0.00025
Sutterellaceae	995019	F	256	0	256	0.00000
Neisseriaceae	481	F	4443	27	4470	0.00004
Chromobacteriaceae	1499392	F	3831	39	3870	0.00004
Chitinibacteraceae	2897177	F	2398	11	2409	0.00002
Aquaspirillaceae	2897176	F	536	6	542	0.00001
