name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter braakii	57706	S	1013536	3880102	4893638	0.12270
Citrobacter freundii	546	S	131283	345694	476977	0.01196
Citrobacter portucalensis	1639133	S	81715	105737	187452	0.00470
Citrobacter werkmanii	67827	S	18595	15164	33759	0.00085
Citrobacter cronae	1748967	S	9267	42404	51671	0.00130
Citrobacter youngae	133448	S	8047	20008	28055	0.00070
Citrobacter freundii complex sp. CFNIH9	2077149	S	996	3092	4088	0.00010
Citrobacter freundii complex sp. CFNIH2	2066049	S	794	357	1151	0.00003
Citrobacter sp. MGH105	1686380	S	781	4597	5378	0.00013
Citrobacter freundii complex sp. CFNIH3	2077147	S	188	6723	6911	0.00017
Citrobacter sp. BIDMC108	1686385	S	80	1363	1443	0.00004
Citrobacter sp. ABFQG	2529121	S	40	7459	7499	0.00019
Citrobacter sp. MGH103	1686378	S	39	2795	2834	0.00007
Citrobacter freundii complex sp. CFNIH4	2077148	S	39	1148	1187	0.00003
Citrobacter gillenii	67828	S	2469	6852	9321	0.00023
Citrobacter sedlakii	67826	S	300	155	455	0.00001
Citrobacter sp. RHBSTW-00986	2742675	S	56962	266561	323523	0.00811
Citrobacter sp. RHB35-C21	2742626	S	37375	153590	190965	0.00479
Citrobacter sp. RHBSTW-00887	2742668	S	34996	127693	162689	0.00408
Citrobacter sp. RHBSTW-00524	2742653	S	34991	155199	190190	0.00477
Citrobacter sp. RHB36-C18	2742627	S	30313	179529	209842	0.00526
Citrobacter sp. S39	2660638	S	22064	353335	375399	0.00941
Citrobacter sp. TSA-1	184912	S	11603	56924	68527	0.00172
Citrobacter sp. RHBSTW-00570	2742655	S	8864	89758	98622	0.00247
Citrobacter sp. RHB25-C09	2742624	S	6745	98	6843	0.00017
Citrobacter sp. R56	1573676	S	3111	167	3278	0.00008
Citrobacter sp. RHBSTW-00881	2742667	S	2665	37824	40489	0.00102
Citrobacter sp. CRE-46	1703250	S	1650	4158	5808	0.00015
Citrobacter sp. RHBSTW-00944	2742671	S	1049	26897	27946	0.00070
Citrobacter sp. B72	2807631	S	1040	3762	4802	0.00012
Citrobacter sp. BDA59-3	2781952	S	810	59	869	0.00002
Citrobacter sp. RHBSTW-00903	2742670	S	793	38575	39368	0.00099
Citrobacter sp. RHBSTW-00678	2742661	S	781	26594	27375	0.00069
Citrobacter sp. Colony219	2861802	S	752	2568	3320	0.00008
Citrobacter sp. FDAARGOS_156	1702170	S	734	2236	2970	0.00007
Citrobacter sp. RHBSTW-01013	2742677	S	678	12620	13298	0.00033
Citrobacter sp. RHBSTW-00127	2742636	S	599	25231	25830	0.00065
Citrobacter sp. LUTT5	2697370	S	576	4411	4987	0.00013
Citrobacter sp. RHBSTW-01044	2742678	S	555	17223	17778	0.00045
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	455	6588	7043	0.00018
