name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter braakii	57706	S	1017613	3924603	4942216	0.11723
Citrobacter freundii	546	S	104766	319590	424356	0.01007
Citrobacter portucalensis	1639133	S	84052	114485	198537	0.00471
Citrobacter werkmanii	67827	S	18557	15413	33970	0.00081
Citrobacter cronae	1748967	S	9252	42605	51857	0.00123
Citrobacter youngae	133448	S	8043	20633	28676	0.00068
Citrobacter gillenii	67828	S	4436	2764	7200	0.00017
Citrobacter freundii complex sp. CFNIH9	2077149	S	964	3038	4002	0.00009
Citrobacter freundii complex sp. CFNIH2	2066049	S	789	355	1144	0.00003
Citrobacter sp. MGH105	1686380	S	736	4539	5275	0.00013
Citrobacter freundii complex sp. CFNIH3	2077147	S	184	6520	6704	0.00016
Citrobacter sp. BIDMC108	1686385	S	78	1355	1433	0.00003
Citrobacter sp. ABFQG	2529121	S	40	7591	7631	0.00018
Citrobacter sp. MGH103	1686378	S	38	2789	2827	0.00007
Citrobacter freundii complex sp. CFNIH4	2077148	S	38	1122	1160	0.00003
Citrobacter sedlakii	67826	S	461	238	699	0.00002
Citrobacter sp. RHBSTW-00986	2742675	S	56950	264702	321652	0.00763
Citrobacter sp. RHB35-C21	2742626	S	37401	153599	191000	0.00453
Citrobacter sp. RHBSTW-00887	2742668	S	35022	127702	162724	0.00386
Citrobacter sp. RHBSTW-00524	2742653	S	35016	154017	189033	0.00448
Citrobacter sp. RHB36-C18	2742627	S	30297	179338	209635	0.00497
Citrobacter sp. S39	2660638	S	22129	356563	378692	0.00898
Citrobacter sp. TSA-1	184912	S	11601	56799	68400	0.00162
Citrobacter sp. RHBSTW-00570	2742655	S	8791	89277	98068	0.00233
Citrobacter sp. RHB25-C09	2742624	S	6681	97	6778	0.00016
Citrobacter sp. R56	1573676	S	3125	166	3291	0.00008
Citrobacter sp. RHBSTW-00881	2742667	S	2671	37907	40578	0.00096
Citrobacter sp. C1	2769343	S	2089	1135	3224	0.00008
Citrobacter sp. CRE-46	1703250	S	1645	4162	5807	0.00014
Citrobacter sp. RHBSTW-00944	2742671	S	1048	27279	28327	0.00067
Citrobacter sp. B72	2807631	S	905	3400	4305	0.00010
Citrobacter sp. BDA59-3	2781952	S	805	58	863	0.00002
Citrobacter sp. RHBSTW-00903	2742670	S	791	38463	39254	0.00093
Citrobacter sp. RHBSTW-00678	2742661	S	780	25813	26593	0.00063
Citrobacter sp. Colony219	2861802	S	756	2578	3334	0.00008
Citrobacter sp. FDAARGOS_156	1702170	S	734	2235	2969	0.00007
Citrobacter sp. RHBSTW-01013	2742677	S	676	12395	13071	0.00031
Citrobacter sp. RHBSTW-00127	2742636	S	599	23189	23788	0.00056
Citrobacter sp. LUTT5	2697370	S	570	4414	4984	0.00012
Citrobacter sp. RHBSTW-01044	2742678	S	551	16971	17522	0.00042
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	454	6554	7008	0.00017
Citrobacter sp. CFNIH10	1920110	S	430	1766	2196	0.00005
Citrobacter sp. XT1-2-2	2942480	S	418	6085	6503	0.00015
Citrobacter sp. SX206	2712025	S	377	496846	497223	0.01179
Citrobacter sp. Colony475	2861800	S	360	3599	3959	0.00009
Citrobacter sp. RHBSTW-00535	2742654	S	357	17474	17831	0.00042
Citrobacter sp. C13	2769347	S	354	1604	1958	0.00005
Citrobacter sp. MAL-2	3464630	S	321	9528	9849	0.00023
Citrobacter sp. RHBSTW-00599	2742657	S	243	3681	3924	0.00009
Citrobacter sp. RHBSTW-00696	2742662	S	230	4084	4314	0.00010
Citrobacter sp. Colony322	2861801	S	226	1966	2192	0.00005
Citrobacter sp. RHBSTW-00229	2742641	S	222	7086	7308	0.00017
Citrobacter sp. RHBSTW-00053	2742632	S	215	8650	8865	0.00021
Citrobacter sp. RHBSTW-00424	2742647	S	212	29949	30161	0.00072
Citrobacter sp. RHBSTW-00848	2742665	S	212	35245	35457	0.00084
Citrobacter sp. 172116965	2683822	S	204	15985	16189	0.00038
Citrobacter sp. RHBSTW-00021	2742630	S	181	24737	24918	0.00059
Citrobacter sp. RHBSTW-00859	2742666	S	179	255692	255871	0.00607
Citrobacter sp. RHBSTW-00667	2742659	S	169	19068	19237	0.00046
Citrobacter sp. RHBSTW-00137	2742638	S	169	40121	40290	0.00096
Citrobacter sp. RHBSTW-00628	2742658	S	164	136692	136856	0.00325
Citrobacter sp. RHBSTW-00107	2742635	S	155	115898	116053	0.00275
Citrobacter sp. RHBSTW-00821	2742663	S	154	7397	7551	0.00018
Citrobacter sp. RHBSTW-00017	2742629	S	140	26597	26737	0.00063
Citrobacter sp. RHBSTW-00976	2742674	S	127	5228	5355	0.00013
Citrobacter sp. RHBSTW-00446	2742648	S	117	28377	28494	0.00068
Citrobacter sp. MGH 55	1439319	S	87	237	324	0.00001
Citrobacter sp. CF971	2566012	S	54	1173	1227	0.00003
Citrobacter sp. RHB35-C17	2742625	S	39	137	176	0.00000
Citrobacter sp. RHBSTW-00671	2742660	S	24	40	64	0.00000
Citrobacter sp. C6_1	2769345	S	20	55431	55451	0.00132
Citrobacter sp. C5_2	2769344	S	17	43586	43603	0.00103
Citrobacter sp. C6_2	2769346	S	16	62943	62959	0.00149
Citrobacter sp. On28M	2678565	S	14	0	14	0.00000
Citrobacter europaeus	1914243	S	34935	5681	40616	0.00096
Citrobacter meridianamericanus	2894201	S	34145	4316	38461	0.00091
Citrobacter arsenatis	2546350	S	29695	3471	33166	0.00079
Citrobacter tructae	2562449	S	18433	650	19083	0.00045
Citrobacter amalonaticus	35703	S	10905	20993	31898	0.00076
Citrobacter koseri	545	S	7257	3985	11242	0.00027
Citrobacter farmeri	67824	S	6360	384	6744	0.00016
Citrobacter enshiensis	2971264	S	4663	202	4865	0.00012
Citrobacter rodentium	67825	S	4010	145	4155	0.00010
Citrobacter pasteurii	1563222	S	3859	7603	11462	0.00027
Klebsiella grimontii	2058152	S	305698	983297	1288995	0.03058
Klebsiella oxytoca	571	S	178620	17328	195948	0.00465
Klebsiella pneumoniae	573	S	39014	347657	386671	0.00917
Klebsiella quasipneumoniae	1463165	S	7786	23222	31008	0.00074
Klebsiella variicola	244366	S	6466	27393	33859	0.00080
Klebsiella quasivariicola	2026240	S	813	218	1031	0.00002
Klebsiella planticola	575	S	58479	61790	120269	0.00285
Klebsiella michiganensis	1134687	S	44114	138433	182547	0.00433
Klebsiella sp. MPUS7	2697371	S	4365	37867	42232	0.00100
Klebsiella sp. ZYC-1	2951084	S	3206	40622	43828	0.00104
Klebsiella sp. I138	2755385	S	2437	58	2495	0.00006
Klebsiella sp. WOUb02	3161071	S	1498	75	1573	0.00004
Klebsiella sp. R445	2755393	S	963	153	1116	0.00003
Klebsiella sp. FDAARGOS_511	2488567	S	856	5017	5873	0.00014
Klebsiella sp. MISC125	2755386	S	856	556	1412	0.00003
Klebsiella sp. LTGPAF-6F	1905288	S	834	14906	15740	0.00037
Klebsiella sp. B345	2755398	S	801	296	1097	0.00003
Klebsiella sp. R390	2755400	S	565	205	770	0.00002
Klebsiella sp. HC6	2923366	S	564	133	697	0.00002
Klebsiella sp. BDA134-6	2787706	S	488	2422	2910	0.00007
Klebsiella sp. CTHL.F3a	2873296	S	488	2074	2562	0.00006
Klebsiella sp. XY-1	2799495	S	369	5519	5888	0.00014
Klebsiella sp. M5al	1934254	S	170	92590	92760	0.00220
Klebsiella sp. PL-2018	2851540	S	150	414	564	0.00001
Klebsiella sp. R2A007	3416669	S	147	191	338	0.00001
Klebsiella sp. A52	2834819	S	83	90	173	0.00000
