name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroidota	976	P	7807068	142497	7949565	0.21226
Chlorobiota	1090	P	6333	21	6354	0.00017
Rhodothermota	1853220	P	1780	7	1787	0.00005
Ignavibacteriota	1134404	P	1528	7	1535	0.00004
Balneolota	1936987	P	777	88	865	0.00002
Gemmatimonadota	142182	P	2138	27	2165	0.00006
Candidatus Cloacimonadota	456828	P	610	0	610	0.00002
Fibrobacterota	65842	P	419	80	499	0.00001
Fidelibacterota	62680	P	378	0	378	0.00001
Verrucomicrobiota	74201	P	6430025	1819	6431844	0.17174
Planctomycetota	203682	P	58455	414	58869	0.00157
Chlamydiota	204428	P	4584	11	4595	0.00012
Kiritimatiellota	134625	P	1296	208	1504	0.00004
Lentisphaerota	256845	P	183	0	183	0.00000
Candidatus Omnitrophota	67812	P	121	0	121	0.00000
Pseudomonadota	1224	P	2170133	197002	2367135	0.06320
Thermodesulfobacteriota	200940	P	194105	1799	195904	0.00523
Campylobacterota	29547	P	79179	2502	81681	0.00218
Spirochaetota	203691	P	62077	1077	63154	0.00169
Myxococcota	2818505	P	28048	122	28170	0.00075
Acidobacteriota	57723	P	14369	19	14388	0.00038
Bdellovibrionota	3018035	P	10038	13	10051	0.00027
Deferribacterota	200930	P	5328	26	5354	0.00014
Nitrospirota	40117	P	5228	1	5229	0.00014
Aquificota	200783	P	4706	33	4739	0.00013
Elusimicrobiota	74152	P	3408	1	3409	0.00009
Atribacterota	67818	P	1348	1	1349	0.00004
Thermodesulfobiota	3002442	P	970	1	971	0.00003
Dictyoglomota	68297	P	778	0	778	0.00002
Chrysiogenota	200938	P	661	111	772	0.00002
Thermomicrobiota	3027942	P	442	0	442	0.00001
Calditrichota	1930617	P	432	0	432	0.00001
Nitrospinota	1293497	P	252	0	252	0.00001
Coprothermobacterota	2138240	P	217	21	238	0.00001
Thermosulfidibacterota	3123113	P	138	0	138	0.00000
Caldisericota	67814	P	136	0	136	0.00000
Bacillota	1239	P	9362438	553888	9916326	0.26478
Actinomycetota	201174	P	1710282	19889	1730171	0.04620
Cyanobacteriota	1117	P	77298	64	77362	0.00207
Mycoplasmatota	544448	P	63713	757	64470	0.00172
Chloroflexota	200795	P	12496	48	12544	0.00033
Armatimonadota	67819	P	803	0	803	0.00002
Vulcanimicrobiota	1154676	P	100	0	100	0.00000
Synergistota	508458	P	81708	227	81935	0.00219
Thermotogota	200918	P	11129	417	11546	0.00031
Deinococcota	1297	P	10079	79	10158	0.00027
Fusobacteriota	32066	P	54040	1460	55500	0.00148
Candidatus Saccharimonadota	95818	P	1049	553	1602	0.00004
Minisyncoccota	1752724	P	81	0	81	0.00000
Candidatus Fervidibacterota	1383058	P	136	0	136	0.00000
Candidatus Absconditibacteriota	221235	P	90	0	90	0.00000
Candidatus Bipolaricaulota	67810	P	40	1138	1178	0.00003
Chordata	7711	P	175125	26319	201444	0.00538
Ascomycota	4890	P	43329	4988	48317	0.00129
Basidiomycota	5204	P	14946	1222	16168	0.00043
Mucoromycota	1913637	P	11631	366	11997	0.00032
Microsporidia	6029	P	2023	13	2036	0.00005
Apicomplexa	5794	P	21873	482	22355	0.00060
Ciliophora	5878	P	27	0	27	0.00000
Oomycota	4762	P	2515	19	2534	0.00007
Bacillariophyta	2836	P	1071	2	1073	0.00003
Cercozoa	136419	P	13	0	13	0.00000
Parabasalia	5719	P	3199	5	3204	0.00009
Fornicata	207245	P	1686	0	1686	0.00005
Euglenozoa	33682	P	2519	6	2525	0.00007
Evosea	2605435	P	2207	679	2886	0.00008
Methanobacteriota	28890	P	47603	760	48363	0.00129
Thermoplasmatota	2283796	P	3378	0	3378	0.00009
Thermoproteota	28889	P	4783	31	4814	0.00013
Nitrososphaerota	651137	P	2975	11	2986	0.00008
Promethearchaeota	3366641	P	740	5	745	0.00002
Candidatus Nanohalarchaeota	1462430	P	70	19	89	0.00000
Nanobdellota	192989	P	43	0	43	0.00000
Microcaldota	1801631	P	43	0	43	0.00000
Nucleocytoviricota	2732007	P	7848641	302	7848943	0.20957
Preplasmiviricota	2732008	P	39	0	39	0.00000
Uroviricota	2731618	P	13622	186	13808	0.00037
Peploviricota	2731361	P	213	1008	1221	0.00003
Negarnaviricota	2497569	P	440	0	440	0.00001
Pisuviricota	2732408	P	155	0	155	0.00000
Duplornaviricota	2732405	P	71	0	71	0.00000
Kitrinoviricota	2732406	P	28	0	28	0.00000
Lenarviricota	2732407	P	22	181	203	0.00001
Artverviricota	2732409	P	27	225	252	0.00001
Cressdnaviricota	2732416	P	183	0	183	0.00000
Cossaviricota	2732415	P	14	0	14	0.00000
Phixviricota	2732412	P	18	0	18	0.00000
