name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	52103948	1337067	53441015	0.38987
Buttiauxella	82976	G	1801827	4018	1805845	0.01317
Klebsiella	570	G	1788779	94713	1883492	0.01374
Enterobacter	547	G	1383916	71755	1455671	0.01062
Escherichia	561	G	649605	863283	1512888	0.01104
Salmonella	590	G	176750	101031	277781	0.00203
Dryocola	3021684	G	111934	476	112410	0.00082
Cedecea	158483	G	83632	258	83890	0.00061
Kosakonia	1330547	G	76207	585	76792	0.00056
Leclercia	83654	G	47176	1338	48514	0.00035
Lelliottia	1330545	G	43536	731	44267	0.00032
Cronobacter	413496	G	38645	198	38843	0.00028
Kluyvera	579	G	36670	536	37206	0.00027
Atlantibacter	1903434	G	15188	160	15348	0.00011
Phytobacter	447792	G	13750	1652	15402	0.00011
Pseudocitrobacter	1504576	G	13465	317	13782	0.00010
Yokenella	158876	G	12226	139	12365	0.00009
Franconibacter	1649295	G	11725	21	11746	0.00009
Siccibacter	1649298	G	11410	41	11451	0.00008
Scandinavium	2726810	G	10200	31	10231	0.00007
Mangrovibacter	451512	G	8010	105	8115	0.00006
Plesiomonas	702	G	7927	37	7964	0.00006
Superficieibacter	2303321	G	7822	27	7849	0.00006
Pluralibacter	1330546	G	7009	62	7071	0.00005
Shigella	620	G	5813	16319	22132	0.00016
Symbiopectobacterium	801	G	2597	539	3136	0.00002
Candidatus Williamhamiltonella	568987	G	395	1	396	0.00000
Candidatus Regiella	568988	G	293	169	462	0.00000
Candidatus Blochmanniella	203804	G	367	0	367	0.00000
Candidatus Westeberhardia	1699619	G	32	1	33	0.00000
Candidatus Doolittlea	1906657	G	197	4	201	0.00000
Candidatus Hoaglandella	1906659	G	174	3	177	0.00000
Candidatus Mikella	1906660	G	94	12	106	0.00000
Candidatus Hartigia	1449912	G	78	80	158	0.00000
Candidatus Gullanella	1906661	G	34	0	34	0.00000
Candidatus Annandia	1302410	G	28	3	31	0.00000
Candidatus Purcelliella	472825	G	12	0	12	0.00000
Candidatus Tachikawaea	1682492	G	12	2	14	0.00000
Trabulsiella	158851	G	4457	71	4528	0.00003
Pseudescherichia	2055880	G	4045	85	4130	0.00003
Jejuibacter	2815296	G	3682	4	3686	0.00003
Shimwellia	1335483	G	3196	9	3205	0.00002
Candidatus Profftia	1177214	G	2045	2	2047	0.00001
Candidatus Ishikawella	409304	G	893	318	1211	0.00001
Candidatus Gillettellia	1177217	G	165	0	165	0.00000
Candidatus Moranella	1048757	G	107	0	107	0.00000
Candidatus Curculioniphilus	690591	G	68	0	68	0.00000
Candidatus Riesia	401618	G	62	0	62	0.00000
Candidatus Psyllophila	3682497	G	62	0	62	0.00000
Candidatus Schneideria	1081630	G	51	0	51	0.00000
Hafnia	568	G	49663066	596247	50259313	0.36666
Edwardsiella	635	G	90017	185	90202	0.00066
Obesumbacterium	82982	G	4358	360	4718	0.00003
Serratia	613	G	3366570	38032	3404602	0.02484
Yersinia	629	G	130629	3440	134069	0.00098
Rahnella	34037	G	42427	293	42720	0.00031
Chania	1745211	G	20149	125	20274	0.00015
Gibbsiella	929812	G	4516	23	4539	0.00003
Rouxiella	1565532	G	3348	21	3369	0.00002
Ewingella	41201	G	2909	22	2931	0.00002
Chimaeribacter	2716544	G	1277	15	1292	0.00001
Nissabacter	1964366	G	1016	4	1020	0.00001
Candidatus Fukatsuia	1927833	G	278	0	278	0.00000
Providencia	586	G	2000284	93894	2094178	0.01528
Proteus	583	G	36200	510	36710	0.00027
Xenorhabdus	626	G	25229	18	25247	0.00018
Morganella	581	G	17484	167	17651	0.00013
Arsenophonus	637	G	10661	8	10669	0.00008
Moellerella	158848	G	9414	196	9610	0.00007
Photorhabdus	29487	G	7451	2	7453	0.00005
Erwinia	551	G	187837	3911	191748	0.00140
Pantoea	53335	G	67674	1108	68782	0.00050
Mixta	2100764	G	2678	143	2821	0.00002
Duffyella	3026546	G	2483	122	2605	0.00002
