name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter braakii	57706	S	4504916	18675653	23180569	0.19514
Citrobacter freundii	546	S	597326	1859225	2456551	0.02068
Citrobacter portucalensis	1639133	S	346962	488029	834991	0.00703
Citrobacter werkmanii	67827	S	88824	74708	163532	0.00138
Citrobacter cronae	1748967	S	35615	172378	207993	0.00175
Citrobacter youngae	133448	S	31720	83858	115578	0.00097
Citrobacter freundii complex sp. CFNIH2	2066049	S	17883	8776	26659	0.00022
Citrobacter freundii complex sp. CFNIH9	2077149	S	6190	19357	25547	0.00022
Citrobacter sp. MGH105	1686380	S	5461	35459	40920	0.00034
Citrobacter sp. BIDMC108	1686385	S	1330	23043	24373	0.00021
Citrobacter freundii complex sp. CFNIH3	2077147	S	491	18730	19221	0.00016
Citrobacter sp. MGH103	1686378	S	110	8025	8135	0.00007
Citrobacter freundii complex sp. CFNIH4	2077148	S	99	2901	3000	0.00003
Citrobacter sp. ABFQG	2529121	S	84	16091	16175	0.00014
Citrobacter gillenii	67828	S	12316	7981	20297	0.00017
Citrobacter sedlakii	67826	S	5357	2935	8292	0.00007
Citrobacter sp. RHBSTW-00524	2742653	S	344087	1669839	2013926	0.01695
Citrobacter sp. TSA-1	184912	S	243710	1313845	1557555	0.01311
Citrobacter sp. RHBSTW-00887	2742668	S	243163	966111	1209274	0.01018
Citrobacter sp. RHB35-C21	2742626	S	154650	698560	853210	0.00718
Citrobacter sp. RHB36-C18	2742627	S	100484	658856	759340	0.00639
Citrobacter sp. RHBSTW-00986	2742675	S	100035	510700	610735	0.00514
Citrobacter sp. RHBSTW-00570	2742655	S	95413	1065431	1160844	0.00977
Citrobacter sp. RHB25-C09	2742624	S	19961	266	20227	0.00017
Citrobacter sp. RHBSTW-00599	2742657	S	18219	302339	320558	0.00270
Citrobacter sp. B72	2807631	S	10892	44152	55044	0.00046
Citrobacter sp. R56	1573676	S	9748	521	10269	0.00009
Citrobacter sp. Colony219	2861802	S	9390	35639	45029	0.00038
Citrobacter sp. RHBSTW-00881	2742667	S	8916	137127	146043	0.00123
Citrobacter sp. LUTT5	2697370	S	7164	60590	67754	0.00057
Citrobacter sp. On28M	2678565	S	6461	158	6619	0.00006
Citrobacter sp. C1	2769343	S	5300	3130	8430	0.00007
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	3738	58672	62410	0.00053
Citrobacter sp. CRE-46	1703250	S	2936	7915	10851	0.00009
Citrobacter sp. RHBSTW-00903	2742670	S	2737	144191	146928	0.00124
Citrobacter sp. BDA59-3	2781952	S	2718	176	2894	0.00002
Citrobacter sp. FDAARGOS_156	1702170	S	2627	8905	11532	0.00010
Citrobacter sp. RHBSTW-00696	2742662	S	2461	50605	53066	0.00045
Citrobacter sp. Colony322	2861801	S	2300	22045	24345	0.00020
Citrobacter sp. RHBSTW-00229	2742641	S	2070	77274	79344	0.00067
Citrobacter sp. RHBSTW-00535	2742654	S	2041	112104	114145	0.00096
Citrobacter sp. RHBSTW-00446	2742648	S	1709	490111	491820	0.00414
Citrobacter sp. RHBSTW-00821	2742663	S	1124	63931	65055	0.00055
Citrobacter sp. RHBSTW-00678	2742661	S	933	33600	34533	0.00029
Citrobacter sp. RHBSTW-01013	2742677	S	769	16499	17268	0.00015
Citrobacter sp. C13	2769347	S	761	3733	4494	0.00004
Citrobacter sp. RHBSTW-00127	2742636	S	648	28275	28923	0.00024
Citrobacter sp. RHBSTW-00944	2742671	S	592	18060	18652	0.00016
Citrobacter sp. 172116965	2683822	S	534	41262	41796	0.00035
Citrobacter sp. RHBSTW-00053	2742632	S	514	22503	23017	0.00019
Citrobacter sp. RHBSTW-00848	2742665	S	502	98737	99239	0.00084
Citrobacter sp. RHBSTW-00021	2742630	S	494	74356	74850	0.00063
Citrobacter sp. RHBSTW-01044	2742678	S	493	16656	17149	0.00014
Citrobacter sp. RHBSTW-00017	2742629	S	467	97715	98182	0.00083
Citrobacter sp. RHBSTW-00107	2742635	S	465	413046	413511	0.00348
