name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	25341516	1172580	26514096	0.30198
Klebsiella	570	G	760410	21688	782098	0.00891
Raoultella	160674	G	229668	12829	242497	0.00276
Buttiauxella	82976	G	696295	839	697134	0.00794
Enterobacter	547	G	265596	9550	275146	0.00313
Salmonella	590	G	179653	21108	200761	0.00229
Escherichia	561	G	98733	50706	149439	0.00170
Cedecea	158483	G	37242	55	37297	0.00042
Kluyvera	579	G	27603	226	27829	0.00032
Kosakonia	1330547	G	27043	99	27142	0.00031
Superficieibacter	2303321	G	24137	66	24203	0.00028
Dryocola	3021684	G	24109	50	24159	0.00028
Leclercia	83654	G	18838	187	19025	0.00022
Cronobacter	413496	G	15856	40	15896	0.00018
Lelliottia	1330545	G	10618	66	10684	0.00012
Atlantibacter	1903434	G	5602	27	5629	0.00006
Siccibacter	1649298	G	4474	8	4482	0.00005
Pseudocitrobacter	1504576	G	4243	13	4256	0.00005
Franconibacter	1649295	G	4065	5	4070	0.00005
Symbiopectobacterium	801	G	1663	5	1668	0.00002
Candidatus Regiella	568988	G	368	3	371	0.00000
Candidatus Williamhamiltonella	568987	G	255	296	551	0.00001
Candidatus Doolittlea	1906657	G	500	5	505	0.00001
Candidatus Blochmanniella	203804	G	424	0	424	0.00000
Candidatus Westeberhardia	1699619	G	29	0	29	0.00000
Candidatus Hoaglandella	1906659	G	125	1	126	0.00000
Candidatus Gullanella	1906661	G	66	0	66	0.00000
Candidatus Mikella	1906660	G	62	3	65	0.00000
Candidatus Tachikawaea	1682492	G	56	48	104	0.00000
Candidatus Purcelliella	472825	G	36	0	36	0.00000
Candidatus Annandia	1302410	G	16	0	16	0.00000
Yokenella	158876	G	3688	21	3709	0.00004
Mangrovibacter	451512	G	3484	28	3512	0.00004
Pluralibacter	1330546	G	3350	14	3364	0.00004
Scandinavium	2726810	G	3327	5	3332	0.00004
Phytobacter	447792	G	3133	85	3218	0.00004
Jejubacter	2815296	G	2261	1	2262	0.00003
Trabulsiella	158851	G	2243	18	2261	0.00003
Shimwellia	1335483	G	2128	3	2131	0.00002
Pseudescherichia	2055880	G	1903	19	1922	0.00002
Plesiomonas	702	G	1622	3	1625	0.00002
Shigella	620	G	1564	1618	3182	0.00004
Candidatus Profftia	1177214	G	364	252	616	0.00001
Candidatus Ishikawella	409304	G	115	0	115	0.00000
Candidatus Moranella	1048757	G	87	0	87	0.00000
Candidatus Riesia	401618	G	38	0	38	0.00000
Candidatus Curculioniphilus	690591	G	37	0	37	0.00000
Candidatus Schneideria	1081630	G	31	0	31	0.00000
Hafnia	568	G	5572396	48703	5621099	0.06402
Edwardsiella	635	G	23646	53	23699	0.00027
Obesumbacterium	82982	G	2888	185	3073	0.00003
Morganella	581	G	681741	4307	686048	0.00781
Providencia	586	G	166363	49109	215472	0.00245
Proteus	583	G	8005	83	8088	0.00009
Xenorhabdus	626	G	5488	3	5491	0.00006
Arsenophonus	637	G	4412	3	4415	0.00005
Photorhabdus	29487	G	4138	1	4139	0.00005
Moellerella	158848	G	1856	61	1917	0.00002
Yersinia	629	G	495958	5142	501100	0.00571
Serratia	613	G	237085	2524	239609	0.00273
Rahnella	34037	G	10846	116	10962	0.00012
Rouxiella	1565532	G	1970	20	1990	0.00002
Chania	1745211	G	1659	16	1675	0.00002
Ewingella	41201	G	983	13	996	0.00001
Gibbsiella	929812	G	858	9	867	0.00001
Nissabacter	1964366	G	781	4	785	0.00001
Chimaeribacter	2716544	G	521	5	526	0.00001
Candidatus Fukatsuia	1927833	G	311	0	311	0.00000
Pantoea	53335	G	33742	564	34306	0.00039
Erwinia	551	G	32794	1882	34676	0.00039
Tatumella	82986	G	11797	62	11859	0.00014
Mixta	2100764	G	2442	135	2577	0.00003
Winslowiella	2997349	G	1272	18	1290	0.00001
Buchnera	32199	G	1180	0	1180	0.00001
Duffyella	3026546	G	968	48	1016	0.00001
Paramixta	3231896	G	942	11	953	0.00001
Pectobacterium	122277	G	39161	777	39938	0.00045
Dickeya	204037	G	9394	331	9725	0.00011
Brenneria	71655	G	3197	750	3947	0.00004
Lonsdalea	1082702	G	1111	27	1138	0.00001
Musicola	2884243	G	424	33	457	0.00001
Prodigiosinella	3059405	G	299	853	1152	0.00001
Limnobaculum	2172100	G	13149	627	13776	0.00016
Pragia	82984	G	10033	794	10827	0.00012
Leminorella	82980	G	4056	24	4080	0.00005
Sodalis	84565	G	3926	1	3927	0.00004
Gallaecimonas	745410	G	462	4	466	0.00001
Stenotrophomonas	40323	G	33750463	554140	34304603	0.39071
Xanthomonas	338	G	440847	2287	443134	0.00505
Pseudoxanthomonas	83618	G	128657	750	129407	0.00147
Lysobacter	68	G	86069	1742	87811	0.00100
Luteimonas	83614	G	48727	127	48854	0.00056
Thermomonas	141948	G	28185	109	28294	0.00032
Marilutibacter	3382698	G	9226	27	9253	0.00011
Agrilutibacter	3382696	G	5794	23	5817	0.00007
Novilysobacter	3382699	G	5772	413	6185	0.00007
Pseudoluteimonas	3382694	G	2761	6	2767	0.00003
Solilutibacter	3382695	G	2243	12	2255	0.00003
Arenimonas	490567	G	1900	3	1903	0.00002
Xylella	2370	G	915	1	916	0.00001
Dyella	231454	G	18402	1532	19934	0.00023
Rhodanobacter	75309	G	10218	1094	11312	0.00013
Luteibacter	242605	G	7204	271	7475	0.00009
Dokdonella	323413	G	3221	71	3292	0.00004
Tahibacter	1453544	G	1272	14	1286	0.00001
Aerosticca	2707020	G	921	304	1225	0.00001
Frateuria	70411	G	875	242	1117	0.00001
Pseudolysobacter	2709666	G	195	1	196	0.00000
Ahniella	2233801	G	150	1	151	0.00000
Metallibacterium	1218803	G	78	0	78	0.00000
Marinicella	863253	G	83	0	83	0.00000
Pseudomonas	286	G	2933713	15999	2949712	0.03360
Stutzerimonas	2901164	G	6975	187	7162	0.00008
Halopseudomonas	2901189	G	3309	100	3409	0.00004
Metapseudomonas	3236656	G	2660	117	2777	0.00003
Ectopseudomonas	3236654	G	2575	371	2946	0.00003
Azotobacter	352	G	1409	27	1436	0.00002
Azorhizophilus	157913	G	52	1	53	0.00000
Aquipseudomonas	3236652	G	941	34	975	0.00001
Geopseudomonas	3236655	G	446	11	457	0.00001
Entomomonas	2758906	G	155	0	155	0.00000
Phytopseudomonas	3236657	G	114	2	116	0.00000
Thiopseudomonas	1654787	G	112	0	112	0.00000
Permianibacter	1649479	G	74	0	74	0.00000
Denitrificimonas	2901261	G	62	0	62	0.00000
Marinobacter	2742	G	2591	2	2593	0.00003
Candidatus Njordibacter	3457297	G	146	0	146	0.00000
Pseudohongiella	1524249	G	64	0	64	0.00000
Ketobacter	2025617	G	27	0	27	0.00000
Acinetobacter	469	G	1476875	6640	1483515	0.01690
Psychrobacter	497	G	1170	4	1174	0.00001
Moraxella	475	G	648	2	650	0.00001
Faucicola	1604696	G	536	4	540	0.00001
Alkanindiges	222991	G	32	0	32	0.00000
Lwoffella	3444169	G	21	0	21	0.00000
Aquirhabdus	2824158	G	11	0	11	0.00000
Vibrio	662	G	25084	494	25578	0.00029
Photobacterium	657	G	2251	107	2358	0.00003
Aliivibrio	511678	G	522	54	576	0.00001
Salinivibrio	51366	G	458	6	464	0.00001
Grimontia	246861	G	438	6	444	0.00001
Enterovibrio	188143	G	183	1	184	0.00000
Parasalinivibrio	3378804	G	154	1	155	0.00000
Thaumasiovibrio	2014233	G	74	2	76	0.00000
Paraphotobacterium	2042066	G	69	1	70	0.00000
Halomonas	2745	G	6257	524	6781	0.00008
Vreelandella	3137766	G	1436	655	2091	0.00002
Cobetia	204286	G	1008	8	1016	0.00001
Salinicola	404432	G	519	24	543	0.00001
Kushneria	504090	G	447	0	447	0.00001
Billgrantia	3137761	G	386	45	431	0.00000
Chromohalobacter	42054	G	156	9	165	0.00000
Pistricoccus	1897649	G	152	0	152	0.00000
Zymobacter	33073	G	75	1	76	0.00000
Candidatus Carsonella	114185	G	41	0	41	0.00000
Halotalea	376488	G	98	0	98	0.00000
Marinomonas	28253	G	1538	17	1555	0.00002
Marinobacterium	48075	G	790	17	807	0.00001
Thalassolituus	187492	G	329	15	344	0.00000
Neptuniibacter	459520	G	317	3	320	0.00000
Neptunomonas	75687	G	287	3	290	0.00000
Amphritea	515417	G	264	3	267	0.00000
Aliamphritea	3018276	G	160	2	162	0.00000
Venatoribacter	2893036	G	125	28	153	0.00000
Nitrincola	267849	G	123	1	124	0.00000
Bacterioplanes	1537406	G	105	3	108	0.00000
Bacterioplanoides	2066071	G	98	1	99	0.00000
Bermanella	599651	G	81	0	81	0.00000
Marinospirillum	64968	G	63	1	64	0.00000
Motiliproteus	1775292	G	35	0	35	0.00000
Alloalcanivorax	3020832	G	763	19	782	0.00001
Alcanivorax	59753	G	494	6	500	0.00001
Isoalcanivorax	3020833	G	382	6	388	0.00000
Endozoicomonas	305899	G	1109	11	1120	0.00001
Hahella	158481	G	408	2	410	0.00000
Thermohahella	3449104	G	96	2	98	0.00000
Allohahella	1855402	G	18	0	18	0.00000
Gynuella	1445504	G	201	1	202	0.00000
Saccharospirillum	231683	G	118	1	119	0.00000
Salinispirillum	1649491	G	62	0	62	0.00000
Reinekea	230494	G	41	0	41	0.00000
Pokkaliibacter	2301194	G	288	0	288	0.00000
Aliikangiella	1920241	G	142	0	142	0.00000
Pleionea	1502941	G	46	0	46	0.00000
Litorivicinus	418700	G	183	0	183	0.00000
Spartinivicinus	2768738	G	59	0	59	0.00000
Marinicellulosiphila	3414216	G	52	0	52	0.00000
Oleiphilus	141450	G	39	0	39	0.00000
Shewanella	22	G	6048	119	6167	0.00007
Parashewanella	2547964	G	161	1	162	0.00000
Psychrobium	1573826	G	46	0	46	0.00000
Alteromonas	226	G	1478	131	1609	0.00002
Salinimonas	288793	G	189	17	206	0.00000
Catenovulum	1172191	G	529	14	543	0.00001
Agarivorans	261825	G	513	7	520	0.00001
Paraglaciecola	1621534	G	400	21	421	0.00000
Alishewanella	111142	G	165	9	174	0.00000
Alkalimarinus	1858563	G	97	0	97	0.00000
Aliiglaciecola	1406885	G	91	12	103	0.00000
Ningiella	2751156	G	87	2	89	0.00000
Saccharobesus	2894574	G	80	0	80	0.00000
Halioxenophilus	2108524	G	61	1	62	0.00000
Neptunicella	2125985	G	55	3	58	0.00000
Lacimicrobium	1751872	G	54	1	55	0.00000
Saliniradius	2661818	G	24	1	25	0.00000
Planctobacterium	2200736	G	20	0	20	0.00000
Paraneptunicella	2905123	G	20	0	20	0.00000
Brumicola	3160924	G	14	0	14	0.00000
Hydrocarboniclastica	2650549	G	13	0	13	0.00000
Pseudoalteromonas	53246	G	3150	128	3278	0.00004
Psychrosphaera	907197	G	51	4	55	0.00000
Flocculibacter	2834759	G	35	0	35	0.00000
Thalassotalea	1518149	G	775	28	803	0.00001
Colwellia	28228	G	480	20	500	0.00001
Thalassomonas	137583	G	167	1	168	0.00000
Cognaticolwellia	2848171	G	150	9	159	0.00000
Pseudocolwellia	2848177	G	54	0	54	0.00000
Litorilituus	1407056	G	35	0	35	0.00000
Ferrimonas	44011	G	1163	20	1183	0.00001
Idiomarina	135575	G	394	30	424	0.00000
Pseudidiomarina	2800384	G	200	3	203	0.00000
Psychromonas	67572	G	479	4	483	0.00001
Moritella	58050	G	442	26	468	0.00001
Motilimonas	1914248	G	116	2	118	0.00000
Aeromonas	642	G	10036	89	10125	0.00012
Zobellella	347533	G	1241	33	1274	0.00001
Oceanimonas	129577	G	402	12	414	0.00000
Oceanisphaera	225143	G	302	0	302	0.00000
Tolumonas	43947	G	275	2	277	0.00000
Pseudaeromonas	1929090	G	61	0	61	0.00000
Dongshaea	2802288	G	52	0	52	0.00000
Succinivibrio	83770	G	259	0	259	0.00000
Rheinheimera	67575	G	483	0	483	0.00001
Thioflavicoccus	156885	G	480	10	490	0.00001
Thiorhodovibrio	61593	G	352	6	358	0.00000
Thiodictyon	53392	G	321	6	327	0.00000
Nitrosococcus	1227	G	245	1	246	0.00000
Thiocapsa	1056	G	214	6	220	0.00000
Thermochromatium	85073	G	170	9	179	0.00000
Caldichromatium	2828366	G	152	7	159	0.00000
Marichromatium	85076	G	151	9	160	0.00000
Thiocystis	13724	G	108	4	112	0.00000
Allochromatium	85072	G	82	4	86	0.00000
Candidatus Nitrosacidococcus	2796146	G	40	0	40	0.00000
Candidatus Nitrosoglobus	1980513	G	16	0	16	0.00000
Thioalkalivibrio	106633	G	615	6	621	0.00001
Acidihalobacter	1765964	G	338	1	339	0.00000
Ectothiorhodospira	1051	G	218	2	220	0.00000
Spiribacter	1335745	G	186	2	188	0.00000
Halorhodospira	85108	G	166	0	166	0.00000
Sediminicurvatus	3383961	G	146	1	147	0.00000
Alkalilimnicola	133193	G	143	2	145	0.00000
Aquisalimonas	406099	G	86	0	86	0.00000
Ectothiorhodosinus	233099	G	21	0	21	0.00000
Halothiobacillus	109262	G	980	5	985	0.00001
Granulosicoccus	437504	G	162	0	162	0.00000
Sulfuriflexus	1860077	G	136	0	136	0.00000
Guyparkeria	2035712	G	262	1	263	0.00000
Candidatus Thiodiazotropha	1913444	G	73	0	73	0.00000
Thiolapillus	1608298	G	52	0	52	0.00000
Sedimenticola	349742	G	50	0	50	0.00000
Thiosocius	2780488	G	42	0	42	0.00000
Candidatus Endoriftia	393764	G	20	0	20	0.00000
Magnetovirga	3425870	G	20	0	20	0.00000
Wenzhouxiangella	1676142	G	115	0	115	0.00000
Haemophilus	724	G	1471	22	1493	0.00002
Pasteurella	745	G	1035	462	1497	0.00002
Actinobacillus	713	G	877	22	899	0.00001
Mannheimia	75984	G	520	11	531	0.00001
Avibacterium	292486	G	405	11	416	0.00000
Gallibacterium	155493	G	276	6	282	0.00000
Rodentibacter	1960084	G	199	2	201	0.00000
Aggregatibacter	416916	G	190	18	208	0.00000
Glaesserella	2094023	G	177	7	184	0.00000
Testudinibacter	1755672	G	172	0	172	0.00000
Bibersteinia	476528	G	127	2	129	0.00000
Lonepinella	53416	G	122	0	122	0.00000
Frederiksenia	1649317	G	92	0	92	0.00000
Bisgaardia	109471	G	91	0	91	0.00000
Phocoenobacter	146805	G	88	9	97	0.00000
Mergibacter	2899790	G	79	0	79	0.00000
Histophilus	214906	G	65	1	66	0.00000
Basfia	697331	G	61	0	61	0.00000
Vespertiliibacter	1520333	G	22	0	22	0.00000
Otariodibacter	1249016	G	20	0	20	0.00000
Microbulbifer	48073	G	2773	6	2779	0.00003
Cellvibrio	10	G	760	4	764	0.00001
Simiduia	447467	G	336	1	337	0.00000
Saccharophagus	316625	G	194	4	198	0.00000
Teredinibacter	2425	G	170	2	172	0.00000
Agaribacterium	2038244	G	125	0	125	0.00000
Gilvimarinus	940550	G	107	1	108	0.00000
Marinimicrobium	359337	G	98	0	98	0.00000
Agarilytica	2036021	G	77	0	77	0.00000
Maricurvus	1122283	G	53	0	53	0.00000
Marinagarivorans	1792291	G	48	2	50	0.00000
Congregibacter	393661	G	391	62	453	0.00001
Halioglobus	1217416	G	267	23	290	0.00000
Kineobactrum	2678529	G	118	9	127	0.00000
Luminiphilus	1341118	G	53	3	56	0.00000
Candidatus Paraluminiphilus	3040948	G	47	2	49	0.00000
Aequoribacter	2847769	G	11	2	13	0.00000
Spongiibacter	630749	G	310	4	314	0.00000
Zhongshania	1434050	G	113	0	113	0.00000
Oceanicoccus	1084558	G	25	0	25	0.00000
Methylomonas	416	G	1282	7	1289	0.00001
Methylococcus	413	G	1144	11	1155	0.00001
Methylocaldum	73778	G	538	3	541	0.00001
Methylotuvimicrobium	2822410	G	317	4	321	0.00000
Methylobacter	429	G	214	7	221	0.00000
Candidatus Methylospira	1808977	G	161	3	164	0.00000
Methylomagnum	1760987	G	143	0	143	0.00000
Candidatus Methylocalor	3135206	G	121	0	121	0.00000
Methylomicrobium	39773	G	119	3	122	0.00000
Methyloprofundus	1565313	G	97	0	97	0.00000
Methylogaea	1295378	G	63	0	63	0.00000
Methylovulum	762296	G	27	0	27	0.00000
Methylomarinum	1221209	G	25	0	25	0.00000
Methylomarinovum	1486720	G	57	0	57	0.00000
Orbus	743714	G	1238	10	1248	0.00001
Gilliamella	1193503	G	762	7	769	0.00001
Frischella	1335631	G	151	4	155	0.00000
Utexia	3373510	G	138	0	138	0.00000
Zophobihabitans	2894762	G	101	0	101	0.00000
Thiomicrorhabdus	2039723	G	324	8	332	0.00000
Methylophaga	40222	G	250	0	250	0.00000
Thiomicrospira	933	G	171	81	252	0.00000
Thiosulfativibrio	2781120	G	123	2	125	0.00000
Piscirickettsia	1237	G	114	0	114	0.00000
Thiosulfatimonas	2781121	G	100	3	103	0.00000
Hydrogenovibrio	28884	G	52	43	95	0.00000
Cycloclasticus	34067	G	40	0	40	0.00000
Francisella	262	G	506	23	529	0.00001
Allofrancisella	1869285	G	18	0	18	0.00000
Thiothrix	1030	G	370	0	370	0.00000
Beggiatoa	1021	G	61	0	61	0.00000
Cysteiniphilum	2056696	G	26	0	26	0.00000
Nevskia	64001	G	498	10	508	0.00001
Solimonas	413435	G	498	4	502	0.00001
Hydrocarboniphaga	243627	G	399	7	406	0.00000
Flagellatimonas	2893022	G	367	12	379	0.00000
Sinimarinibacterium	1861863	G	139	1	140	0.00000
Algiphilus	1266053	G	127	2	129	0.00000
Legionella	445	G	1341	10	1351	0.00002
Fluoribacter	461	G	11	0	11	0.00000
Rickettsiella	59195	G	168	0	168	0.00000
Coxiella	776	G	81	9	90	0.00000
Aquicella	254245	G	70	44	114	0.00000
Candidiatus Paracoxiella	3405119	G	35	0	35	0.00000
Candidatus Pseudothioglobus	2841677	G	127	10	137	0.00000
Candidatus Thioglobus	655184	G	62	19	81	0.00000
Candidatus Ruthturnera	1541743	G	30	1	31	0.00000
Candidatus Vesicomyidisocius	2732587	G	29	0	29	0.00000
Candidatus Thiodubiliella	2738885	G	12	8	20	0.00000
Candidatus Palibaumannia	198346	G	146	130	276	0.00000
Candidatus Vondammii	2686004	G	17	0	17	0.00000
Candidatus Azoamicus	2817383	G	66	0	66	0.00000
Celerinatantimonas	412033	G	50	0	50	0.00000
Candidatus Steffania	1076625	G	31	0	31	0.00000
Immundisolibacter	1934947	G	577	0	577	0.00001
Thiohalobacter	1273155	G	309	0	309	0.00000
Ignatzschineria	112008	G	90	1	91	0.00000
Wohlfahrtiimonas	582472	G	78	1	79	0.00000
Cardiobacterium	2717	G	72	0	72	0.00000
Suttonella	13275	G	36	0	36	0.00000
Sulfuricaulis	1744881	G	91	2	93	0.00000
Acidiferrobacter	986106	G	80	0	80	0.00000
Sulfurifustis	1692042	G	48	0	48	0.00000
Kangiella	261963	G	213	0	213	0.00000
Steroidobacter	469322	G	166	0	166	0.00000
Salinisphaera	180541	G	148	0	148	0.00000
Candidatus Spongiihabitans	3033996	G	121	78	199	0.00000
Sulfurivermis	2034504	G	57	0	57	0.00000
Woeseia	1738655	G	48	0	48	0.00000
Candidatus Portiera	235572	G	39	0	39	0.00000
Candidatus Rariloculus ( ex Nguyen 2022)	2978114	G	37	0	37	0.00000
Candidatus Comchoanobacter	2975286	G	10	0	10	0.00000
Comamonas	283	G	3517112	143501	3660613	0.04169
Delftia	80865	G	461005	30229	491234	0.00559
Acidovorax	12916	G	99623	4406	104029	0.00118
Variovorax	34072	G	44113	684	44797	0.00051
Diaphorobacter	238749	G	36103	3388	39491	0.00045
Rhodoferax	28065	G	33066	339	33405	0.00038
Limnohabitans	665874	G	22089	163	22252	0.00025
Hydrogenophaga	47420	G	21633	576	22209	0.00025
Polaromonas	52972	G	15600	65	15665	0.00018
Ottowia	219181	G	12903	198	13101	0.00015
Alicycliphilus	201096	G	12308	1795	14103	0.00016
Paracidovorax	3051137	G	7315	639	7954	0.00009
Melaminivora	1649468	G	4453	143	4596	0.00005
Vandammella	2919468	G	4443	22	4465	0.00005
Simplicispira	352450	G	3498	131	3629	0.00004
Ramlibacter	174951	G	2685	33	2718	0.00003
Paenacidovorax	3051138	G	2609	110	2719	0.00003
Pulveribacter	2678886	G	2086	61	2147	0.00002
Verminephrobacter	364316	G	1703	7	1710	0.00002
Brachymonas	28219	G	1591	16	1607	0.00002
Serpentinimonas	2490452	G	1398	8	1406	0.00002
