name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	72767841	1091281	73859122	0.70774
Yersiniaceae	1903411	F	2459319	10978	2470297	0.02367
Morganellaceae	1903414	F	923367	43391	966758	0.00926
Erwiniaceae	1903409	F	179279	369	179648	0.00172
Pectobacteriaceae	1903410	F	105211	179	105390	0.00101
Hafniaceae	1903412	F	38623	198	38821	0.00037
Bruguierivoracaceae	2812006	F	11295	11	11306	0.00011
Budviciaceae	1903416	F	7426	8	7434	0.00007
Gallaecimonadaceae	3120698	F	633	11	644	0.00001
Moraxellaceae	468	F	2122427	50022	2172449	0.02082
Lysobacteraceae	32033	F	1046119	3608	1049727	0.01006
Rhodanobacteraceae	1775411	F	13606	42	13648	0.00013
Marinicellaceae	3120710	F	152	0	152	0.00000
Pseudomonadaceae	135621	F	383444	1162	384606	0.00369
Marinobacteraceae	2887365	F	2638	51	2689	0.00003
Candidatus Njordibacteraceae	3457296	F	355	0	355	0.00000
Pseudohongiellaceae	3085095	F	97	0	97	0.00000
Ketobacteraceae	3085096	F	85	0	85	0.00000
Vibrionaceae	641	F	53896	122	54018	0.00052
Cellvibrionaceae	1706371	F	48333	56	48389	0.00046
Microbulbiferaceae	1706373	F	3423	51	3474	0.00003
Halieaceae	1706372	F	764	45	809	0.00001
Spongiibacteraceae	1706375	F	493	53	546	0.00001
Porticoccaceae	1706374	F	62	1	63	0.00000
Shewanellaceae	267890	F	11283	88	11371	0.00011
Alteromonadaceae	72275	F	11201	203	11404	0.00011
Pseudoalteromonadaceae	267888	F	8796	1046	9842	0.00009
Colwelliaceae	267889	F	4836	58	4894	0.00005
Psychromonadaceae	267894	F	1291	4	1295	0.00001
Idiomarinaceae	267893	F	1055	8	1063	0.00001
Moritellaceae	267891	F	607	19	626	0.00001
Ferrimonadaceae	267892	F	407	3	410	0.00000
Aegicerorhabdaceae	3614797	F	109	101	210	0.00000
Halomonadaceae	28256	F	13103	146	13249	0.00013
Oceanospirillaceae	135620	F	7237	75	7312	0.00007
Alcanivoracaceae	224372	F	1262	28	1290	0.00001
Endozoicomonadaceae	2066474	F	796	13	809	0.00001
Hahellaceae	224379	F	659	7	666	0.00001
Pleioneaceae	2823145	F	640	0	640	0.00001
Saccharospirillaceae	255527	F	581	3	584	0.00001
Balneatrichaceae	2301193	F	176	168	344	0.00000
Zooshikellaceae	2898533	F	152	2	154	0.00000
Oleiphilaceae	191033	F	140	1	141	0.00000
Litorivicinaceae	449732	F	66	0	66	0.00000
Pasteurellaceae	712	F	15272	29	15301	0.00015
Aeromonadaceae	84642	F	12186	73	12259	0.00012
Succinivibrionaceae	83763	F	186	0	186	0.00000
Legionellaceae	444	F	5906	81	5987	0.00006
Coxiellaceae	118968	F	5792	15	5807	0.00006
Chromatiaceae	1046	F	4004	10	4014	0.00004
Ectothiorhodospiraceae	72276	F	2053	4	2057	0.00002
Sedimenticolaceae	3067276	F	691	2	693	0.00001
Granulosicoccaceae	449719	F	317	0	317	0.00000
Halothiobacillaceae	255526	F	230	1	231	0.00000
Wenzhouxiangellaceae	1676141	F	228	0	228	0.00000
Thioalkalibacteraceae	2035710	F	202	1	203	0.00000
Piscirickettsiaceae	135616	F	3437	3	3440	0.00003
Francisellaceae	34064	F	1849	60	1909	0.00002
Thiotrichaceae	135617	F	1049	0	1049	0.00001
Fastidiosibacteraceae	2056687	F	113	3	116	0.00000
Methylococcaceae	403	F	6064	1	6065	0.00006
Methylothermaceae	1486721	F	118	0	118	0.00000
Nevskiaceae	568386	F	5246	13	5259	0.00005
Algiphilaceae	1266054	F	330	3	333	0.00000
Orbaceae	1240483	F	2400	3	2403	0.00002
Candidatus Pseudothioglobaceae	3399801	F	713	410	1123	0.00001
Celerinatantimonadaceae	412032	F	123	63	186	0.00000
Candidatus Azoamicaceae	3119552	F	49	47	96	0.00000
Kangiellaceae	1920240	F	600	0	600	0.00001
Ignatzschineriaceae	3018589	F	315	0	315	0.00000
Cardiobacteriaceae	868	F	236	0	236	0.00000
Salinisphaeraceae	742031	F	402	0	402	0.00000
Acidiferrobacteraceae	1692041	F	372	263	635	0.00001
Thiohalobacteraceae	3085110	F	241	0	241	0.00000
Candidatus Rariloculaceae	2978122	F	196	0	196	0.00000
Immundisolibacteraceae	1934946	F	165	0	165	0.00000
Thiohalomonadaceae	3084969	F	160	1	161	0.00000
Candidatus Poriferihabitaceae	3033994	F	142	0	142	0.00000
Steroidobacteraceae	2689614	F	133	0	133	0.00000
Woeseiaceae	1738654	F	62	0	62	0.00000
Candidatus Johnevansiaceae	3399796	F	42	0	42	0.00000
Candidatus Foliamicaceae	3023562	F	36	0	36	0.00000
Candidatus Comchoanobacteraceae	2975285	F	27	0	27	0.00000
Rhizobiaceae	82115	F	1411485	61806	1473291	0.01412
Phyllobacteriaceae	69277	F	518081	8981	527062	0.00505
Devosiaceae	2831106	F	358714	652	359366	0.00344
Brucellaceae	118882	F	214456	6032	220488	0.00211
Boseaceae	2831100	F	162840	1076	163916	0.00157
Nitrobacteraceae	41294	F	53217	96	53313	0.00051
Methylobacteriaceae	119045	F	17624	60	17684	0.00017
Xanthobacteraceae	335928	F	10629	70	10699	0.00010
Reyranellaceae	2844375	F	9298	13	9311	0.00009
Stappiaceae	2821832	F	9258	180	9438	0.00009
Aurantimonadaceae	255475	F	8163	168	8331	0.00008
Phreatobacteraceae	2843305	F	4279	12	4291	0.00004
Methylocystaceae	31993	F	3183	3041	6224	0.00006
Kaistiaceae	2831111	F	2929	14	2943	0.00003
Hyphomicrobiaceae	45401	F	2446	2	2448	0.00002
Bartonellaceae	772	F	2386	3	2389	0.00002
Ahrensiaceae	2829814	F	1858	28	1886	0.00002
Pleomorphomonadaceae	2843308	F	1802	20	1822	0.00002
Beijerinckiaceae	45404	F	1671	2	1673	0.00002
Parvibaculaceae	2813035	F	1666	24	1690	0.00002
Chelatococcaceae	2036754	F	1180	6	1186	0.00001
Amorphaceae	2685818	F	1065	2	1067	0.00001
Alsobacteraceae	2792775	F	675	2	677	0.00001
Blastochloridaceae	2831090	F	611	2	613	0.00001
