name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillota	1239	P	13532707	1014841	14547548	0.22023
Actinomycetota	201174	P	10279311	182418	10461729	0.15838
Mycoplasmatota	544448	P	357727	8762	366489	0.00555
Cyanobacteriota	1117	P	193443	285	193728	0.00293
Chloroflexota	200795	P	20684	253	20937	0.00032
Armatimonadota	67819	P	2558	0	2558	0.00004
Vulcanimicrobiota	1154676	P	347	1	348	0.00001
Fusobacteriota	32066	P	14069482	420591	14490073	0.21936
Bacteroidota	976	P	7016892	164708	7181600	0.10872
Chlorobiota	1090	P	11649	37	11686	0.00018
Ignavibacteriota	1134404	P	5457	13	5470	0.00008
Rhodothermota	1853220	P	4420	14	4434	0.00007
Balneolota	1936987	P	1705	37	1742	0.00003
Gemmatimonadota	142182	P	5236	37	5273	0.00008
Fibrobacterota	65842	P	2174	62	2236	0.00003
Fidelibacterota	62680	P	1661	7	1668	0.00003
Candidatus Cloacimonadota	456828	P	746	0	746	0.00001
Pseudomonadota	1224	P	3653317	448271	4101588	0.06209
Verrucomicrobiota	74201	P	1075905	2028	1077933	0.01632
Planctomycetota	203682	P	78958	424	79382	0.00120
Chlamydiota	204428	P	12160	474	12634	0.00019
Kiritimatiellota	134625	P	1721	401	2122	0.00003
Lentisphaerota	256845	P	1365	0	1365	0.00002
Candidatus Omnitrophota	67812	P	213	0	213	0.00000
Campylobacterota	29547	P	323691	13086	336777	0.00510
Thermodesulfobacteriota	200940	P	217558	7899	225457	0.00341
Spirochaetota	203691	P	136711	2304	139015	0.00210
Myxococcota	2818505	P	81955	495	82450	0.00125
Bdellovibrionota	3018035	P	30248	108	30356	0.00046
Acidobacteriota	57723	P	26024	52	26076	0.00039
Nitrospirota	40117	P	12793	146	12939	0.00020
Aquificota	200783	P	8883	83	8966	0.00014
Dictyoglomota	68297	P	8724	7	8731	0.00013
Elusimicrobiota	74152	P	7347	14	7361	0.00011
Deferribacterota	200930	P	6286	63	6349	0.00010
Thermodesulfobiota	3002442	P	3426	10	3436	0.00005
Atribacterota	67818	P	3182	6	3188	0.00005
Calditrichota	1930617	P	1494	1	1495	0.00002
Chrysiogenota	200938	P	1304	302	1606	0.00002
Thermomicrobiota	3027942	P	654	0	654	0.00001
Nitrospinota	1293497	P	533	1	534	0.00001
Thermosulfidibacterota	3123113	P	524	2	526	0.00001
Caldisericota	67814	P	347	0	347	0.00001
Coprothermobacterota	2138240	P	302	28	330	0.00000
Zhurongbacterota	3470743	P	199	0	199	0.00000
Thermotogota	200918	P	50848	1760	52608	0.00080
Deinococcota	1297	P	21263	147	21410	0.00032
Synergistota	508458	P	14469	251	14720	0.00022
Candidatus Saccharimonadota	95818	P	2860	1421	4281	0.00006
Minisyncoccota	1752724	P	134	0	134	0.00000
Candidatus Absconditibacteriota	221235	P	176	7	183	0.00000
Candidatus Bipolaricaulota	67810	P	168	0	168	0.00000
Candidatus Fervidibacterota	1383058	P	116	2953	3069	0.00005
Streptophyta	35493	P	9886302	840206	10726508	0.16239
Chlorophyta	3041	P	8088	125	8213	0.00012
Chordata	7711	P	820449	279382	1099831	0.01665
Ascomycota	4890	P	115826	9914	125740	0.00190
Basidiomycota	5204	P	34307	2255	36562	0.00055
Mucoromycota	1913637	P	25977	1255	27232	0.00041
Microsporidia	6029	P	4001	41	4042	0.00006
Apicomplexa	5794	P	82438	3477	85915	0.00130
Ciliophora	5878	P	97	0	97	0.00000
Oomycota	4762	P	3334	9	3343	0.00005
Bacillariophyta	2836	P	1893	18	1911	0.00003
Cercozoa	136419	P	362	1	363	0.00001
Parabasalia	5719	P	15943	71	16014	0.00024
Fornicata	207245	P	3915	8	3923	0.00006
Euglenozoa	33682	P	8033	35	8068	0.00012
Evosea	2605435	P	4591	864	5455	0.00008
Rhodophyta	2763	P	396	3	399	0.00001
Methanobacteriota	28890	P	192046	3097	195143	0.00295
Thermoplasmatota	2283796	P	5604	3	5607	0.00008
Thermoproteota	28889	P	15475	54	15529	0.00024
Nitrososphaerota	651137	P	10447	53	10500	0.00016
Promethearchaeota	3366641	P	2519	13	2532	0.00004
Candidatus Nanohalarchaeota	1462430	P	1060	5	1065	0.00002
Microcaldota	1801631	P	121	0	121	0.00000
Nanobdellota	192989	P	80	6	86	0.00000
Uroviricota	2731618	P	82711	1120	83831	0.00127
Peploviricota	2731361	P	2371	0	2371	0.00004
Nucleocytoviricota	2732007	P	11053	12	11065	0.00017
Preplasmiviricota	2732008	P	649	0	649	0.00001
Negarnaviricota	2497569	P	2090	0	2090	0.00003
Pisuviricota	2732408	P	422	0	422	0.00001
Lenarviricota	2732407	P	98	0	98	0.00000
Kitrinoviricota	2732406	P	73	0	73	0.00000
Duplornaviricota	2732405	P	41	0	41	0.00000
Artverviricota	2732409	P	51	3402	3453	0.00005
Cossaviricota	2732415	P	188	0	188	0.00000
Cressdnaviricota	2732416	P	40	0	40	0.00000
Phixviricota	2732412	P	21	0	21	0.00000
Taleaviricota	2840024	P	243	0	243	0.00000
