name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonadota	1224	P	58475207	300133	58775340	0.90428
Bacteroidota	976	P	3146967	1949	3148916	0.04845
Chlorobiota	1090	P	827	2	829	0.00001
Balneolota	1936987	P	623	28	651	0.00001
Ignavibacteriota	1134404	P	433	1	434	0.00001
Rhodothermota	1853220	P	336	1	337	0.00001
Gemmatimonadota	142182	P	399	3	402	0.00001
Fibrobacterota	65842	P	294	38	332	0.00001
Candidatus Cloacimonadota	456828	P	184	0	184	0.00000
Fidelibacterota	62680	P	36	0	36	0.00000
Campylobacterota	29547	P	33059	20	33079	0.00051
Spirochaetota	203691	P	16371	5	16376	0.00025
Planctomycetota	203682	P	9435	7	9442	0.00015
Verrucomicrobiota	74201	P	3607	0	3607	0.00006
Chlamydiota	204428	P	1659	0	1659	0.00003
Kiritimatiellota	134625	P	260	0	260	0.00000
Lentisphaerota	256845	P	227	0	227	0.00000
Candidatus Omnitrophota	67812	P	65	0	65	0.00000
Thermodesulfobacteriota	200940	P	10358	2	10360	0.00016
Myxococcota	2818505	P	4846	0	4846	0.00007
Bdellovibrionota	3018035	P	2414	0	2414	0.00004
Acidobacteriota	57723	P	2218	0	2218	0.00003
Aquificota	200783	P	885	0	885	0.00001
Nitrospirota	40117	P	748	0	748	0.00001
Deferribacterota	200930	P	709	0	709	0.00001
Elusimicrobiota	74152	P	424	0	424	0.00001
Calditrichota	1930617	P	323	0	323	0.00000
Thermodesulfobiota	3002442	P	286	0	286	0.00000
Chrysiogenota	200938	P	259	0	259	0.00000
Dictyoglomota	68297	P	158	0	158	0.00000
Atribacterota	67818	P	125	0	125	0.00000
Thermomicrobiota	3027942	P	53	0	53	0.00000
Caldisericota	67814	P	47	0	47	0.00000
Coprothermobacterota	2138240	P	44	0	44	0.00000
Nitrospinota	1293497	P	31	0	31	0.00000
Thermosulfidibacterota	3123113	P	25	0	25	0.00000
Bacillota	1239	P	1942589	23023	1965612	0.03024
Actinomycetota	201174	P	669907	714	670621	0.01032
Mycoplasmatota	544448	P	45602	101	45703	0.00070
Cyanobacteriota	1117	P	21360	1	21361	0.00033
Chloroflexota	200795	P	1742	7	1749	0.00003
Armatimonadota	67819	P	109	0	109	0.00000
Vulcanimicrobiota	1154676	P	20	0	20	0.00000
Fusobacteriota	32066	P	37369	35	37404	0.00058
Thermotogota	200918	P	3059	6	3065	0.00005
Deinococcota	1297	P	1000	0	1000	0.00002
Synergistota	508458	P	349	2473	2822	0.00004
Candidatus Saccharimonadota	95818	P	87	0	87	0.00000
Candidatus Absconditibacteriota	221235	P	42	0	42	0.00000
Candidatus Bipolaricaulota	67810	P	31	0	31	0.00000
Minisyncoccota	1752724	P	18	0	18	0.00000
Chordata	7711	P	137308	2072	139380	0.00214
Ascomycota	4890	P	39429	625	40054	0.00062
Basidiomycota	5204	P	6727	205	6932	0.00011
Mucoromycota	1913637	P	4090	203	4293	0.00007
Microsporidia	6029	P	211	1	212	0.00000
Apicomplexa	5794	P	9508	11	9519	0.00015
Ciliophora	5878	P	37	0	37	0.00000
Oomycota	4762	P	419	1	420	0.00001
Bacillariophyta	2836	P	335	0	335	0.00001
Parabasalia	5719	P	2286	0	2286	0.00004
Fornicata	207245	P	505	0	505	0.00001
Euglenozoa	33682	P	1264	0	1264	0.00002
Evosea	2605435	P	827	288	1115	0.00002
Methanobacteriota	28890	P	12382	19	12401	0.00019
Thermoplasmatota	2283796	P	312	0	312	0.00000
Thermoproteota	28889	P	2205	0	2205	0.00003
Nitrososphaerota	651137	P	1169	0	1169	0.00002
Promethearchaeota	3366641	P	311	0	311	0.00000
Nanobdellota	192989	P	96	0	96	0.00000
Uroviricota	2731618	P	5787	6	5793	0.00009
Peploviricota	2731361	P	145	0	145	0.00000
Nucleocytoviricota	2732007	P	1291	5	1296	0.00002
Preplasmiviricota	2732008	P	116	0	116	0.00000
Negarnaviricota	2497569	P	424	0	424	0.00001
Kitrinoviricota	2732406	P	110	0	110	0.00000
Duplornaviricota	2732405	P	90	0	90	0.00000
Pisuviricota	2732408	P	35	0	35	0.00000
Lenarviricota	2732407	P	15	20	35	0.00000
