name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptophyta	35493	P	5006447	104781	5111228	0.45124
Chlorophyta	3041	P	3897	38	3935	0.00035
Chordata	7711	P	4627442	495086	5122528	0.45223
Ascomycota	4890	P	61473	1754	63227	0.00558
Basidiomycota	5204	P	18125	360	18485	0.00163
Mucoromycota	1913637	P	9322	991	10313	0.00091
Microsporidia	6029	P	1133	14	1147	0.00010
Apicomplexa	5794	P	27581	322	27903	0.00246
Ciliophora	5878	P	88	0	88	0.00001
Bacillariophyta	2836	P	1404	1	1405	0.00012
Oomycota	4762	P	1380	1	1381	0.00012
Cercozoa	136419	P	50	0	50	0.00000
Euglenozoa	33682	P	16963	11	16974	0.00150
Parabasalia	5719	P	4858	6	4864	0.00043
Fornicata	207245	P	941	0	941	0.00008
Evosea	2605435	P	2374	39	2413	0.00021
Rhodophyta	2763	P	251	120	371	0.00003
Pseudomonadota	1224	P	229432	14542	243974	0.02154
Bacteroidota	976	P	151694	411	152105	0.01343
Chlorobiota	1090	P	434	0	434	0.00004
Balneolota	1936987	P	337	0	337	0.00003
Ignavibacteriota	1134404	P	247	0	247	0.00002
Rhodothermota	1853220	P	145	0	145	0.00001
Gemmatimonadota	142182	P	230	0	230	0.00002
Candidatus Cloacimonadota	456828	P	98	0	98	0.00001
Fidelibacterota	62680	P	54	0	54	0.00000
Fibrobacterota	65842	P	40	0	40	0.00000
Campylobacterota	29547	P	53969	339	54308	0.00479
Spirochaetota	203691	P	9560	42	9602	0.00085
Planctomycetota	203682	P	4798	10	4808	0.00042
Verrucomicrobiota	74201	P	1943	6	1949	0.00017
Chlamydiota	204428	P	1292	2	1294	0.00011
Lentisphaerota	256845	P	95	0	95	0.00001
Kiritimatiellota	134625	P	48	4	52	0.00000
Candidatus Omnitrophota	67812	P	11	0	11	0.00000
Thermodesulfobacteriota	200940	P	7796	40	7836	0.00069
Myxococcota	2818505	P	3702	6	3708	0.00033
Bdellovibrionota	3018035	P	2938	3	2941	0.00026
Acidobacteriota	57723	P	1843	0	1843	0.00016
Nitrospirota	40117	P	841	1	842	0.00007
Aquificota	200783	P	768	0	768	0.00007
Deferribacterota	200930	P	666	1	667	0.00006
Dictyoglomota	68297	P	419	0	419	0.00004
Atribacterota	67818	P	255	0	255	0.00002
Elusimicrobiota	74152	P	238	0	238	0.00002
Thermodesulfobiota	3002442	P	198	0	198	0.00002
Thermosulfidibacterota	3123113	P	86	0	86	0.00001
Caldisericota	67814	P	64	0	64	0.00001
Calditrichota	1930617	P	59	0	59	0.00001
Chrysiogenota	200938	P	50	2	52	0.00000
Zhurongbacterota	3470743	P	41	0	41	0.00000
Nitrospinota	1293497	P	29	0	29	0.00000
Coprothermobacterota	2138240	P	17	0	17	0.00000
Thermomicrobiota	3027942	P	14	0	14	0.00000
Bacillota	1239	P	231220	8257	239477	0.02114
Actinomycetota	201174	P	118875	1307	120182	0.01061
Cyanobacteriota	1117	P	22705	8	22713	0.00201
Mycoplasmatota	544448	P	17206	123	17329	0.00153
Chloroflexota	200795	P	1023	0	1023	0.00009
Armatimonadota	67819	P	60	0	60	0.00001
Fusobacteriota	32066	P	10200	100	10300	0.00091
Thermotogota	200918	P	2301	29	2330	0.00021
Deinococcota	1297	P	1364	1	1365	0.00012
Synergistota	508458	P	443	126	569	0.00005
Candidatus Saccharimonadota	95818	P	109	0	109	0.00001
Candidatus Absconditibacteriota	221235	P	78	0	78	0.00001
Minisyncoccota	1752724	P	57	8	65	0.00001
Candidatus Fervidibacterota	1383058	P	30	0	30	0.00000
Methanobacteriota	28890	P	15291	68	15359	0.00136
Thermoplasmatota	2283796	P	853	0	853	0.00008
Thermoproteota	28889	P	3764	2	3766	0.00033
Nitrososphaerota	651137	P	2298	1	2299	0.00020
Promethearchaeota	3366641	P	609	1	610	0.00005
Candidatus Nanohalarchaeota	1462430	P	67	0	67	0.00001
Nanobdellota	192989	P	61	1	62	0.00001
Microcaldota	1801631	P	24	0	24	0.00000
Nucleocytoviricota	2732007	P	4241	2	4243	0.00037
Preplasmiviricota	2732008	P	162	0	162	0.00001
Produgelaviricota	3412607	P	10	0	10	0.00000
Uroviricota	2731618	P	3249	932	4181	0.00037
Peploviricota	2731361	P	343	0	343	0.00003
Negarnaviricota	2497569	P	456	0	456	0.00004
Pisuviricota	2732408	P	312	0	312	0.00003
Kitrinoviricota	2732406	P	110	0	110	0.00001
Duplornaviricota	2732405	P	80	0	80	0.00001
Lenarviricota	2732407	P	20	160	180	0.00002
Artverviricota	2732409	P	148	968	1116	0.00010
Cossaviricota	2732415	P	68	0	68	0.00001
Cressdnaviricota	2732416	P	56	0	56	0.00000
Taleaviricota	2840024	P	25	0	25	0.00000
