name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Fabaceae	3803	F	505387	37513	542900	0.04794
Euphorbiaceae	3977	F	125378	22127	147505	0.01302
Salicaceae	3688	F	80898	86654	167552	0.01479
Rosaceae	3745	F	109015	10826	119841	0.01058
Cannabaceae	3481	F	77090	15643	92733	0.00819
Rhamnaceae	3608	F	17752	6584	24336	0.00215
Fagaceae	3503	F	97034	13939	110973	0.00980
Juglandaceae	16714	F	61192	8490	69682	0.00615
Betulaceae	3514	F	33519	11686	45205	0.00399
Cucurbitaceae	3650	F	81148	56615	137763	0.01216
Celastraceae	4305	F	11952	4757	16709	0.00148
Malvaceae	3629	F	148093	6105	154198	0.01361
Brassicaceae	3700	F	87951	49546	137497	0.01214
Myrtaceae	3931	F	28136	5458	33594	0.00297
Lythraceae	3928	F	11422	1764	13186	0.00116
Anacardiaceae	4011	F	20085	2914	22999	0.00203
Rutaceae	23513	F	14620	2368	16988	0.00150
Vitaceae	3602	F	35290	5850	41140	0.00363
Solanaceae	4070	F	489932	62728	552660	0.04880
Convolvulaceae	4118	F	20646	3682	24328	0.00215
Gesneriaceae	26122	F	71959	4431	76390	0.00674
Lamiaceae	4136	F	63276	3205	66481	0.00587
Oleaceae	4144	F	43743	1119	44862	0.00396
Pedaliaceae	4180	F	13143	1104	14247	0.00126
Rubiaceae	24966	F	48011	40346	88357	0.00780
Asteraceae	4210	F	357272	49147	406419	0.03588
Apiaceae	4037	F	74598	3128	77726	0.00686
Balsaminaceae	25692	F	29811	1649	31460	0.00278
Actinidiaceae	3623	F	29540	1064	30604	0.00270
Ebenaceae	19955	F	28225	909	29134	0.00257
Ericaceae	4345	F	18252	1399	19651	0.00174
Caryophyllaceae	3568	F	44917	503	45420	0.00401
Chenopodiaceae	1804623	F	42831	39317	82148	0.00725
Amaranthaceae	3563	F	19516	9082	28598	0.00253
Ximeniaceae	1003242	F	51251	1077	52328	0.00462
Poaceae	4479	F	466772	26744	493516	0.04357
Typhaceae	4731	F	18622	922	19544	0.00173
Cyperaceae	4609	F	17822	8340	26162	0.00231
Bromeliaceae	4613	F	16496	2195	18691	0.00165
Zingiberaceae	4642	F	68133	2055	70188	0.00620
Musaceae	4637	F	27976	32184	60160	0.00531
Arecaceae	4710	F	60723	5005	65728	0.00580
Asparagaceae	40552	F	34362	915	35277	0.00311
Dioscoreaceae	4671	F	26089	1008	27097	0.00239
Araceae	4454	F	13393	566	13959	0.00123
Papaveraceae	3465	F	66872	1434	68306	0.00603
Proteaceae	4328	F	54228	4443	58671	0.00518
Magnoliaceae	3401	F	47020	586	47606	0.00420
Nymphaeaceae	4410	F	14257	1649	15906	0.00140
Cupressaceae	3367	F	433188	70840	504028	0.04450
Funariaceae	3216	F	20042	712	20754	0.00183
Chlamydomonadaceae	3051	F	2495	32	2527	0.00022
Bathycoccaceae	1525212	F	1088	8	1096	0.00010
Mamiellaceae	41873	F	307	4	311	0.00003
Hominidae	9604	F	4627442	495087	5122529	0.45229
Nectriaceae	110618	F	9802	191	9993	0.00088
Hypocreaceae	5129	F	2387	157	2544	0.00022
Clavicipitaceae	34397	F	2020	11	2031	0.00018
Ophiocordycipitaceae	474942	F	1311	21	1332	0.00012
Cordycipitaceae	474943	F	590	9	599	0.00005
Glomerellaceae	681950	F	2968	79	3047	0.00027
Sordariaceae	5148	F	2339	40	2379	0.00021
Chaetomiaceae	35718	F	2337	20	2357	0.00021
Podosporaceae	2609812	F	1509	13	1522	0.00013
Pyriculariaceae	2528436	F	2547	12	2559	0.00023
