name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	5647071	166825	5813896	0.83217
Nectriaceae	110618	F	7977	271	8248	0.00118
Hypocreaceae	5129	F	2688	156	2844	0.00041
Clavicipitaceae	34397	F	2406	17	2423	0.00035
Ophiocordycipitaceae	474942	F	1579	40	1619	0.00023
Cordycipitaceae	474943	F	705	19	724	0.00010
Glomerellaceae	681950	F	3608	120	3728	0.00053
Sordariaceae	5148	F	2515	89	2604	0.00037
Chaetomiaceae	35718	F	2130	24	2154	0.00031
Podosporaceae	2609812	F	1856	897	2753	0.00039
Pyriculariaceae	2528436	F	3130	5	3135	0.00045
Sclerotiniaceae	28983	F	1855	83	1938	0.00028
Trichocomaceae	28568	F	11283	338	11621	0.00166
Aspergillaceae	1131492	F	6253	147	6400	0.00092
Onygenaceae	33184	F	727	41	768	0.00011
Pleosporaceae	28556	F	1305	47	1352	0.00019
Didymellaceae	683158	F	856	36	892	0.00013
Mycosphaerellaceae	93133	F	2044	105	2149	0.00031
Saccharomycetaceae	4893	F	11087	634	11721	0.00168
Saccharomycodaceae	34365	F	1122	125	1247	0.00018
Debaryomycetaceae	766764	F	6732	496	7228	0.00103
Metschnikowiaceae	27319	F	706	20	726	0.00010
Pichiaceae	1156497	F	4439	338	4777	0.00068
Trichomonascaceae	410830	F	560	575	1135	0.00016
Schizosaccharomycetaceae	4894	F	881	18	899	0.00013
Cryptococcaceae	1884633	F	12587	404	12991	0.00186
Trichosporonaceae	1759442	F	1312	47	1359	0.00019
Strophariaceae	40562	F	1168	7	1175	0.00017
Marasmiaceae	654128	F	1003	10	1013	0.00014
Ceratobasidiaceae	5250	F	795	5	800	0.00011
Pucciniaceae	5262	F	4807	88	4895	0.00070
Ustilaginaceae	5268	F	1017	30	1047	0.00015
Malasseziaceae	742845	F	335	8	343	0.00005
Glomeraceae	36751	F	10706	419	11125	0.00159
Nosematidae	27974	F	917	7	924	0.00013
Unikaryonidae	36734	F	342	0	342	0.00005
Plasmodiidae	1639119	F	22801	3316	26117	0.00374
Theileriidae	27994	F	1593	194	1787	0.00026
Babesiidae	32594	F	1028	8	1036	0.00015
Sarcocystidae	5809	F	3603	22	3625	0.00052
Cryptosporidiidae	35082	F	652	8	660	0.00009
Parameciidae	340080	F	130	0	130	0.00002
Thalassiosiraceae	29202	F	1121	17	1138	0.00016
Phaeodactylaceae	38749	F	465	3	468	0.00007
Peronosporaceae	4777	F	1445	92	1537	0.00022
Trypanosomatidae	5654	F	17563	5	17568	0.00251
Vahlkampfiidae	5765	F	2001	0	2001	0.00029
Trichomonadidae	181550	F	4770	1	4771	0.00068
Hexamitidae	5739	F	1005	0	1005	0.00014
Dictyosteliaceae	2058185	F	3130	14	3144	0.00045
Cryptomonadaceae	2896	F	46	0	46	0.00001
Hemiselmidaceae	589351	F	39	0	39	0.00001
Geminigeraceae	589343	F	58	9	67	0.00001
Enterobacteriaceae	543	F	20490	16536	37026	0.00530
Morganellaceae	1903414	F	7372	709	8081	0.00116
Erwiniaceae	1903409	F	7127	67	7194	0.00103
Yersiniaceae	1903411	F	4690	213	4903	0.00070
Pectobacteriaceae	1903410	F	2309	25	2334	0.00033
Hafniaceae	1903412	F	811	29	840	0.00012
Bruguierivoracaceae	2812006	F	360	1	361	0.00005
Budviciaceae	1903416	F	246	2	248	0.00004
Gallaecimonadaceae	3120698	F	134	5	139	0.00002
Shewanellaceae	267890	F	5187	69	5256	0.00075
Pseudoalteromonadaceae	267888	F	4827	47	4874	0.00070
Alteromonadaceae	72275	F	4021	23	4044	0.00058
Colwelliaceae	267889	F	2798	17	2815	0.00040
Ferrimonadaceae	267892	F	1573	12	1585	0.00023
Psychromonadaceae	267894	F	1271	4	1275	0.00018
Moritellaceae	267891	F	419	4	423	0.00006
Idiomarinaceae	267893	F	289	57	346	0.00005
Pseudomonadaceae	135621	F	17885	557	18442	0.00264
Marinobacteraceae	2887365	F	820	10	830	0.00012
Candidatus Njordibacteraceae	3457296	F	177	0	177	0.00003
Ketobacteraceae	3085096	F	61	0	61	0.00001
Pseudohongiellaceae	3085095	F	20	0	20	0.00000
Vibrionaceae	641	F	16621	278	16899	0.00242
Moraxellaceae	468	F	13413	872	14285	0.00204
Oceanospirillaceae	135620	F	3008	21	3029	0.00043
