name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Fusobacteriota	32066	P	17325804	443803	17769607	0.32984
Bacillota	1239	P	9814624	512704	10327328	0.19169
Actinomycetota	201174	P	322252	4125	326377	0.00606
Mycoplasmatota	544448	P	194485	4491	198976	0.00369
Cyanobacteriota	1117	P	118278	159	118437	0.00220
Chloroflexota	200795	P	4623	12	4635	0.00009
Armatimonadota	67819	P	221	0	221	0.00000
Vulcanimicrobiota	1154676	P	169	0	169	0.00000
Bacteroidota	976	P	4183691	59185	4242876	0.07876
Chlorobiota	1090	P	2665	3	2668	0.00005
Ignavibacteriota	1134404	P	2451	3	2454	0.00005
Balneolota	1936987	P	1154	7	1161	0.00002
Rhodothermota	1853220	P	773	2	775	0.00001
Fibrobacterota	65842	P	977	18	995	0.00002
Gemmatimonadota	142182	P	790	2	792	0.00001
Fidelibacterota	62680	P	238	0	238	0.00000
Candidatus Cloacimonadota	456828	P	229	0	229	0.00000
Pseudomonadota	1224	P	2507379	313326	2820705	0.05236
Campylobacterota	29547	P	278680	9465	288145	0.00535
Spirochaetota	203691	P	107244	1432	108676	0.00202
Planctomycetota	203682	P	41004	105	41109	0.00076
Chlamydiota	204428	P	12618	120	12738	0.00024
Verrucomicrobiota	74201	P	11213	116	11329	0.00021
Kiritimatiellota	134625	P	353	115	468	0.00001
Candidatus Omnitrophota	67812	P	291	0	291	0.00001
Lentisphaerota	256845	P	283	0	283	0.00001
Thermodesulfobacteriota	200940	P	49321	858	50179	0.00093
Bdellovibrionota	3018035	P	19850	78	19928	0.00037
Myxococcota	2818505	P	14134	86	14220	0.00026
Dictyoglomota	68297	P	8547	7	8554	0.00016
Nitrospirota	40117	P	8044	28	8072	0.00015
Aquificota	200783	P	6566	65	6631	0.00012
Acidobacteriota	57723	P	5386	8	5394	0.00010
Deferribacterota	200930	P	4947	44	4991	0.00009
Elusimicrobiota	74152	P	4162	3	4165	0.00008
Thermodesulfobiota	3002442	P	1478	4	1482	0.00003
Atribacterota	67818	P	957	1	958	0.00002
Calditrichota	1930617	P	651	0	651	0.00001
Caldisericota	67814	P	409	0	409	0.00001
Coprothermobacterota	2138240	P	161	13	174	0.00000
Thermomicrobiota	3027942	P	132	0	132	0.00000
Zhurongbacterota	3470743	P	110	0	110	0.00000
Nitrospinota	1293497	P	109	0	109	0.00000
Thermosulfidibacterota	3123113	P	94	0	94	0.00000
Chrysiogenota	200938	P	79	11	90	0.00000
Thermotogota	200918	P	56565	1985	58550	0.00109
Deinococcota	1297	P	2908	14	2922	0.00005
Synergistota	508458	P	2154	2490	4644	0.00009
Candidatus Saccharimonadota	95818	P	991	11	1002	0.00002
Candidatus Absconditibacteriota	221235	P	712	27	739	0.00001
Minisyncoccota	1752724	P	316	13	329	0.00001
Candidatus Fervidibacterota	1383058	P	29	0	29	0.00000
Candidatus Bipolaricaulota	67810	P	23	698	721	0.00001
Streptophyta	35493	P	12456935	939895	13396830	0.24867
Chlorophyta	3041	P	7068	154	7222	0.00013
Chordata	7711	P	2827352	580536	3407888	0.06326
Ascomycota	4890	P	109672	9172	118844	0.00221
Basidiomycota	5204	P	34106	1638	35744	0.00066
Mucoromycota	1913637	P	39124	1875	40999	0.00076
Microsporidia	6029	P	3483	29	3512	0.00007
Apicomplexa	5794	P	107683	3538	111221	0.00206
Ciliophora	5878	P	70	0	70	0.00000
Oomycota	4762	P	2320	3	2323	0.00004
Bacillariophyta	2836	P	1920	70	1990	0.00004
Cercozoa	136419	P	45	0	45	0.00000
Parabasalia	5719	P	15895	42	15937	0.00030
Fornicata	207245	P	3715	5	3720	0.00007
Evosea	2605435	P	8883	340	9223	0.00017
Euglenozoa	33682	P	8439	27	8466	0.00016
Rhodophyta	2763	P	148	0	148	0.00000
Methanobacteriota	28890	P	123572	4182	127754	0.00237
Thermoplasmatota	2283796	P	2668	2	2670	0.00005
Thermoproteota	28889	P	17079	21	17100	0.00032
Nitrososphaerota	651137	P	14163	38	14201	0.00026
Promethearchaeota	3366641	P	4596	20	4616	0.00009
Candidatus Nanohalarchaeota	1462430	P	2037	1	2038	0.00004
Nanobdellota	192989	P	123	8	131	0.00000
Microcaldota	1801631	P	33	0	33	0.00000
Uroviricota	2731618	P	29194	524	29718	0.00055
Peploviricota	2731361	P	721	0	721	0.00001
Nucleocytoviricota	2732007	P	25053	14	25067	0.00047
Preplasmiviricota	2732008	P	359	0	359	0.00001
Negarnaviricota	2497569	P	2946	0	2946	0.00005
Pisuviricota	2732408	P	446	0	446	0.00001
Kitrinoviricota	2732406	P	192	0	192	0.00000
Duplornaviricota	2732405	P	135	0	135	0.00000
Lenarviricota	2732407	P	23	1181	1204	0.00002
Artverviricota	2732409	P	22	2741	2763	0.00005
Cressdnaviricota	2732416	P	308	0	308	0.00001
Cossaviricota	2732415	P	77	0	77	0.00000
Commensaviricota	3412625	P	16	0	16	0.00000
Phixviricota	2732412	P	69	377	446	0.00001
Taleaviricota	2840024	P	61	0	61	0.00000
