name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hafnia	568	G	19242159	298303	19540462	0.27379
Edwardsiella	635	G	11483	156	11639	0.00016
Obesumbacterium	82982	G	2840	201	3041	0.00004
Citrobacter	544	G	3819998	258910	4078908	0.05715
Buttiauxella	82976	G	1160183	5310	1165493	0.01633
Klebsiella	570	G	614522	49904	664426	0.00931
Raoultella	160674	G	144507	13855	158362	0.00222
Enterobacter	547	G	510853	38475	549328	0.00770
Escherichia	561	G	77907	105257	183164	0.00257
Cedecea	158483	G	45278	265	45543	0.00064
Salmonella	590	G	45024	46915	91939	0.00129
Dryocola	3021684	G	37627	290	37917	0.00053
Kosakonia	1330547	G	32674	325	32999	0.00046
Cronobacter	413496	G	24018	458	24476	0.00034
Kluyvera	579	G	23520	654	24174	0.00034
Leclercia	83654	G	23108	848	23956	0.00034
Lelliottia	1330545	G	19559	435	19994	0.00028
Atlantibacter	1903434	G	7129	129	7258	0.00010
Siccibacter	1649298	G	5994	46	6040	0.00008
Symbiopectobacterium	801	G	3068	31	3099	0.00004
Candidatus Williamhamiltonella	568987	G	462	0	462	0.00001
Candidatus Regiella	568988	G	400	419	819	0.00001
Candidatus Blochmanniella	203804	G	522	1	523	0.00001
Candidatus Westeberhardia	1699619	G	160	6	166	0.00000
Candidatus Hoaglandella	1906659	G	234	6	240	0.00000
Candidatus Doolittlea	1906657	G	137	112	249	0.00000
Candidatus Gullanella	1906661	G	69	1	70	0.00000
Candidatus Tachikawaea	1682492	G	43	11	54	0.00000
Candidatus Purcelliella	472825	G	41	1	42	0.00000
Candidatus Mikella	1906660	G	41	7	48	0.00000
Pseudocitrobacter	1504576	G	5467	70	5537	0.00008
Mangrovibacter	451512	G	5230	172	5402	0.00008
Phytobacter	447792	G	4808	1062	5870	0.00008
Franconibacter	1649295	G	4711	13	4724	0.00007
Scandinavium	2726810	G	4674	28	4702	0.00007
Pluralibacter	1330546	G	4656	74	4730	0.00007
Superficieibacter	2303321	G	4374	33	4407	0.00006
Plesiomonas	702	G	3916	44	3960	0.00006
Yokenella	158876	G	3516	78	3594	0.00005
Trabulsiella	158851	G	3417	104	3521	0.00005
Jejubacter	2815296	G	2793	6	2799	0.00004
Pseudescherichia	2055880	G	2151	85	2236	0.00003
Shimwellia	1335483	G	2049	10	2059	0.00003
Shigella	620	G	1315	4670	5985	0.00008
