name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Serratia marcescens	615	S	7007109	17254516	24261625	0.21369
Serratia fonticola	47917	S	6423956	1770985	8194941	0.07218
Serratia sp. FDAARGOS_506	2420306	S	126324	27250	153574	0.00135
Serratia sp. 3ACOL1	2448483	S	80125	27499	107624	0.00095
Serratia sp. JSRIV001	2831893	S	62711	146034	208745	0.00184
Serratia sp. L9	3423946	S	56672	745	57417	0.00051
Serratia sp. JSRIV004	2831895	S	35432	84767	120199	0.00106
Serratia sp. JSRIV006	2831896	S	34945	76614	111559	0.00098
Serratia sp. ID 25-353	3680078	S	30618	65791	96409	0.00085
Serratia sp. D1N4	3569184	S	29779	201	29980	0.00026
Serratia sp. FS14	1327989	S	21994	49624	71618	0.00063
Serratia sp. SSNIH1	1758196	S	15877	109736	125613	0.00111
Serratia sp. JSRIV002	2831894	S	14468	24098	38566	0.00034
Serratia sp. SCBI	488142	S	14026	61468	75494	0.00066
Serratia sp. UGAL515B_01	2986763	S	11264	65	11329	0.00010
Serratia sp. NGAS9	2697369	S	6658	44842	51500	0.00045
Serratia sp. JKS000199	1938820	S	5747	59080	64827	0.00057
Serratia sp. (in: enterobacteria)	616	S	5120	31955	37075	0.00033
Serratia sp. BNK-10	3376147	S	4830	19060	23890	0.00021
Serratia sp. CMO1	2785630	S	4161	35962	40123	0.00035
Serratia sp. 1D1416	2447890	S	3433	4664	8097	0.00007
Serratia sp. 2C06	3416180	S	3418	23748	27166	0.00024
Serratia sp. PAMC26656	2775909	S	2923	1316	4239	0.00004
Serratia sp. LS-1	2485839	S	2866	25942	28808	0.00025
Serratia sp. FGI94	671990	S	2755	805	3560	0.00003
Serratia sp. P2ACOL2	2482769	S	2742	4111	6853	0.00006
Serratia sp. MYb239	2033438	S	2443	2061	4504	0.00004
Serratia sp. NFX21	3402279	S	1843	1413	3256	0.00003
Serratia sp. JUb9	2724469	S	1632	1404	3036	0.00003
Serratia sp. szju	3375638	S	1528	40443	41971	0.00037
Serratia sp. Tan611	2773264	S	739	629	1368	0.00001
Serratia sp. AXJ-M	2754727	S	593	1395	1988	0.00002
Serratia sp. BNK-12	3376149	S	521	1679	2200	0.00002
Serratia sp. HRI	2663241	S	407	46598	47005	0.00041
Serratia sp. K-E0102	3021405	S	283	14007	14290	0.00013
Serratia sp. BNK-26-b	3376163	S	216	651296	651512	0.00574
Serratia sp. BNK-23	3376158	S	172	3527388	3527560	0.03107
Serratia sp. BNK-26-a	3376162	S	149	186176	186325	0.00164
Serratia sp. BNK-11	3376148	S	102	221834	221936	0.00195
Serratia sp. AS13	768493	S	15	37338	37353	0.00033
Serratia sp. AS12	768490	S	13	60575	60588	0.00053
Serratia nevei	2703794	S	615091	3515502	4130593	0.03638
Serratia ureilytica	300181	S	138303	343722	482025	0.00425
Serratia surfactantfaciens	2741499	S	98245	16154	114399	0.00101
Serratia proteamaculans	28151	S	91065	9462	100527	0.00089
Serratia plymuthica	82996	S	69434	15112	84546	0.00074
Serratia entomophila	42906	S	59789	9739	69528	0.00061
Serratia sarumanii	3020826	S	45270	858718	903988	0.00796
Serratia liquefaciens	614	S	37571	22531	60102	0.00053
Serratia bockelmannii	2703793	S	33639	244632	278271	0.00245
Serratia symbiotica	138074	S	32738	111	32849	0.00029
Serratia inhibens	2338073	S	26157	2821	28978	0.00026
Serratia odorifera	618	S	23620	308	23928	0.00021
Serratia grimesii	82995	S	21168	743	21911	0.00019
Serratia aquatilis	1737515	S	19323	112	19435	0.00017
