name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Yersiniaceae	1903411	F	46478449	476868	46955317	0.41354
Hafniaceae	1903412	F	24787446	214748	25002194	0.22020
Enterobacteriaceae	543	F	11138042	216658	11354700	0.10000
Morganellaceae	1903414	F	2514686	94139	2608825	0.02298
Erwiniaceae	1903409	F	199259	504	199763	0.00176
Pectobacteriaceae	1903410	F	154802	341	155143	0.00137
Bruguierivoracaceae	2812006	F	3443	6	3449	0.00003
Budviciaceae	1903416	F	2208	2	2210	0.00002
Gallaecimonadaceae	3120698	F	133	12	145	0.00000
Moraxellaceae	468	F	13524877	108453	13633330	0.12007
Pseudomonadaceae	135621	F	616718	1944	618662	0.00545
Marinobacteraceae	2887365	F	1828	4	1832	0.00002
Pseudohongiellaceae	3085095	F	170	0	170	0.00000
Candidatus Njordibacteraceae	3457296	F	139	0	139	0.00000
Ketobacteraceae	3085096	F	21	0	21	0.00000
Lysobacteraceae	32033	F	272229	855	273084	0.00241
Rhodanobacteraceae	1775411	F	4318	8	4326	0.00004
Vibrionaceae	641	F	24553	194	24747	0.00022
Shewanellaceae	267890	F	5438	80	5518	0.00005
Alteromonadaceae	72275	F	4532	80	4612	0.00004
Pseudoalteromonadaceae	267888	F	4004	159	4163	0.00004
Colwelliaceae	267889	F	1947	45	1992	0.00002
Psychromonadaceae	267894	F	801	3	804	0.00001
Moritellaceae	267891	F	691	37	728	0.00001
Idiomarinaceae	267893	F	331	5	336	0.00000
Ferrimonadaceae	267892	F	215	85	300	0.00000
Aegicerorhabdaceae	3614797	F	66	0	66	0.00000
Halomonadaceae	28256	F	6508	31	6539	0.00006
Oceanospirillaceae	135620	F	4447	27	4474	0.00004
Endozoicomonadaceae	2066474	F	1176	7	1183	0.00001
Alcanivoracaceae	224372	F	1091	18	1109	0.00001
Saccharospirillaceae	255527	F	574	1	575	0.00001
Hahellaceae	224379	F	271	1	272	0.00000
Oleiphilaceae	191033	F	216	1	217	0.00000
Pleioneaceae	2823145	F	79	0	79	0.00000
Balneatrichaceae	2301193	F	62	0	62	0.00000
Zooshikellaceae	2898533	F	34	0	34	0.00000
Litorivicinaceae	449732	F	31	18	49	0.00000
Pasteurellaceae	712	F	9002	70	9072	0.00008
Aeromonadaceae	84642	F	8804	83	8887	0.00008
Succinivibrionaceae	83763	F	95	0	95	0.00000
Cellvibrionaceae	1706371	F	3465	35	3500	0.00003
Microbulbiferaceae	1706373	F	1611	57	1668	0.00001
Spongiibacteraceae	1706375	F	449	24	473	0.00000
Halieaceae	1706372	F	248	13	261	0.00000
Porticoccaceae	1706374	F	12	0	12	0.00000
Methylococcaceae	403	F	4025	1	4026	0.00004
Methylothermaceae	1486721	F	32	0	32	0.00000
Chromatiaceae	1046	F	1423	5	1428	0.00001
Ectothiorhodospiraceae	72276	F	978	4	982	0.00001
Sedimenticolaceae	3067276	F	591	3	594	0.00001
Granulosicoccaceae	449719	F	161	0	161	0.00000
Thioalkalibacteraceae	2035710	F	112	1	113	0.00000
Halothiobacillaceae	255526	F	80	0	80	0.00000
Wenzhouxiangellaceae	1676141	F	64	0	64	0.00000
Piscirickettsiaceae	135616	F	1435	0	1435	0.00001
Francisellaceae	34064	F	709	1	710	0.00001
Thiotrichaceae	135617	F	530	0	530	0.00000
Fastidiosibacteraceae	2056687	F	11	0	11	0.00000
