name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Parabacteroides goldsteinii	328812	S	3137796	226318	3364114	0.07728
Parabacteroides chongii	2685834	S	2733030	220335	2953365	0.06784
Parabacteroides faecis	1217282	S	2465231	278186	2743417	0.06302
Parabacteroides sp. APC149_11_2_Y6	3372857	S	409885	33560	443445	0.01019
Parabacteroides sp. ASD2025	3415987	S	308340	29707	338047	0.00777
Parabacteroides sp. CT06	2025876	S	3055	202598	205653	0.00472
Parabacteroides distasonis	823	S	311374	689885	1001259	0.02300
Parabacteroides merdae	46503	S	290683	54223	344906	0.00792
Parabacteroides johnsonii	387661	S	194739	23454	218193	0.00501
Parabacteroides absconsus	2951805	S	109477	5897	115374	0.00265
Tannerella forsythia	28112	S	23981	908	24889	0.00057
Tannerella serpentiformis	712710	S	13679	127	13806	0.00032
Bacteroides fragilis	817	S	700727	996443	1697170	0.03899
Bacteroides thetaiotaomicron	818	S	617884	82796	700680	0.01610
Bacteroides salyersiae	291644	S	561238	42337	603575	0.01387
Bacteroides stercoris	46506	S	425168	68135	493303	0.01133
Bacteroides faecium	2715212	S	389451	7834	397285	0.00913
Bacteroides helcogenes	290053	S	320984	2256	323240	0.00743
Bacteroides eggerthii	28111	S	320909	48530	369439	0.00849
Bacteroides caccae	47678	S	310687	21518	332205	0.00763
Bacteroides faecis	674529	S	296606	62777	359383	0.00826
Bacteroides pyogenes	310300	S	296030	10497	306527	0.00704
Bacteroides uniformis	820	S	263973	147466	411439	0.00945
Bacteroides sp. M10	2763022	S	62031	55073	117104	0.00269
Bacteroides sp. D2	556259	S	24000	39801	63801	0.00147
Bacteroides sp. ZJ-18	2709390	S	9564	56427	65991	0.00152
Bacteroides sp. A1C1	2528203	S	5950	29429	35379	0.00081
Bacteroides sp. CACC 737	2755405	S	5622	21309	26931	0.00062
Bacteroides sp. HF-162	2785531	S	5619	37937	43556	0.00100
Bacteroides sp. DH3716P	2847299	S	3236	23698	26934	0.00062
Bacteroides sp. PHL 2737	2162637	S	532	88653	89185	0.00205
