name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Klebsiella grimontii	2058152	S	2274356	7366628	9640984	0.10144
Klebsiella oxytoca	571	S	683232	61912	745144	0.00784
Klebsiella pneumoniae	573	S	266926	2406324	2673250	0.02813
Klebsiella quasipneumoniae	1463165	S	46254	111209	157463	0.00166
Klebsiella variicola	244366	S	37056	174074	211130	0.00222
Klebsiella quasivariicola	2026240	S	3949	1047	4996	0.00005
Klebsiella michiganensis	1134687	S	299632	1057340	1356972	0.01428
Klebsiella sp. MPUS7	2697371	S	40289	335432	375721	0.00395
Klebsiella sp. ZYC-1	2951084	S	29976	349547	379523	0.00399
Klebsiella sp. I138	2755385	S	9677	144	9821	0.00010
Klebsiella sp. FDAARGOS_511	2488567	S	8128	47401	55529	0.00058
Klebsiella sp. WOUb02	3161071	S	8039	169	8208	0.00009
Klebsiella sp. LTGPAF-6F	1905288	S	6219	104984	111203	0.00117
Klebsiella sp. MISC125	2755386	S	4785	2087	6872	0.00007
Klebsiella sp. B345	2755398	S	4245	396	4641	0.00005
Klebsiella sp. BDA134-6	2787706	S	3473	16963	20436	0.00022
Klebsiella sp. CTHL.F3a	2873296	S	3307	13777	17084	0.00018
Klebsiella sp. R390	2755400	S	2211	196	2407	0.00003
Klebsiella sp. M5al	1934254	S	1350	753911	755261	0.00795
Klebsiella sp. PL-2018	2851540	S	1142	3184	4326	0.00005
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	375	756	1131	0.00001
Klebsiella sp. A52	2834819	S	360	398	758	0.00001
Klebsiella sp. ZJOU C1	3111629	S	181	5835	6016	0.00006
Klebsiella sp. P1CD1	2267618	S	91	747	838	0.00001
Klebsiella sp. WP4-W18-ESBL-05	2675713	S	83	944	1027	0.00001
Klebsiella sp. WP3-W18-ESBL-02	2675710	S	58	734	792	0.00001
Klebsiella sp. WP3-S18-ESBL-05	2675711	S	32	688	720	0.00001
Klebsiella sp. w6	3081203	S	25	435	460	0.00000
Klebsiella sp. K4	2769349	S	25	1024	1049	0.00001
Klebsiella sp. KPN54798	2897413	S	24	1554	1578	0.00002
Klebsiella sp. LY	2015795	S	19	744	763	0.00001
Klebsiella sp. PCX	2686364	S	13	2054	2067	0.00002
Klebsiella sp. RHBSTW-00484	2742651	S	13	22211	22224	0.00023
Klebsiella pasteurii	2587529	S	55374	180033	235407	0.00248
Klebsiella aerogenes	548	S	36229	8754	44983	0.00047
Klebsiella huaxiensis	2153354	S	25812	5606	31418	0.00033
Klebsiella electrica	1259973	S	8876	439	9315	0.00010
Klebsiella africana	2489010	S	3176	625	3801	0.00004
Raoultella ornithinolytica	54291	S	4948	3102	8050	0.00008
Raoultella planticola	575	S	1961	456	2417	0.00003
Raoultella terrigena	577	S	1499	136	1635	0.00002
Raoultella sp. HC6	2923366	S	311	18	329	0.00000
Raoultella sp. XY-1	2799495	S	293	874	1167	0.00001
Raoultella sp. R2A007	3416669	S	75	79	154	0.00000
Citrobacter braakii	57706	S	1334023	4982318	6316341	0.06646
Citrobacter freundii	546	S	169568	440385	609953	0.00642
Citrobacter portucalensis	1639133	S	106836	135172	242008	0.00255
Citrobacter werkmanii	67827	S	24273	19378	43651	0.00046
Citrobacter cronae	1748967	S	12366	55388	67754	0.00071
Citrobacter youngae	133448	S	10597	25994	36591	0.00038
Citrobacter freundii complex sp. CFNIH2	2066049	S	1378	606	1984	0.00002
Citrobacter freundii complex sp. CFNIH9	2077149	S	1093	3322	4415	0.00005
Citrobacter sp. MGH105	1686380	S	942	5466	6408	0.00007
Citrobacter sp. BIDMC108	1686385	S	167	2825	2992	0.00003
Citrobacter freundii complex sp. CFNIH3	2077147	S	153	5378	5531	0.00006
Citrobacter sp. MGH103	1686378	S	64	4538	4602	0.00005
Citrobacter freundii complex sp. CFNIH4	2077148	S	48	1398	1446	0.00002
Citrobacter sp. ABFQG	2529121	S	30	5517	5547	0.00006
Citrobacter gillenii	67828	S	3415	9130	12545	0.00013
Citrobacter sedlakii	67826	S	415	207	622	0.00001
Citrobacter sp. RHBSTW-00986	2742675	S	73000	339824	412824	0.00434
Citrobacter sp. RHB35-C21	2742626	S	48781	199032	247813	0.00261
Citrobacter sp. RHBSTW-00524	2742653	S	46142	201932	248074	0.00261
Citrobacter sp. RHBSTW-00887	2742668	S	45942	167045	212987	0.00224
Citrobacter sp. RHB36-C18	2742627	S	39826	231312	271138	0.00285
Citrobacter sp. S39	2660638	S	24565	389593	414158	0.00436
Citrobacter sp. TSA-1	184912	S	15404	74028	89432	0.00094
Citrobacter sp. RHB25-C09	2742624	S	13524	206	13730	0.00014
Citrobacter sp. RHBSTW-00570	2742655	S	11248	113152	124400	0.00131
Citrobacter sp. R56	1573676	S	4676	248	4924	0.00005
Citrobacter sp. RHBSTW-00881	2742667	S	3350	47239	50589	0.00053
Citrobacter sp. Y3	2716879	S	2469	32275	34744	0.00037
Citrobacter sp. CRE-46	1703250	S	2068	5135	7203	0.00008
Citrobacter sp. RHBSTW-00127	2742636	S	1602	67377	68979	0.00073
Citrobacter sp. BDA59-3	2781952	S	1439	149	1588	0.00002
Citrobacter sp. RHBSTW-00944	2742671	S	1250	32079	33329	0.00035
Citrobacter sp. B72	2807631	S	1197	4268	5465	0.00006
Citrobacter sp. RHBSTW-00903	2742670	S	1128	54153	55281	0.00058
Citrobacter sp. RHBSTW-00678	2742661	S	989	33459	34448	0.00036
Citrobacter sp. FDAARGOS_156	1702170	S	854	2566	3420	0.00004
Citrobacter sp. Colony219	2861802	S	848	2855	3703	0.00004
Citrobacter sp. RHBSTW-01013	2742677	S	829	15510	16339	0.00017
Citrobacter sp. LUTT5	2697370	S	676	5103	5779	0.00006
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	650	9205	9855	0.00010
Citrobacter sp. XT1-2-2	2942480	S	642	9109	9751	0.00010
Citrobacter sp. CFNIH10	1920110	S	599	2416	3015	0.00003
Citrobacter sp. RHBSTW-01044	2742678	S	589	17862	18451	0.00019
Citrobacter sp. Colony475	2861800	S	579	5687	6266	0.00007
Citrobacter sp. SX206	2712025	S	488	646731	647219	0.00681
Citrobacter sp. RHBSTW-00599	2742657	S	484	7563	8047	0.00008
Citrobacter sp. C1	2769343	S	446	1154	1600	0.00002
Citrobacter sp. RHBSTW-00535	2742654	S	444	21474	21918	0.00023
Citrobacter sp. C13	2769347	S	420	1903	2323	0.00002
Citrobacter sp. Colony322	2861801	S	245	1961	2206	0.00002
Citrobacter sp. RHBSTW-00696	2742662	S	228	4093	4321	0.00005
Citrobacter sp. RHBSTW-00229	2742641	S	213	6680	6893	0.00007
Citrobacter sp. RHBSTW-00053	2742632	S	210	8057	8267	0.00009
Citrobacter sp. 172116965	2683822	S	193	12497	12690	0.00013
Citrobacter sp. RHBSTW-00859	2742666	S	186	271554	271740	0.00286
Citrobacter sp. RHBSTW-00021	2742630	S	178	24087	24265	0.00026
Citrobacter sp. RHBSTW-00424	2742647	S	176	24705	24881	0.00026
Citrobacter sp. RHBSTW-00848	2742665	S	173	29389	29562	0.00031
Citrobacter sp. RHBSTW-00137	2742638	S	160	21397	21557	0.00023
Citrobacter sp. RHBSTW-00107	2742635	S	150	114461	114611	0.00121
Citrobacter sp. RHBSTW-00821	2742663	S	147	7218	7365	0.00008
Citrobacter sp. RHBSTW-00628	2742658	S	146	121497	121643	0.00128
Citrobacter sp. MGH 55	1439319	S	143	382	525	0.00001
Citrobacter sp. RHBSTW-00667	2742659	S	131	14703	14834	0.00016
Citrobacter sp. RHBSTW-00976	2742674	S	120	4926	5046	0.00005
Citrobacter sp. RHBSTW-00446	2742648	S	118	29267	29385	0.00031
Citrobacter sp. RHBSTW-00017	2742629	S	109	20939	21048	0.00022
Citrobacter sp. RHB35-C17	2742625	S	99	340	439	0.00000
Citrobacter sp. CF971	2566012	S	75	1627	1702	0.00002
Citrobacter sp. On28M	2678565	S	46	1	47	0.00000
Citrobacter sp. C5_2	2769344	S	25	62460	62485	0.00066
Citrobacter sp. C6_2	2769346	S	18	72367	72385	0.00076
Citrobacter sp. C6_1	2769345	S	12	33996	34008	0.00036
Citrobacter meridianamericanus	2894201	S	47230	6111	53341	0.00056
Citrobacter arsenatis	2546350	S	39725	4680	44405	0.00047
Citrobacter tructae	2562449	S	25191	976	26167	0.00028
Citrobacter amalonaticus	35703	S	17819	36944	54763	0.00058
Citrobacter koseri	545	S	10425	8566	18991	0.00020
Citrobacter farmeri	67824	S	9494	570	10064	0.00011
Citrobacter europaeus	1914243	S	7532	8480	16012	0.00017
Citrobacter pasteurii	1563222	S	5542	10738	16280	0.00017
Citrobacter enshiensis	2971264	S	5179	225	5404	0.00006
Citrobacter rodentium	67825	S	5018	214	5232	0.00006
Buttiauxella agrestis	82977	S	173109	6833	179942	0.00189
Buttiauxella sp. WJP83	2986951	S	34910	6953	41863	0.00044
Buttiauxella sp. 3AFRM03	2479367	S	10544	26411	36955	0.00039
Buttiauxella selenatireducens	3073902	S	39797	7499	47296	0.00050
Buttiauxella ferragutiae	82989	S	11987	33622	45609	0.00048
Enterobacter hormaechei	158836	S	28880	41971	70851	0.00075
Enterobacter asburiae	61645	S	21509	6743	28252	0.00030
Enterobacter cloacae	550	S	8957	1194	10151	0.00011
Enterobacter kobei	208224	S	5354	3160	8514	0.00009
Enterobacter roggenkampii	1812935	S	5061	485	5546	0.00006
Enterobacter ludwigii	299767	S	4915	2054	6969	0.00007
Enterobacter cancerogenus	69218	S	4836	92	4928	0.00005
Enterobacter cloacae complex sp. ECNIH7	1915310	S	1519	7451	8970	0.00009
Enterobacter cloacae complex sp.	2027919	S	504	61	565	0.00001
Enterobacter cloacae complex sp. ECL414	2912628	S	351	473	824	0.00001
Enterobacter cloacae complex sp. Mu1197	3152302	S	315	64	379	0.00000
Enterobacter cloacae complex sp. EB5	3073865	S	187	2549	2736	0.00003
Enterobacter cloacae complex sp. ECL352	2876028	S	186	1429	1615	0.00002
Enterobacter cloacae complex sp. R_G8	2969431	S	169	118	287	0.00000
Enterobacter cloacae complex sp. ECL405	2912630	S	135	499	634	0.00001
Enterobacter sp. BIDMC 29	1329841	S	109	63	172	0.00000
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	61	66	127	0.00000
Enterobacter sichuanensis	2071710	S	2080	68	2148	0.00002
Enterobacter chuandaensis	2497875	S	1367	67	1434	0.00002
Enterobacter chengduensis	2494701	S	682	47	729	0.00001
Enterobacter pasteurii	3029761	S	489	72	561	0.00001
Enterobacter mori	539813	S	50985	3114	54099	0.00057
Enterobacter sp. JS8-1	3411633	S	7295	1222	8517	0.00009
Enterobacter sp. RHBSTW-00994	2742676	S	2241	30	2271	0.00002
Enterobacter sp. JBIWA003	2831890	S	1648	774	2422	0.00003
Enterobacter sp. Colony194	2866201	S	1094	117	1211	0.00001
Enterobacter sp. JJBC	3080020	S	878	626	1504	0.00002
Enterobacter sp. ECC-175	3116479	S	793	11	804	0.00001
Enterobacter sp. CP102	2976431	S	775	30	805	0.00001
Enterobacter sp. RHBSTW-00175	2742639	S	737	188	925	0.00001
Enterobacter sp. DNB-S2	2720029	S	710	568	1278	0.00001
Enterobacter sp. ECC-019	3116478	S	705	88	793	0.00001
Enterobacter sp. JBIWA005	2831891	S	601	798	1399	0.00001
Enterobacter sp. ECC-219	3116480	S	594	30	624	0.00001
Enterobacter sp. C2	2870346	S	573	8	581	0.00001
Enterobacter sp. R-25	3404057	S	455	432	887	0.00001
Enterobacter sp. 638	399742	S	324	47	371	0.00000
Enterobacter sp. SA187	1914861	S	261	396	657	0.00001
Enterobacter sp. ECC-249	3116481	S	261	41	302	0.00000
Enterobacter sp. PGRG2	3104013	S	219	367	586	0.00001
Enterobacter sp. SGAir0187	2836161	S	216	50	266	0.00000
Enterobacter sp. R4-368	1166130	S	201	33	234	0.00000
Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	3077940	S	115	39	154	0.00000
Enterobacter sp. N18-03635	2500132	S	111	317	428	0.00000
Enterobacter sp. S-33	3026145	S	104	296	400	0.00000
Enterobacter sp. BNK-18	3376155	S	84	73	157	0.00000
Enterobacter sp. T2	2707174	S	71	90	161	0.00000
Enterobacter sp. SES19	2705458	S	66	27	93	0.00000
Enterobacter sp. JUb54	2724468	S	65	68	133	0.00000
Enterobacter sp. 18A13	2565914	S	64	146	210	0.00000
Enterobacter sp. E12	2769348	S	45	23	68	0.00000
Enterobacter sp. RHBSTW-00593	2742656	S	43	94	137	0.00000
Enterobacter sp. AN-K1	2894203	S	42	54	96	0.00000
Enterobacter sp. HK169	1868135	S	30	25	55	0.00000
Enterobacter sp. A103	3102785	S	23	1	24	0.00000
Enterobacter sp. RHBSTW-00318	2742643	S	21	116	137	0.00000
Enterobacter sp. D2	3102784	S	15	1	16	0.00000
Enterobacter sp. E20	1560339	S	14	14	28	0.00000
Enterobacter sp. RHBSTW-00422	2742646	S	12	69	81	0.00000
Enterobacter sp. JBIWA008	2831892	S	11	357	368	0.00000
Enterobacter bugandensis	881260	S	3759	572	4331	0.00005
Enterobacter soli	885040	S	2422	104	2526	0.00003
Enterobacter huaxiensis	2494702	S	1308	24	1332	0.00001
Enterobacter oligotrophicus	2478464	S	1174	16	1190	0.00001
Enterobacter wuhouensis	2529381	S	1048	36	1084	0.00001
Enterobacter pseudoroggenkampii	2996112	S	621	87	708	0.00001
Enterobacter adelaidei	3142537	S	516	34	550	0.00001
Enterobacter quasiroggenkampii	2497436	S	132	27	159	0.00000
Enterobacter vonholyi	2797505	S	50	29	79	0.00000
Cedecea neteri	158822	S	175030	4978	180008	0.00189
Cedecea lapagei	158823	S	3791	244	4035	0.00004
Cedecea sp. FDAARGOS_727	2545798	S	1235	1511	2746	0.00003
Cedecea davisae	158484	S	703	819	1522	0.00002
Escherichia coli	562	S	90732	237347	328079	0.00345
Escherichia albertii	208962	S	8637	590	9227	0.00010
Escherichia fergusonii	564	S	3512	715	4227	0.00004
Escherichia sp. E4742	2044467	S	1644	112	1756	0.00002
Escherichia sp. HH091_1A	2509662	S	29	75	104	0.00000
Escherichia marmotae	1499973	S	1530	88	1618	0.00002
Escherichia ruysiae	2608867	S	104	54	158	0.00000
Salmonella enterica	28901	S	71166	66119	137285	0.00144
