name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	25081319	1211777	26293096	0.28438
Buttiauxella	82976	G	1465606	6567	1472173	0.01592
Klebsiella	570	G	724488	60107	784595	0.00849
Raoultella	160674	G	33380	6280	39660	0.00043
Enterobacter	547	G	403733	54199	457932	0.00495
Escherichia	561	G	234927	259329	494256	0.00535
Salmonella	590	G	102378	73831	176209	0.00191
Cedecea	158483	G	61723	364	62087	0.00067
Kosakonia	1330547	G	55697	1055	56752	0.00061
Kluyvera	579	G	54376	1454	55830	0.00060
Dryocola	3021684	G	46648	386	47034	0.00051
Cronobacter	413496	G	39424	353	39777	0.00043
Leclercia	83654	G	37171	1559	38730	0.00042
Lelliottia	1330545	G	23066	510	23576	0.00025
Pseudocitrobacter	1504576	G	10931	147	11078	0.00012
Pluralibacter	1330546	G	10040	161	10201	0.00011
Atlantibacter	1903434	G	9491	192	9683	0.00010
Siccibacter	1649298	G	9473	74	9547	0.00010
Superficieibacter	2303321	G	9322	76	9398	0.00010
Franconibacter	1649295	G	8780	29	8809	0.00010
Symbiopectobacterium	801	G	4399	13	4412	0.00005
Candidatus Regiella	568988	G	559	333	892	0.00001
Candidatus Williamhamiltonella	568987	G	264	65	329	0.00000
Candidatus Blochmanniella	203804	G	911	0	911	0.00001
Candidatus Westeberhardia	1699619	G	30	0	30	0.00000
Candidatus Tachikawaea	1682492	G	195	4	199	0.00000
Candidatus Mikella	1906660	G	150	2	152	0.00000
Candidatus Doolittlea	1906657	G	142	0	142	0.00000
Candidatus Hoaglandella	1906659	G	106	0	106	0.00000
Candidatus Gullanella	1906661	G	89	0	89	0.00000
Candidatus Annandia	1302410	G	61	51	112	0.00000
Candidatus Purcelliella	472825	G	20	0	20	0.00000
Scandinavium	2726810	G	7139	42	7181	0.00008
Trabulsiella	158851	G	6846	237	7083	0.00008
Phytobacter	447792	G	6073	737	6810	0.00007
Mangrovibacter	451512	G	5557	187	5744	0.00006
Pseudescherichia	2055880	G	5296	225	5521	0.00006
Yokenella	158876	G	4509	95	4604	0.00005
Shimwellia	1335483	G	4496	23	4519	0.00005
Plesiomonas	702	G	4451	42	4493	0.00005
Jejubacter	2815296	G	4073	5	4078	0.00004
Shigella	620	G	1859	5743	7602	0.00008
Candidatus Profftia	1177214	G	636	516	1152	0.00001
Candidatus Moranella	1048757	G	76	0	76	0.00000
Candidatus Schneideria	1081630	G	45	0	45	0.00000
Candidatus Curculioniphilus	690591	G	36	0	36	0.00000
Candidatus Riesia	401618	G	24	0	24	0.00000
Candidatus Ishikawella	409304	G	16	0	16	0.00000
Serratia	613	G	10954583	112548	11067131	0.11970
Yersinia	629	G	196699	4206	200905	0.00217
Chania	1745211	G	80705	634	81339	0.00088
Rahnella	34037	G	36086	334	36420	0.00039
Gibbsiella	929812	G	10428	95	10523	0.00011
Rouxiella	1565532	G	7397	61	7458	0.00008
Nissabacter	1964366	G	3145	20	3165	0.00003
Ewingella	41201	G	3119	32	3151	0.00003
Chimaeribacter	2716544	G	1802	32	1834	0.00002
Candidatus Fukatsuia	1927833	G	249	0	249	0.00000
Hafnia	568	G	7450932	142222	7593154	0.08213
Edwardsiella	635	G	8978	126	9104	0.00010
Obesumbacterium	82982	G	2922	278	3200	0.00003
Providencia	586	G	709555	135038	844593	0.00913
Morganella	581	G	409965	11318	421283	0.00456
Proteus	583	G	15302	1491	16793	0.00018
Xenorhabdus	626	G	10637	30	10667	0.00012
Photorhabdus	29487	G	6824	13	6837	0.00007
Arsenophonus	637	G	4177	6	4183	0.00005
Moellerella	158848	G	3785	604	4389	0.00005
Pantoea	53335	G	92848	2984	95832	0.00104
Erwinia	551	G	40146	2196	42342	0.00046
Mixta	2100764	G	5885	547	6432	0.00007
Winslowiella	2997349	G	4078	147	4225	0.00005
Buchnera	32199	G	2844	3	2847	0.00003
Tatumella	82986	G	2764	30	2794	0.00003
Paramixta	3231896	G	2729	71	2800	0.00003
Duffyella	3026546	G	1677	163	1840	0.00002
Pectobacterium	122277	G	50812	1164	51976	0.00056
Dickeya	204037	G	29247	892	30139	0.00033
Brenneria	71655	G	9431	812	10243	0.00011
Lonsdalea	1082702	G	2459	62	2521	0.00003
Musicola	2884243	G	2371	9	2380	0.00003
Prodigiosinella	3059405	G	457	1096	1553	0.00002
Limnobaculum	2172100	G	5674	27	5701	0.00006
Leminorella	82980	G	5142	14	5156	0.00006
Pragia	82984	G	1249	7	1256	0.00001
Sodalis	84565	G	11237	16	11253	0.00012
Gallaecimonas	745410	G	1638	7	1645	0.00002
Aeromonas	642	G	6166546	100848	6267394	0.06779
Oceanimonas	129577	G	1264	11	1275	0.00001
Tolumonas	43947	G	1071	5	1076	0.00001
Oceanisphaera	225143	G	985	0	985	0.00001
Zobellella	347533	G	949	1	950	0.00001
Dongshaea	2802288	G	314	0	314	0.00000
Pseudaeromonas	1929090	G	308	0	308	0.00000
Succinivibrio	83770	G	920	0	920	0.00001
Acinetobacter	469	G	3542243	33900	3576143	0.03868
Psychrobacter	497	G	5744	14	5758	0.00006
Moraxella	475	G	2732	9	2741	0.00003
Faucicola	1604696	G	2008	15	2023	0.00002
Aquirhabdus	2824158	G	1471	1	1472	0.00002
Alkanindiges	222991	G	384	5	389	0.00000
Lwoffella	3444169	G	183	3	186	0.00000
Pseudomonas	286	G	2455455	38537	2493992	0.02697
Stutzerimonas	2901164	G	9725	517	10242	0.00011
Halopseudomonas	2901189	G	6672	90	6762	0.00007
Ectopseudomonas	3236654	G	2406	673	3079	0.00003
Metapseudomonas	3236656	G	2124	96	2220	0.00002
Thiopseudomonas	1654787	G	1774	11	1785	0.00002
Azotobacter	352	G	1072	65	1137	0.00001
Azorhizophilus	157913	G	111	46	157	0.00000
Entomomonas	2758906	G	1229	1	1230	0.00001
Phytopseudomonas	3236657	G	1190	40	1230	0.00001
Aquipseudomonas	3236652	G	1026	70	1096	0.00001
Denitrificimonas	2901261	G	808	10	818	0.00001
Geopseudomonas	3236655	G	589	27	616	0.00001
Permianibacter	1649479	G	520	0	520	0.00001
Marinobacter	2742	G	10754	110	10864	0.00012
Candidatus Njordibacter	3457297	G	1298	1	1299	0.00001
Ketobacter	2025617	G	710	1	711	0.00001
Pseudohongiella	1524249	G	615	0	615	0.00001
Stenotrophomonas	40323	G	1473086	25084	1498170	0.01620
Xanthomonas	338	G	52936	16418	69354	0.00075
Pseudoxanthomonas	83618	G	15406	159	15565	0.00017
Lysobacter	68	G	11671	105	11776	0.00013
Luteimonas	83614	G	7032	28	7060	0.00008
Thermomonas	141948	G	3385	20	3405	0.00004
