name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	29275262	891556	30166818	0.32628
Yersiniaceae	1903411	F	11350561	61618	11412179	0.12343
Hafniaceae	1903412	F	7496765	108694	7605459	0.08226
Morganellaceae	1903414	F	1235012	73736	1308748	0.01416
Erwiniaceae	1903409	F	158573	548	159121	0.00172
Pectobacteriaceae	1903410	F	98498	317	98815	0.00107
Budviciaceae	1903416	F	12087	27	12114	0.00013
Bruguierivoracaceae	2812006	F	11237	16	11253	0.00012
Gallaecimonadaceae	3120698	F	1638	7	1645	0.00002
Aeromonadaceae	84642	F	6171952	100353	6272305	0.06784
Succinivibrionaceae	83763	F	920	0	920	0.00001
Moraxellaceae	468	F	3557739	30977	3588716	0.03881
Pseudomonadaceae	135621	F	2497615	27275	2524890	0.02731
Marinobacteraceae	2887365	F	10754	110	10864	0.00012
Candidatus Njordibacteraceae	3457296	F	1298	1	1299	0.00001
Ketobacteraceae	3085096	F	710	1	711	0.00001
Pseudohongiellaceae	3085095	F	615	0	615	0.00001
Lysobacteraceae	32033	F	1589839	20406	1610245	0.01742
Rhodanobacteraceae	1775411	F	13596	16	13612	0.00015
Marinicellaceae	3120710	F	155	0	155	0.00000
Cellvibrionaceae	1706371	F	1184250	3008	1187258	0.01284
Microbulbiferaceae	1706373	F	33820	2006	35826	0.00039
Spongiibacteraceae	1706375	F	6898	2009	8907	0.00010
Halieaceae	1706372	F	4121	554	4675	0.00005
Porticoccaceae	1706374	F	128	7	135	0.00000
Alteromonadaceae	72275	F	34270	1697	35967	0.00039
Shewanellaceae	267890	F	32949	1482	34431	0.00037
Pseudoalteromonadaceae	267888	F	23760	2140	25900	0.00028
Colwelliaceae	267889	F	15278	796	16074	0.00017
Idiomarinaceae	267893	F	5328	416	5744	0.00006
Psychromonadaceae	267894	F	2961	48	3009	0.00003
Ferrimonadaceae	267892	F	1791	85	1876	0.00002
Moritellaceae	267891	F	1569	1429	2998	0.00003
Oceanospirillaceae	135620	F	50539	640	51179	0.00055
Halomonadaceae	28256	F	39417	431	39848	0.00043
Alcanivoracaceae	224372	F	6850	293	7143	0.00008
Hahellaceae	224379	F	3825	54	3879	0.00004
