name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Buttiauxella agrestis	82977	S	2035970	144040	2180010	0.06838
Buttiauxella sp. WJP83	2986951	S	396359	82228	478587	0.01501
Buttiauxella sp. 3AFRM03	2479367	S	169509	386028	555537	0.01743
Buttiauxella selenatireducens	3073902	S	438882	86411	525293	0.01648
Buttiauxella ferragutiae	82989	S	140093	357077	497170	0.01559
Citrobacter braakii	57706	S	24712	86358	111070	0.00348
Citrobacter freundii	546	S	23899	88654	112553	0.00353
Citrobacter portucalensis	1639133	S	17432	29454	46886	0.00147
Citrobacter werkmanii	67827	S	4642	5174	9816	0.00031
Citrobacter freundii complex sp. CFNIH2	2066049	S	1578	646	2224	0.00007
Citrobacter sp. BIDMC108	1686385	S	440	10766	11206	0.00035
Citrobacter freundii complex sp. CFNIH3	2077147	S	303	13269	13572	0.00043
Citrobacter freundii complex sp. CFNIH9	2077149	S	293	1689	1982	0.00006
Citrobacter sp. MGH105	1686380	S	48	416	464	0.00001
Citrobacter cronae	1748967	S	2493	10328	12821	0.00040
Citrobacter youngae	133448	S	2320	8022	10342	0.00032
Citrobacter sedlakii	67826	S	1044	925	1969	0.00006
Citrobacter gillenii	67828	S	770	3248	4018	0.00013
Citrobacter sp. RHB25-C09	2742624	S	10022	603	10625	0.00033
Citrobacter sp. R56	1573676	S	8291	1225	9516	0.00030
Citrobacter sp. BDA59-3	2781952	S	2484	780	3264	0.00010
Citrobacter sp. C1	2769343	S	601	1330	1931	0.00006
Citrobacter sp. CRE-46	1703250	S	597	2104	2701	0.00008
Citrobacter sp. RHB35-C21	2742626	S	563	2300	2863	0.00009
Citrobacter sp. RHBSTW-00986	2742675	S	531	2906	3437	0.00011
Citrobacter sp. CFNIH10	1920110	S	530	2771	3301	0.00010
Citrobacter sp. Colony475	2861800	S	435	3144	3579	0.00011
Citrobacter sp. C13	2769347	S	435	2320	2755	0.00009
Citrobacter sp. RHB35-C17	2742625	S	430	1158	1588	0.00005
Citrobacter sp. TSA-1	184912	S	404	1478	1882	0.00006
Citrobacter sp. RHBSTW-00524	2742653	S	403	1768	2171	0.00007
Citrobacter sp. RHBSTW-00570	2742655	S	384	4499	4883	0.00015
Citrobacter sp. MGH 55	1439319	S	318	642	960	0.00003
Citrobacter sp. RHB36-C18	2742627	S	278	1288	1566	0.00005
Citrobacter sp. RHBSTW-00887	2742668	S	263	1203	1466	0.00005
Citrobacter sp. S39	2660638	S	257	4280	4537	0.00014
Citrobacter sp. FDAARGOS_156	1702170	S	225	587	812	0.00003
Citrobacter sp. RHBSTW-00599	2742657	S	214	2518	2732	0.00009
Citrobacter sp. RHBSTW-01044	2742678	S	125	2729	2854	0.00009
Citrobacter sp. RHBSTW-00696	2742662	S	109	3204	3313	0.00010
Citrobacter sp. Colony219	2861802	S	95	279	374	0.00001
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	88	1408	1496	0.00005
Citrobacter sp. RHBSTW-00678	2742661	S	68	2623	2691	0.00008
Citrobacter sp. On28M	2678565	S	66	4	70	0.00000
Citrobacter sp. RHBSTW-00229	2742641	S	44	1904	1948	0.00006
Citrobacter sp. B72	2807631	S	42	183	225	0.00001
Citrobacter sp. Colony322	2861801	S	39	227	266	0.00001
Citrobacter sp. LUTT5	2697370	S	38	230	268	0.00001
Citrobacter sp. RHBSTW-00881	2742667	S	29	448	477	0.00001
Citrobacter sp. XT1-2-2	2942480	S	25	295	320	0.00001
Citrobacter sp. RHBSTW-00127	2742636	S	22	1124	1146	0.00004
Citrobacter sp. RHBSTW-01013	2742677	S	18	492	510	0.00002
Citrobacter meridianamericanus	2894201	S	21837	8680	30517	0.00096
Citrobacter farmeri	67824	S	14364	3881	18245	0.00057
Citrobacter tructae	2562449	S	10876	1491	12367	0.00039
Citrobacter amalonaticus	35703	S	9095	8610	17705	0.00056
Citrobacter enshiensis	2971264	S	8503	456	8959	0.00028
Citrobacter koseri	545	S	7970	44306	52276	0.00164
Citrobacter rodentium	67825	S	6251	1392	7643	0.00024
Citrobacter arsenatis	2546350	S	4278	587	4865	0.00015
Citrobacter europaeus	1914243	S	1972	2693	4665	0.00015
Citrobacter pasteurii	1563222	S	1666	2944	4610	0.00014
Enterobacter cloacae	550	S	24874	15887	40761	0.00128
Enterobacter hormaechei	158836	S	22592	111709	134301	0.00421
Enterobacter kobei	208224	S	15661	37741	53402	0.00168
Enterobacter asburiae	61645	S	15286	20627	35913	0.00113
Enterobacter cancerogenus	69218	S	12544	1552	14096	0.00044
Enterobacter roggenkampii	1812935	S	9392	4231	13623	0.00043
Enterobacter chuandaensis	2497875	S	7378	2109	9487	0.00030
Enterobacter sichuanensis	2071710	S	7267	1313	8580	0.00027
Enterobacter ludwigii	299767	S	6846	9469	16315	0.00051
Enterobacter cloacae complex sp.	2027919	S	3111	3058	6169	0.00019
Enterobacter cloacae complex sp. R_G8	2969431	S	631	1176	1807	0.00006
Enterobacter sp. BIDMC 29	1329841	S	480	850	1330	0.00004
Enterobacter cloacae complex sp. ECL414	2912628	S	329	1944	2273	0.00007
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	246	986	1232	0.00004
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	235	759	994	0.00003
Enterobacter cloacae complex sp. Mu1197	3152302	S	215	149	364	0.00001
Enterobacter chengduensis	2494701	S	2950	1420	4370	0.00014
Enterobacter pasteurii	3029761	S	1568	694	2262	0.00007
Enterobacter sp. RHBSTW-00994	2742676	S	12160	948	13108	0.00041
Enterobacter sp. ECC-175	3116479	S	5865	441	6306	0.00020
