name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	6759152	836938	7596090	0.20652
Hafniaceae	1903412	F	3677576	136129	3813705	0.10368
Yersiniaceae	1903411	F	188342	10215	198557	0.00540
Erwiniaceae	1903409	F	145928	10130	156058	0.00424
Pectobacteriaceae	1903410	F	62518	1130	63648	0.00173
Morganellaceae	1903414	F	59766	10973	70739	0.00192
Bruguierivoracaceae	2812006	F	7585	47	7632	0.00021
Budviciaceae	1903416	F	6427	88	6515	0.00018
Gallaecimonadaceae	3120698	F	921	67	988	0.00003
Pseudomonadaceae	135621	F	142474	10213	152687	0.00415
Marinobacteraceae	2887365	F	6521	204	6725	0.00018
Candidatus Njordibacteraceae	3457296	F	620	5	625	0.00002
Pseudohongiellaceae	3085095	F	238	0	238	0.00001
Ketobacteraceae	3085096	F	180	1	181	0.00000
Shewanellaceae	267890	F	25591	748	26339	0.00072
Alteromonadaceae	72275	F	21911	557	22468	0.00061
Pseudoalteromonadaceae	267888	F	21290	966	22256	0.00061
Colwelliaceae	267889	F	11827	473	12300	0.00033
Psychromonadaceae	267894	F	5345	83	5428	0.00015
Idiomarinaceae	267893	F	2931	92	3023	0.00008
Moritellaceae	267891	F	2325	142	2467	0.00007
Ferrimonadaceae	267892	F	1173	491	1664	0.00005
Aegicerorhabdaceae	3614797	F	438	6	444	0.00001
Vibrionaceae	641	F	95055	2589	97644	0.00265
Lysobacteraceae	32033	F	67408	3786	71194	0.00194
Rhodanobacteraceae	1775411	F	11097	449	11546	0.00031
Marinicellaceae	3120710	F	233	0	233	0.00001
Moraxellaceae	468	F	75063	52784	127847	0.00348
Halomonadaceae	28256	F	22340	772	23112	0.00063
Oceanospirillaceae	135620	F	20869	568	21437	0.00058
Endozoicomonadaceae	2066474	F	3515	87	3602	0.00010
Alcanivoracaceae	224372	F	1856	93	1949	0.00005
Saccharospirillaceae	255527	F	1758	31	1789	0.00005
Hahellaceae	224379	F	1726	52	1778	0.00005
Pleioneaceae	2823145	F	1244	958	2202	0.00006
Zooshikellaceae	2898533	F	621	18	639	0.00002
Oleiphilaceae	191033	F	415	9	424	0.00001
Balneatrichaceae	2301193	F	272	6	278	0.00001
Litorivicinaceae	449732	F	138	0	138	0.00000
Pasteurellaceae	712	F	42505	1395	43900	0.00119
Aeromonadaceae	84642	F	30151	3474	33625	0.00091
Succinivibrionaceae	83763	F	1272	2	1274	0.00003
Piscirickettsiaceae	135616	F	10955	172	11127	0.00030
Francisellaceae	34064	F	9279	48	9327	0.00025
Thiotrichaceae	135617	F	2337	11	2348	0.00006
Fastidiosibacteraceae	2056687	F	578	4	582	0.00002
Legionellaceae	444	F	13255	105	13360	0.00036
Coxiellaceae	118968	F	8081	33	8114	0.00022
Chromatiaceae	1046	F	8789	204	8993	0.00024
Ectothiorhodospiraceae	72276	F	5762	74	5836	0.00016
Sedimenticolaceae	3067276	F	2065	25	2090	0.00006
Granulosicoccaceae	449719	F	685	2	687	0.00002
Halothiobacillaceae	255526	F	641	17	658	0.00002
Wenzhouxiangellaceae	1676141	F	415	3	418	0.00001
Thioalkalibacteraceae	2035710	F	393	15	408	0.00001
Cellvibrionaceae	1706371	F	7400	50	7450	0.00020
Microbulbiferaceae	1706373	F	6704	64	6768	0.00018
Halieaceae	1706372	F	1889	39	1928	0.00005
Spongiibacteraceae	1706375	F	1429	71	1500	0.00004
Porticoccaceae	1706374	F	100	0	100	0.00000
Methylococcaceae	403	F	14436	64	14500	0.00039
Methylothermaceae	1486721	F	528	1	529	0.00001
Orbaceae	1240483	F	10885	319	11204	0.00030
Candidatus Pseudothioglobaceae	3399801	F	5024	2177	7201	0.00020
Celerinatantimonadaceae	412032	F	442	779	1221	0.00003
Candidatus Azoamicaceae	3119552	F	31	2	33	0.00000
Kangiellaceae	1920240	F	2949	16	2965	0.00008
Ignatzschineriaceae	3018589	F	1809	43	1852	0.00005
Cardiobacteriaceae	868	F	880	24	904	0.00002
Nevskiaceae	568386	F	2274	37	2311	0.00006
Algiphilaceae	1266054	F	387	10	397	0.00001
Candidatus Poriferihabitaceae	3033994	F	943	0	943	0.00003
Acidiferrobacteraceae	1692041	F	774	0	774	0.00002
Candidatus Johnevansiaceae	3399796	F	634	637	1271	0.00003
Thiohalobacteraceae	3085110	F	554	1	555	0.00002
Salinisphaeraceae	742031	F	415	1	416	0.00001
Thiohalomonadaceae	3084969	F	257	59	316	0.00001
Steroidobacteraceae	2689614	F	189	6	195	0.00001
Immundisolibacteraceae	1934946	F	166	4	170	0.00000
Candidatus Rariloculaceae	2978122	F	152	0	152	0.00000
Woeseiaceae	1738654	F	126	0	126	0.00000
Candidatus Foliamicaceae	3023562	F	76	0	76	0.00000
Candidatus Comchoanobacteraceae	2975285	F	61	0	61	0.00000
Nitrobacteraceae	41294	F	177976	6130	184106	0.00501
Rhizobiaceae	82115	F	99308	21577	120885	0.00329
Methylobacteriaceae	119045	F	45788	3614	49402	0.00134
