name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Buttiauxella agrestis	82977	S	2005973	134954	2140927	0.05822
Buttiauxella sp. WJP83	2986951	S	390855	80340	471195	0.01281
Buttiauxella sp. 3AFRM03	2479367	S	166258	381430	547688	0.01489
Buttiauxella selenatireducens	3073902	S	434374	84894	519268	0.01412
Buttiauxella ferragutiae	82989	S	138846	355494	494340	0.01344
Citrobacter braakii	57706	S	24560	90411	114971	0.00313
Citrobacter portucalensis	1639133	S	17301	31915	49216	0.00134
Citrobacter freundii	546	S	13917	61976	75893	0.00206
Citrobacter werkmanii	67827	S	4356	5024	9380	0.00026
Citrobacter gillenii	67828	S	3929	4178	8107	0.00022
Citrobacter freundii complex sp. CFNIH2	2066049	S	1588	654	2242	0.00006
Citrobacter sp. BIDMC108	1686385	S	440	10867	11307	0.00031
Citrobacter freundii complex sp. CFNIH3	2077147	S	315	13848	14163	0.00039
Citrobacter freundii complex sp. CFNIH9	2077149	S	288	1685	1973	0.00005
Citrobacter sp. MGH105	1686380	S	48	442	490	0.00001
Citrobacter cronae	1748967	S	2487	10396	12883	0.00035
Citrobacter youngae	133448	S	2108	7925	10033	0.00027
Citrobacter sedlakii	67826	S	635	560	1195	0.00003
Citrobacter sp. RHB25-C09	2742624	S	9831	584	10415	0.00028
Citrobacter sp. R56	1573676	S	8025	1159	9184	0.00025
Citrobacter sp. C1	2769343	S	3252	1780	5032	0.00014
Citrobacter sp. BDA59-3	2781952	S	2221	720	2941	0.00008
Citrobacter sp. CRE-46	1703250	S	659	2337	2996	0.00008
Citrobacter sp. RHB35-C21	2742626	S	541	2207	2748	0.00007
Citrobacter sp. RHBSTW-00986	2742675	S	530	2876	3406	0.00009
Citrobacter sp. CFNIH10	1920110	S	494	2594	3088	0.00008
Citrobacter sp. C13	2769347	S	435	2343	2778	0.00008
Citrobacter sp. Colony475	2861800	S	435	3194	3629	0.00010
Citrobacter sp. RHB35-C17	2742625	S	431	1173	1604	0.00004
Citrobacter sp. TSA-1	184912	S	416	1550	1966	0.00005
Citrobacter sp. RHBSTW-00524	2742653	S	401	1739	2140	0.00006
Citrobacter sp. RHBSTW-00570	2742655	S	384	4546	4930	0.00013
Citrobacter sp. MGH 55	1439319	S	294	597	891	0.00002
Citrobacter sp. RHB36-C18	2742627	S	277	1288	1565	0.00004
Citrobacter sp. RHBSTW-00887	2742668	S	260	1198	1458	0.00004
Citrobacter sp. S39	2660638	S	256	4399	4655	0.00013
Citrobacter sp. FDAARGOS_156	1702170	S	228	595	823	0.00002
Citrobacter sp. RHBSTW-00599	2742657	S	220	2501	2721	0.00007
