name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Fusobacteriota	32066	P	10362359	301088	10663447	0.34695
Bacteroidota	976	P	3768317	52951	3821268	0.12433
Chlorobiota	1090	P	1853	3	1856	0.00006
Ignavibacteriota	1134404	P	1158	2	1160	0.00004
Balneolota	1936987	P	840	5	845	0.00003
Rhodothermota	1853220	P	319	0	319	0.00001
Fibrobacterota	65842	P	814	26	840	0.00003
Gemmatimonadota	142182	P	386	1	387	0.00001
Candidatus Cloacimonadota	456828	P	188	0	188	0.00001
Fidelibacterota	62680	P	145	0	145	0.00000
Pseudomonadota	1224	P	3144324	436462	3580786	0.11651
Campylobacterota	29547	P	137565	4576	142141	0.00462
Spirochaetota	203691	P	55893	844	56737	0.00185
Planctomycetota	203682	P	22155	68	22223	0.00072
Chlamydiota	204428	P	7357	71	7428	0.00024
Verrucomicrobiota	74201	P	7309	69	7378	0.00024
Kiritimatiellota	134625	P	240	62	302	0.00001
Lentisphaerota	256845	P	149	0	149	0.00000
Candidatus Omnitrophota	67812	P	104	0	104	0.00000
Thermodesulfobacteriota	200940	P	35727	665	36392	0.00118
Bdellovibrionota	3018035	P	11826	52	11878	0.00039
Myxococcota	2818505	P	5918	38	5956	0.00019
Nitrospirota	40117	P	4529	18	4547	0.00015
Dictyoglomota	68297	P	4289	5	4294	0.00014
Acidobacteriota	57723	P	3331	4	3335	0.00011
Aquificota	200783	P	3249	28	3277	0.00011
Deferribacterota	200930	P	2719	23	2742	0.00009
Elusimicrobiota	74152	P	2130	2	2132	0.00007
Thermodesulfobiota	3002442	P	841	3	844	0.00003
Atribacterota	67818	P	686	0	686	0.00002
Calditrichota	1930617	P	324	0	324	0.00001
Caldisericota	67814	P	216	0	216	0.00001
Thermomicrobiota	3027942	P	127	0	127	0.00000
Nitrospinota	1293497	P	89	0	89	0.00000
Coprothermobacterota	2138240	P	86	7	93	0.00000
Thermosulfidibacterota	3123113	P	56	0	56	0.00000
Zhurongbacterota	3470743	P	55	0	55	0.00000
Chrysiogenota	200938	P	51	6	57	0.00000
Bacillota	1239	P	5377957	283582	5661539	0.18421
Actinomycetota	201174	P	144018	1498	145516	0.00473
Mycoplasmatota	544448	P	91078	2521	93599	0.00305
Cyanobacteriota	1117	P	58139	99	58238	0.00189
Chloroflexota	200795	P	2641	20	2661	0.00009
Vulcanimicrobiota	1154676	P	134	0	134	0.00000
Armatimonadota	67819	P	129	0	129	0.00000
Thermotogota	200918	P	30159	1234	31393	0.00102
Synergistota	508458	P	1581	10	1591	0.00005
Deinococcota	1297	P	1471	1359	2830	0.00009
Candidatus Saccharimonadota	95818	P	421	8	429	0.00001
Candidatus Absconditibacteriota	221235	P	382	19	401	0.00001
Minisyncoccota	1752724	P	130	7	137	0.00000
Candidatus Fervidibacterota	1383058	P	15	0	15	0.00000
Candidatus Bipolaricaulota	67810	P	10	366	376	0.00001
Streptophyta	35493	P	4996960	490168	5487128	0.17853
Chlorophyta	3041	P	2653	53	2706	0.00009
Chordata	7711	P	432437	188722	621159	0.02021
Ascomycota	4890	P	38591	5069	43660	0.00142
Basidiomycota	5204	P	12516	863	13379	0.00044
Mucoromycota	1913637	P	16680	957	17637	0.00057
Microsporidia	6029	P	1418	17	1435	0.00005
Apicomplexa	5794	P	47333	2607	49940	0.00162
Ciliophora	5878	P	17	0	17	0.00000
Oomycota	4762	P	956	3	959	0.00003
Bacillariophyta	2836	P	680	6	686	0.00002
Cercozoa	136419	P	15	0	15	0.00000
Parabasalia	5719	P	6368	36	6404	0.00021
Fornicata	207245	P	1545	4	1549	0.00005
Evosea	2605435	P	3657	264	3921	0.00013
Euglenozoa	33682	P	2003	735	2738	0.00009
Rhodophyta	2763	P	48	0	48	0.00000
Methanobacteriota	28890	P	50012	2639	52651	0.00171
Thermoplasmatota	2283796	P	1236	1	1237	0.00004
Thermoproteota	28889	P	6929	10	6939	0.00023
Nitrososphaerota	651137	P	5821	20	5841	0.00019
Promethearchaeota	3366641	P	1887	9	1896	0.00006
Candidatus Nanohalarchaeota	1462430	P	913	0	913	0.00003
Nanobdellota	192989	P	43	3	46	0.00000
Uroviricota	2731618	P	14814	2673	17487	0.00057
Peploviricota	2731361	P	273	0	273	0.00001
Nucleocytoviricota	2732007	P	6665	11	6676	0.00022
Preplasmiviricota	2732008	P	175	3	178	0.00001
Negarnaviricota	2497569	P	1409	0	1409	0.00005
Pisuviricota	2732408	P	142	0	142	0.00000
Kitrinoviricota	2732406	P	125	0	125	0.00000
Duplornaviricota	2732405	P	62	0	62	0.00000
Lenarviricota	2732407	P	13	463	476	0.00002
Artverviricota	2732409	P	17	995	1012	0.00003
Cressdnaviricota	2732416	P	74	0	74	0.00000
Cossaviricota	2732415	P	26	0	26	0.00000
Phixviricota	2732412	P	57	84	141	0.00000
Taleaviricota	2840024	P	21	1	22	0.00000
