name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Akkermansiaceae	1647988	F	1745705	5962	1751667	0.14241
Verrucomicrobiaceae	203557	F	10151	59	10210	0.00083
Fontisphaeraceae	3050006	F	325	0	325	0.00003
Opitutaceae	134623	F	5859	132	5991	0.00049
Alterococcaceae	3056375	F	457	9	466	0.00004
Coraliomargaritaceae	3056371	F	847	11	858	0.00007
Cerasicoccaceae	3056374	F	507	333	840	0.00007
Methylacidiphilaceae	717964	F	190	49	239	0.00002
Lacipirellulaceae	2691359	F	14953	452	15405	0.00125
Pirellulaceae	2691357	F	12106	1194	13300	0.00108
Thermoguttaceae	2691358	F	205	4	209	0.00002
Gemmataceae	1914233	F	21591	82	21673	0.00176
Isosphaeraceae	1763524	F	16102	609	16711	0.00136
Planctomycetaceae	126	F	14273	3069	17342	0.00141
Kolteriaceae	3444226	F	659	0	659	0.00005
Tepidisphaeraceae	1771355	F	797	405	1202	0.00010
Phycisphaeraceae	666507	F	1037	16	1053	0.00009
Sedimentisphaeraceae	2483367	F	344	129	473	0.00004
Anaerohalosphaeraceae	2690158	F	136	0	136	0.00001
Candidatus Uabimicrobiaceae	2897348	F	392	0	392	0.00003
Candidatus Brocadiaceae	1127830	F	123	0	123	0.00001
Parachlamydiaceae	92713	F	422	7	429	0.00003
Waddliaceae	92714	F	224	7	231	0.00002
Simkaniaceae	92712	F	146	1	147	0.00001
Candidatus Rhabdochlamydiaceae	689704	F	118	2	120	0.00001
Chlamydiaceae	809	F	495	21	516	0.00004
Kiritimatiellaceae	1921783	F	249	538	787	0.00006
Tichowtungiaceae	2907186	F	242	0	242	0.00002
Lentisphaeraceae	566277	F	148	43	191	0.00002
Nitrobacteraceae	41294	F	303718	11053	314771	0.02559
Rhizobiaceae	82115	F	95455	26200	121655	0.00989
Phyllobacteriaceae	69277	F	83839	13819	97658	0.00794
Methylobacteriaceae	119045	F	44251	2917	47168	0.00383
Hyphomicrobiaceae	45401	F	29464	662	30126	0.00245
Boseaceae	2831100	F	22739	2283	25022	0.00203
Xanthobacteraceae	335928	F	21077	3318	24395	0.00198
Reyranellaceae	2844375	F	16700	516	17216	0.00140
Devosiaceae	2831106	F	14624	803	15427	0.00125
Stappiaceae	2821832	F	12155	14300	26455	0.00215
Methylocystaceae	31993	F	10432	496	10928	0.00089
