name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Akkermansia glycaniphila	1679444	S	1675626	2771	1678397	0.13657
Akkermansia sp. N21116	3040764	S	28078	237	28315	0.00230
Akkermansia sp. AKK6	3567996	S	1553	268	1821	0.00015
Akkermansia sp. RCC_12PD	3115152	S	771	1882	2653	0.00022
Akkermansia sp. AE01SA01	3115151	S	279	768	1047	0.00009
Akkermansia sp. BCRC 18949	3037987	S	251	1096	1347	0.00011
Akkermansia sp. EB-AMDK43	3073964	S	76	8380	8456	0.00069
Akkermansia sp. JRP_AM1	3414159	S	30	725	755	0.00006
Akkermansia muciniphila	239935	S	14245	2386	16631	0.00135
Akkermansia biwaensis	2946555	S	6506	2657	9163	0.00075
Akkermansia massiliensis	2927224	S	639	2560	3199	0.00026
Luteolibacter sp. Populi	3230487	S	929	119	1048	0.00009
Luteolibacter sp. SL250	2995170	S	923	69	992	0.00008
Luteolibacter sp. LG18	2819286	S	796	312	1108	0.00009
Luteolibacter sp. AS25	3135776	S	425	50	475	0.00004
Luteolibacter luteus	2728835	S	895	91	986	0.00008
Luteolibacter ambystomatis	2824561	S	553	162	715	0.00006
Verrucomicrobium spinosum	2736	S	645	21	666	0.00005
Verrucomicrobium sp. GAS474	1882831	S	500	47	547	0.00004
Roseimicrobium sp. ORNL1	2711231	S	935	7	942	0.00008
Haloferula helveola	490095	S	827	101	928	0.00008
Roseibacillus persicicus	454148	S	685	80	765	0.00006
Oceaniferula spumae	2979115	S	618	31	649	0.00005
Sulfuriroseicoccus oceanibius	2707525	S	323	61	384	0.00003
Fontisphaera persica	2974023	S	325	0	325	0.00003
Horticoccus sp. 23ND18S-11	3391832	S	503	23	526	0.00004
Horticoccus luteus	2862869	S	489	45	534	0.00004
Opitutus terrae	107709	S	417	18	435	0.00004
Opitutus sp. GAS368	1882749	S	411	36	447	0.00004
Oleiharenicola sp. Vm1	3398393	S	690	120	810	0.00007
Termitidicoccus mucosus	1184151	S	637	44	681	0.00006
Lacunisphaera limnophila	1838286	S	441	45	486	0.00004
Nibricoccus aquaticus	2576891	S	417	24	441	0.00004
Actomonas aquatica	2866162	S	410	13	423	0.00003
Ereboglobus luteus	1796921	S	406	37	443	0.00004
Lotipaludicoccus stagni	3034021	S	405	83	488	0.00004
Synoicihabitans lomoniglobus	2909285	S	258	13	271	0.00002
Congregicoccus parvus	3081749	S	457	9	466	0.00004
Coraliomargarita sp. W4R53	3473458	S	112	73	185	0.00002
Coraliomargarita sp. W4R72	3473459	S	83	190	273	0.00002
Coraliomargarita akajimensis	395922	S	239	0	239	0.00002
Coraliomargarita algicola	3092156	S	154	6	160	0.00001
Rubellicoccus peritrichatus	3080537	S	296	8	304	0.00002
Ruficoccus sp. ZRK36	2866311	S	210	14	224	0.00002
Candidatus Pelagisphaera phototrophica	2684113	S	77	1	78	0.00001
Methylacidimicrobium sp. AP8	2730359	S	130	13	143	0.00001
Methylacidimicrobium sp. B4	2796139	S	82	7	89	0.00001
Candidatus Methylacidiphilum infernorum	511746	S	54	4	58	0.00000
Methylacidiphilum caldifontis	2795386	S	48	4	52	0.00000
Methylacidiphilum kamchatkense	431057	S	34	12	46	0.00000
Candidatus Methylacidiphilum fumarolicum	591154	S	28	8	36	0.00000
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	S	45	0	45	0.00000
Lacipirellula limnantheis	2528024	S	3695	522	4217	0.00034
Lacipirellula parvula	2650471	S	3681	293	3974	0.00032
Aeoliella sp. SH292	3454464	S	1026	82	1108	0.00009
Aeoliella mucimassa	2527972	S	794	96	890	0.00007
Pirellulimonas nuda	2528009	S	1713	86	1799	0.00015
Botrimarina mediterranea	2528022	S	1611	158	1769	0.00014
Bythopirellula goksoeyrii	1400387	S	995	32	1027	0.00008
Adhaeretor mobilis	1930276	S	560	58	618	0.00005
Stieleria varia	2528005	S	678	53	731	0.00006
Stieleria maiorica	2795974	S	533	119	652	0.00005
Stieleria neptunia	2527979	S	386	79	465	0.00004
Stieleria magnilauensis	2527963	S	380	94	474	0.00004
Stieleria marina	1930275	S	262	16	278	0.00002
Stieleria bergensis	2528025	S	184	35	219	0.00002
Anatilimnocola aggregata	2528021	S	1188	192	1380	0.00011
Anatilimnocola sp. NA78	3415683	S	978	52	1030	0.00008
Bremerella sp. P1	3026424	S	365	348	713	0.00006
Bremerella volcania	2527984	S	427	67	494	0.00004
Lignipirellula cremea	2528010	S	1119	154	1273	0.00010
Rosistilla oblonga	2527990	S	344	144	488	0.00004
Rosistilla carotiformis	2528017	S	236	86	322	0.00003
Rosistilla ulvae	1930277	S	186	113	299	0.00002
Roseimaritima ulvae	980254	S	455	13	468	0.00004
Roseimaritima multifibrata	1930274	S	173	10	183	0.00001
Blastopirellula sp. J2-11	2943192	S	615	4	619	0.00005
Rhodopirellula sp. P2	2127060	S	301	42	343	0.00003
Rhodopirellula baltica	265606	S	163	24	187	0.00002
Rubripirellula lacrimiformis	1930273	S	384	76	460	0.00004
Novipirellula sp. SH528	3454466	S	293	13	306	0.00002
Roseiconus lacunae	2605694	S	238	980	1218	0.00010
Aureliella helgolandensis	2527968	S	236	12	248	0.00002
Mariniblastus fucicola	980251	S	231	0	231	0.00002
Pirellula sp. SH-Sr6A	1632865	S	206	1	207	0.00002
Thermogutta terrifontis	1331910	S	205	4	209	0.00002
Gemmata obscuriglobus	114	S	2898	172	3070	0.00025
Gemmata massiliana	1210884	S	1517	691	2208	0.00018
Gemmata sp. SH-PL17	1630693	S	1316	702	2018	0.00016
Urbifossiella limnaea	2528023	S	5851	151	6002	0.00049
Frigoriglobus tundricola	2774151	S	3505	398	3903	0.00032
Limnoglobus roseus	2598579	S	3405	199	3604	0.00029
Tuwongella immobilis	692036	S	449	17	466	0.00004
Telmatocola sphagniphila	1123043	S	395	4	399	0.00003
Tundrisphaera macrotermitis	3435775	S	2565	348	2913	0.00024
Tundrisphaera lichenicola	2029860	S	2015	163	2178	0.00018
Singulisphaera sp. PoT	3411797	S	1752	209	1961	0.00016
Singulisphaera sp. Ch08	3120278	S	1133	139	1272	0.00010
Singulisphaera acidiphila	466153	S	1007	258	1265	0.00010
Aquisphaera giovannonii	406548	S	2250	190	2440	0.00020
Tautonia plasticadhaerens	2527974	S	2241	33	2274	0.00019
Paludisphaera borealis	1387353	S	1574	222	1796	0.00015
Isosphaera pallida	128	S	586	23	609	0.00005
Planctomyces sp. SH-PL62	1636152	S	1443	266	1709	0.00014
Planctomyces sp. SH-PL14	1632864	S	1332	58	1390	0.00011
Gimesia panareensis	2527978	S	729	60	789	0.00006
Gimesia chilikensis	2605989	S	360	136	496	0.00004
Gimesia maris	122	S	277	28	305	0.00002
Gimesia algae	2527971	S	235	48	283	0.00002
Gimesia aquarii	2527964	S	229	12	241	0.00002
Gimesia fumaroli	2527976	S	172	24	196	0.00002
Gimesia alba	2527973	S	148	15	163	0.00001
Gimesia benthica	2608982	S	134	141	275	0.00002
Caulifigura coniformis	2527983	S	1200	10	1210	0.00010
Planctellipticum variicoloris	3064265	S	1121	48	1169	0.00010
Planctomicrobium aquicomposti	3448125	S	328	9	337	0.00003
Planctomicrobium stercoris	3448124	S	270	8	278	0.00002
Planctomicrobium limosum	3448123	S	214	19	233	0.00002
Planctomicrobium mucosum	3448126	S	132	10	142	0.00001
Maioricimonas rarisocia	2528026	S	935	102	1037	0.00008
Alienimonas californiensis	2527989	S	653	33	686	0.00006
Symmachiella dynata	2527995	S	629	25	654	0.00005
Crateriforma spongiae	2724528	S	172	574	746	0.00006
Crateriforma conspicua	2527996	S	157	639	796	0.00006
Schlesneria sp. DSM 10557	3044399	S	113	113	226	0.00002
Schlesneria sphaerica	3373610	S	88	86	174	0.00001
Fuerstiella marisgermanici	1891926	S	361	1	362	0.00003
Planctopirus ephydatiae	2528019	S	133	50	183	0.00001
Planctopirus limnophila	120	S	117	43	160	0.00001
Stratiformator vulcanicus	2527980	S	328	25	353	0.00003
Rubinisphaera brasiliensis	119	S	275	96	371	0.00003
Lacunimicrobium album	3454462	S	268	6	274	0.00002
Calycomorphotria hydatis	2528027	S	213	10	223	0.00002
Thalassoglobus polymorphus	2527994	S	135	5	140	0.00001
Polystyrenella longa	2528007	S	116	7	123	0.00001
Engelhardtia mirabilis	2528011	S	555	54	609	0.00005
