name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Verrucomicrobiota	74201	P	1766495	4104	1770599	0.14392
Planctomycetota	203682	P	88487	201	88688	0.00721
Chlamydiota	204428	P	1432	18	1450	0.00012
Kiritimatiellota	134625	P	493	536	1029	0.00008
Lentisphaerota	256845	P	148	0	148	0.00001
Candidatus Omnitrophota	67812	P	43	0	43	0.00000
Pseudomonadota	1224	P	1845716	132188	1977904	0.16077
Bacteroidota	976	P	715887	20173	736060	0.05983
Rhodothermota	1853220	P	2433	14	2447	0.00020
Chlorobiota	1090	P	1712	3	1715	0.00014
Balneolota	1936987	P	397	24	421	0.00003
Ignavibacteriota	1134404	P	391	1	392	0.00003
Gemmatimonadota	142182	P	4341	60	4401	0.00036
Fibrobacterota	65842	P	165	14	179	0.00001
Fidelibacterota	62680	P	70	0	70	0.00001
Candidatus Cloacimonadota	456828	P	39	0	39	0.00000
Myxococcota	2818505	P	63934	1423	65357	0.00531
Thermodesulfobacteriota	200940	P	45430	2809	48239	0.00392
Campylobacterota	29547	P	15576	668	16244	0.00132
Acidobacteriota	57723	P	10674	26	10700	0.00087
Spirochaetota	203691	P	9439	478	9917	0.00081
Bdellovibrionota	3018035	P	4461	18	4479	0.00036
Nitrospirota	40117	P	2959	94	3053	0.00025
Elusimicrobiota	74152	P	1001	1	1002	0.00008
Aquificota	200783	P	648	4	652	0.00005
Deferribacterota	200930	P	589	6	595	0.00005
Thermomicrobiota	3027942	P	557	0	557	0.00005
Dictyoglomota	68297	P	265	0	265	0.00002
Atribacterota	67818	P	236	0	236	0.00002
Chrysiogenota	200938	P	201	60	261	0.00002
Calditrichota	1930617	P	158	0	158	0.00001
Nitrospinota	1293497	P	126	0	126	0.00001
Thermodesulfobiota	3002442	P	105	0	105	0.00001
Coprothermobacterota	2138240	P	52	8	60	0.00000
Caldisericota	67814	P	50	0	50	0.00000
Zhurongbacterota	3470743	P	33	0	33	0.00000
Thermosulfidibacterota	3123113	P	27	0	27	0.00000
Actinomycetota	201174	P	2656473	45063	2701536	0.21959
Bacillota	1239	P	553241	95518	648759	0.05273
Cyanobacteriota	1117	P	27434	65	27499	0.00224
Mycoplasmatota	544448	P	11389	246	11635	0.00095
Chloroflexota	200795	P	4099	17	4116	0.00033
Armatimonadota	67819	P	513	0	513	0.00004
Vulcanimicrobiota	1154676	P	433	1	434	0.00004
Deinococcota	1297	P	9760	74	9834	0.00080
Thermotogota	200918	P	1925	112	2037	0.00017
Synergistota	508458	P	1859	42	1901	0.00015
Fusobacteriota	32066	P	6849	1795	8644	0.00070
Candidatus Saccharimonadota	95818	P	320	4	324	0.00003
Candidatus Bipolaricaulota	67810	P	84	73	157	0.00001
Candidatus Fervidibacterota	1383058	P	73	0	73	0.00001
Minisyncoccota	1752724	P	43	17	60	0.00000
Candidatus Absconditibacteriota	221235	P	31	211	242	0.00002
Streptophyta	35493	P	2394382	76344	2470726	0.20083
Chlorophyta	3041	P	5363	81	5444	0.00044
Chordata	7711	P	1252365	193331	1445696	0.11751
Ascomycota	4890	P	69753	4461	74214	0.00603
Basidiomycota	5204	P	21425	953	22378	0.00182
Mucoromycota	1913637	P	5281	2841	8122	0.00066
Microsporidia	6029	P	1002	32	1034	0.00008
Apicomplexa	5794	P	24846	417	25263	0.00205
Ciliophora	5878	P	39	0	39	0.00000
Oomycota	4762	P	1655	2	1657	0.00013
Bacillariophyta	2836	P	890	7	897	0.00007
Cercozoa	136419	P	36	0	36	0.00000
Euglenozoa	33682	P	11059	10	11069	0.00090
Heterolobosea	5752	P	39	0	39	0.00000
Parabasalia	5719	P	2746	5	2751	0.00022
Fornicata	207245	P	853	0	853	0.00007
Evosea	2605435	P	1545	37	1582	0.00013
Rhodophyta	2763	P	600	156	756	0.00006
Methanobacteriota	28890	P	49301	85	49386	0.00401
Thermoplasmatota	2283796	P	547	0	547	0.00004
Nitrososphaerota	651137	P	4028	5	4033	0.00033
Thermoproteota	28889	P	3065	4	3069	0.00025
Promethearchaeota	3366641	P	256	0	256	0.00002
Candidatus Nanohalarchaeota	1462430	P	45	1	46	0.00000
Microcaldota	1801631	P	25	0	25	0.00000
Nanobdellota	192989	P	21	0	21	0.00000
Uroviricota	2731618	P	3810	100	3910	0.00032
Peploviricota	2731361	P	308	0	308	0.00003
Nucleocytoviricota	2732007	P	1334	0	1334	0.00011
Preplasmiviricota	2732008	P	81	0	81	0.00001
Negarnaviricota	2497569	P	238	0	238	0.00002
Pisuviricota	2732408	P	153	0	153	0.00001
Kitrinoviricota	2732406	P	71	0	71	0.00001
Duplornaviricota	2732405	P	47	0	47	0.00000
Lenarviricota	2732407	P	11	75	86	0.00001
Artverviricota	2732409	P	61	663	724	0.00006
Cossaviricota	2732415	P	52	0	52	0.00000
Cressdnaviricota	2732416	P	44	0	44	0.00000
Commensaviricota	3412625	P	11	0	11	0.00000
Taleaviricota	2840024	P	27	7	34	0.00000
