name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	55096150	734911	55831061	0.51951
Morganellaceae	1903414	F	4531124	184384	4715508	0.04388
Yersiniaceae	1903411	F	3128695	13608	3142303	0.02924
Erwiniaceae	1903409	F	166414	322	166736	0.00155
Pectobacteriaceae	1903410	F	98364	158	98522	0.00092
Hafniaceae	1903412	F	33334	147	33481	0.00031
Bruguierivoracaceae	2812006	F	8794	4	8798	0.00008
Budviciaceae	1903416	F	7751	7	7758	0.00007
Gallaecimonadaceae	3120698	F	759	19	778	0.00001
Pseudomonadaceae	135621	F	7688268	34882	7723150	0.07186
Marinobacteraceae	2887365	F	2058	2	2060	0.00002
Candidatus Njordibacteraceae	3457296	F	485	0	485	0.00000
Pseudohongiellaceae	3085095	F	111	0	111	0.00000
Ketobacteraceae	3085096	F	102	0	102	0.00000
Lysobacteraceae	32033	F	4787671	28613	4816284	0.04482
Rhodanobacteraceae	1775411	F	13312	10	13322	0.00012
Marinicellaceae	3120710	F	170	0	170	0.00000
Moraxellaceae	468	F	4050228	55633	4105861	0.03821
Vibrionaceae	641	F	53874	107	53981	0.00050
Shewanellaceae	267890	F	11741	197	11938	0.00011
Pseudoalteromonadaceae	267888	F	11513	899	12412	0.00012
Alteromonadaceae	72275	F	9553	298	9851	0.00009
Colwelliaceae	267889	F	4526	120	4646	0.00004
Psychromonadaceae	267894	F	1126	9	1135	0.00001
Idiomarinaceae	267893	F	916	22	938	0.00001
Moritellaceae	267891	F	610	47	657	0.00001
Ferrimonadaceae	267892	F	434	151	585	0.00001
Aegicerorhabdaceae	3614797	F	120	0	120	0.00000
Halomonadaceae	28256	F	11260	82	11342	0.00011
Oceanospirillaceae	135620	F	6398	35	6433	0.00006
Alcanivoracaceae	224372	F	1484	24	1508	0.00001
Endozoicomonadaceae	2066474	F	1003	7	1010	0.00001
Pleioneaceae	2823145	F	696	0	696	0.00001
Hahellaceae	224379	F	626	5	631	0.00001
Saccharospirillaceae	255527	F	539	221	760	0.00001
Zooshikellaceae	2898533	F	177	1	178	0.00000
Balneatrichaceae	2301193	F	137	0	137	0.00000
Oleiphilaceae	191033	F	121	0	121	0.00000
Litorivicinaceae	449732	F	38	0	38	0.00000
Cellvibrionaceae	1706371	F	13642	13	13655	0.00013
Microbulbiferaceae	1706373	F	2385	14	2399	0.00002
Halieaceae	1706372	F	630	12	642	0.00001
Spongiibacteraceae	1706375	F	337	15	352	0.00000
Porticoccaceae	1706374	F	71	0	71	0.00000
Legionellaceae	444	F	9126	97	9223	0.00009
Coxiellaceae	118968	F	7114	15	7129	0.00007
Pasteurellaceae	712	F	13422	17	13439	0.00013
Aeromonadaceae	84642	F	12220	71	12291	0.00011
Succinivibrionaceae	83763	F	225	0	225	0.00000
Chromatiaceae	1046	F	2882	2	2884	0.00003
Ectothiorhodospiraceae	72276	F	1538	1	1539	0.00001
Sedimenticolaceae	3067276	F	651	0	651	0.00001
Granulosicoccaceae	449719	F	271	0	271	0.00000
Halothiobacillaceae	255526	F	249	0	249	0.00000
Wenzhouxiangellaceae	1676141	F	200	0	200	0.00000
Thioalkalibacteraceae	2035710	F	133	0	133	0.00000
Piscirickettsiaceae	135616	F	3265	2	3267	0.00003
Francisellaceae	34064	F	1344	57	1401	0.00001
Thiotrichaceae	135617	F	1047	0	1047	0.00001
Fastidiosibacteraceae	2056687	F	105	5	110	0.00000
Methylococcaceae	403	F	4904	0	4904	0.00005
Methylothermaceae	1486721	F	60	0	60	0.00000
Nevskiaceae	568386	F	3331	7	3338	0.00003
Algiphilaceae	1266054	F	297	2	299	0.00000
Orbaceae	1240483	F	2776	2	2778	0.00003
Candidatus Pseudothioglobaceae	3399801	F	692	325	1017	0.00001
Celerinatantimonadaceae	412032	F	120	98	218	0.00000
Candidatus Azoamicaceae	3119552	F	68	44	112	0.00000
Ignatzschineriaceae	3018589	F	451	0	451	0.00000
Cardiobacteriaceae	868	F	170	0	170	0.00000
Kangiellaceae	1920240	F	613	0	613	0.00001
Salinisphaeraceae	742031	F	557	0	557	0.00001
Acidiferrobacteraceae	1692041	F	242	181	423	0.00000
Steroidobacteraceae	2689614	F	140	0	140	0.00000
Thiohalobacteraceae	3085110	F	139	0	139	0.00000
Candidatus Rariloculaceae	2978122	F	114	0	114	0.00000
Candidatus Poriferihabitaceae	3033994	F	107	0	107	0.00000
Thiohalomonadaceae	3084969	F	72	0	72	0.00000
Immundisolibacteraceae	1934946	F	63	0	63	0.00000
Candidatus Johnevansiaceae	3399796	F	45	0	45	0.00000
Candidatus Comchoanobacteraceae	2975285	F	41	0	41	0.00000
Woeseiaceae	1738654	F	36	0	36	0.00000
Candidatus Foliamicaceae	3023562	F	15	0	15	0.00000
Comamonadaceae	80864	F	4535822	24819	4560641	0.04244
Alcaligenaceae	506	F	3866664	28807	3895471	0.03625
Burkholderiaceae	119060	F	59615	201	59816	0.00056
Oxalobacteraceae	75682	F	46728	75	46803	0.00044
Sphaerotilaceae	2975441	F	10653	3592	14245	0.00013
