name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonadota	1224	P	94295854	382468	94678322	0.88093
Bacteroidota	976	P	3820475	893	3821368	0.03556
Chlorobiota	1090	P	753	0	753	0.00001
Rhodothermota	1853220	P	518	0	518	0.00000
Ignavibacteriota	1134404	P	269	0	269	0.00000
Balneolota	1936987	P	223	1	224	0.00000
Gemmatimonadota	142182	P	834	0	834	0.00001
Fibrobacterota	65842	P	111	0	111	0.00000
Candidatus Cloacimonadota	456828	P	69	0	69	0.00000
Fidelibacterota	62680	P	50	0	50	0.00000
Verrucomicrobiota	74201	P	36307	22	36329	0.00034
Planctomycetota	203682	P	12666	36	12702	0.00012
Chlamydiota	204428	P	743	0	743	0.00001
Kiritimatiellota	134625	P	101	101	202	0.00000
Lentisphaerota	256845	P	46	0	46	0.00000
Candidatus Omnitrophota	67812	P	25	0	25	0.00000
Myxococcota	2818505	P	13799	1	13800	0.00013
Campylobacterota	29547	P	13494	7	13501	0.00013
Thermodesulfobacteriota	200940	P	7709	1	7710	0.00007
Spirochaetota	203691	P	6158	1	6159	0.00006
Acidobacteriota	57723	P	2954	0	2954	0.00003
Bdellovibrionota	3018035	P	1965	0	1965	0.00002
Nitrospirota	40117	P	979	0	979	0.00001
Deferribacterota	200930	P	457	0	457	0.00000
Aquificota	200783	P	445	0	445	0.00000
Dictyoglomota	68297	P	253	0	253	0.00000
Elusimicrobiota	74152	P	173	0	173	0.00000
Thermodesulfobiota	3002442	P	136	0	136	0.00000
Atribacterota	67818	P	113	0	113	0.00000
Calditrichota	1930617	P	80	0	80	0.00000
Thermomicrobiota	3027942	P	78	0	78	0.00000
Coprothermobacterota	2138240	P	65	0	65	0.00000
Nitrospinota	1293497	P	39	0	39	0.00000
Zhurongbacterota	3470743	P	30	0	30	0.00000
Caldisericota	67814	P	24	0	24	0.00000
Chrysiogenota	200938	P	23	0	23	0.00000
Actinomycetota	201174	P	3244178	1627	3245805	0.03020
Bacillota	1239	P	1869128	4909	1874037	0.01744
Cyanobacteriota	1117	P	14194	1	14195	0.00013
Mycoplasmatota	544448	P	8704	16	8720	0.00008
Chloroflexota	200795	P	1244	2	1246	0.00001
Armatimonadota	67819	P	215	0	215	0.00000
Vulcanimicrobiota	1154676	P	33	0	33	0.00000
Fusobacteriota	32066	P	6665	6	6671	0.00006
Deinococcota	1297	P	2900	0	2900	0.00003
Thermotogota	200918	P	1494	1	1495	0.00001
Synergistota	508458	P	485	1223	1708	0.00002
Candidatus Saccharimonadota	95818	P	229	0	229	0.00000
Minisyncoccota	1752724	P	63	13	76	0.00000
Candidatus Absconditibacteriota	221235	P	60	33	93	0.00000
Candidatus Fervidibacterota	1383058	P	25	0	25	0.00000
Candidatus Bipolaricaulota	67810	P	23	274	297	0.00000
Chordata	7711	P	2099120	113685	2212805	0.02059
Ascomycota	4890	P	32308	333	32641	0.00030
Basidiomycota	5204	P	6641	86	6727	0.00006
Mucoromycota	1913637	P	2538	158	2696	0.00003
Microsporidia	6029	P	513	6	519	0.00000
Streptophyta	35493	P	1408652	3953	1412605	0.01314
Chlorophyta	3041	P	1985	33	2018	0.00002
Apicomplexa	5794	P	9619	58	9677	0.00009
Bacillariophyta	2836	P	471	2	473	0.00000
Oomycota	4762	P	264	0	264	0.00000
Cercozoa	136419	P	29	0	29	0.00000
Euglenozoa	33682	P	3102	1	3103	0.00003
Parabasalia	5719	P	2115	1	2116	0.00002
Fornicata	207245	P	288	0	288	0.00000
Evosea	2605435	P	1030	84	1114	0.00001
Rhodophyta	2763	P	58	0	58	0.00000
Methanobacteriota	28890	P	15845	5	15850	0.00015
Thermoplasmatota	2283796	P	515	0	515	0.00000
Thermoproteota	28889	P	1533	1	1534	0.00001
Nitrososphaerota	651137	P	908	0	908	0.00001
Promethearchaeota	3366641	P	458	0	458	0.00000
Nanobdellota	192989	P	12	0	12	0.00000
Microcaldota	1801631	P	11	0	11	0.00000
Uroviricota	2731618	P	6869	1	6870	0.00006
Peploviricota	2731361	P	242	0	242	0.00000
Nucleocytoviricota	2732007	P	1146	0	1146	0.00001
Preplasmiviricota	2732008	P	64	0	64	0.00000
Negarnaviricota	2497569	P	155	0	155	0.00000
Pisuviricota	2732408	P	127	0	127	0.00000
Kitrinoviricota	2732406	P	70	0	70	0.00000
Lenarviricota	2732407	P	12	0	12	0.00000
Duplornaviricota	2732405	P	10	0	10	0.00000
Artverviricota	2732409	P	51	431	482	0.00000
Cossaviricota	2732415	P	19	0	19	0.00000
Cressdnaviricota	2732416	P	19	0	19	0.00000
Taleaviricota	2840024	P	38	0	38	0.00000
