name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Comamonas	283	G	26887859	350491	27238350	0.48524
Delftia	80865	G	1711537	38683	1750220	0.03118
Variovorax	34072	G	43999	148	44147	0.00079
Acidovorax	12916	G	37598	375	37973	0.00068
Diaphorobacter	238749	G	15414	331	15745	0.00028
Hydrogenophaga	47420	G	10970	99	11069	0.00020
Rhodoferax	28065	G	10146	31	10177	0.00018
Ottowia	219181	G	9243	35	9278	0.00017
Alicycliphilus	201096	G	5450	164	5614	0.00010
Limnohabitans	665874	G	4508	5	4513	0.00008
Paracidovorax	3051137	G	4372	53	4425	0.00008
Polaromonas	52972	G	4067	3	4070	0.00007
Melaminivora	1649468	G	2012	18	2030	0.00004
Paenacidovorax	3051138	G	1566	9	1575	0.00003
Vandammella	2919468	G	1388	1	1389	0.00002
Ramlibacter	174951	G	1139	2	1141	0.00002
Simplicispira	352450	G	767	7	774	0.00001
Hylemonella	232523	G	686	0	686	0.00001
Verminephrobacter	364316	G	552	0	552	0.00001
Serpentinimonas	2490452	G	433	0	433	0.00001
Brachymonas	28219	G	427	1	428	0.00001
Pulveribacter	2678886	G	398	2	400	0.00001
Curvibacter	281915	G	395	3	398	0.00001
Candidatus Symbiobacter	1436289	G	174	0	174	0.00000
Achromobacter	222	G	50132	1636	51768	0.00092
Bordetella	517	G	12076	1055	13131	0.00023
Alcaligenes	507	G	5222	123	5345	0.00010
Pigmentiphaga	152267	G	3455	41	3496	0.00006
Castellaniella	359336	G	963	27	990	0.00002
Orrella	1921582	G	704	38	742	0.00001
Pollutimonas	2987599	G	558	95	653	0.00001
Neopusillimonas	2987605	G	514	41	555	0.00001
Advenella	290425	G	512	17	529	0.00001
Pusillimonas	305976	G	463	32	495	0.00001
Kerstersia	257820	G	461	17	478	0.00001
Paralcaligenes	1148163	G	444	5	449	0.00001
Pelistega	106146	G	405	4	409	0.00001
Oligella	90243	G	400	8	408	0.00001
Parapusillimonas	1403714	G	388	59	447	0.00001
Ampullimonas	1920247	G	266	0	266	0.00000
Taylorella	29574	G	117	10	127	0.00000
Paenalcaligenes	1100891	G	112	3	115	0.00000
