name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter braakii	57706	S	3322838	18823919	22146757	0.23459
Citrobacter freundii	546	S	392481	1728276	2120757	0.02246
Citrobacter portucalensis	1639133	S	327297	647915	975212	0.01033
Citrobacter werkmanii	67827	S	86392	102718	189110	0.00200
Citrobacter cronae	1748967	S	29127	195087	224214	0.00238
Citrobacter youngae	133448	S	26434	96818	123252	0.00131
Citrobacter sp. BIDMC108	1686385	S	3373	83932	87305	0.00092
Citrobacter freundii complex sp. CFNIH9	2077149	S	2756	12871	15627	0.00017
Citrobacter freundii complex sp. CFNIH3	2077147	S	1614	86212	87826	0.00093
Citrobacter sp. MGH105	1686380	S	1500	14119	15619	0.00017
Citrobacter freundii complex sp. CFNIH2	2066049	S	1311	883	2194	0.00002
Citrobacter freundii complex sp. CFNIH4	2077148	S	121	5198	5319	0.00006
Citrobacter sp. MGH103	1686378	S	72	7736	7808	0.00008
Citrobacter sp. ABFQG	2529121	S	35	9441	9476	0.00010
Citrobacter gillenii	67828	S	6404	5929	12333	0.00013
Citrobacter sedlakii	67826	S	1682	1334	3016	0.00003
Citrobacter sp. RHBSTW-00986	2742675	S	133868	938743	1072611	0.01136
Citrobacter sp. RHBSTW-00887	2742668	S	122614	675917	798531	0.00846
Citrobacter sp. RHB35-C21	2742626	S	105751	649634	755385	0.00800
Citrobacter sp. TSA-1	184912	S	75515	551388	626903	0.00664
Citrobacter sp. RHB36-C18	2742627	S	75042	665718	740760	0.00785
Citrobacter sp. RHBSTW-00524	2742653	S	74397	489814	564211	0.00598
Citrobacter sp. RHBSTW-00570	2742655	S	22939	353808	376747	0.00399
Citrobacter sp. RHB25-C09	2742624	S	19064	416	19480	0.00021
Citrobacter sp. R56	1573676	S	13273	1077	14350	0.00015
Citrobacter sp. C1	2769343	S	7300	5893	13193	0.00014
Citrobacter sp. RHBSTW-00881	2742667	S	5660	120170	125830	0.00133
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	4096	89449	93545	0.00099
Citrobacter sp. Colony219	2861802	S	3068	15748	18816	0.00020
Citrobacter sp. RHBSTW-00944	2742671	S	3067	125773	128840	0.00136
Citrobacter sp. RHBSTW-00696	2742662	S	3007	84689	87696	0.00093
Citrobacter sp. B72	2807631	S	2672	15049	17721	0.00019
Citrobacter sp. CRE-46	1703250	S	2275	8590	10865	0.00012
Citrobacter sp. XT1-2-2	2942480	S	1945	42079	44024	0.00047
Citrobacter sp. FDAARGOS_156	1702170	S	1850	8476	10326	0.00011
Citrobacter sp. LUTT5	2697370	S	1480	16985	18465	0.00020
Citrobacter sp. RHBSTW-00021	2742630	S	1389	283832	285221	0.00302
Citrobacter sp. RHBSTW-00127	2742636	S	1359	81278	82637	0.00088
Citrobacter sp. RHBSTW-00229	2742641	S	1264	63750	65014	0.00069
Citrobacter sp. BDA59-3	2781952	S	1250	112	1362	0.00001
Citrobacter sp. RHBSTW-00599	2742657	S	1052	23665	24717	0.00026
Citrobacter sp. On28M	2678565	S	731	24	755	0.00001
Citrobacter sp. RHBSTW-01044	2742678	S	721	33008	33729	0.00036
Citrobacter sp. RHBSTW-01013	2742677	S	708	20674	21382	0.00023
Citrobacter sp. C13	2769347	S	698	4729	5427	0.00006
Citrobacter sp. CF971	2566012	S	671	21815	22486	0.00024
Citrobacter sp. RHBSTW-00976	2742674	S	604	37380	37984	0.00040
Citrobacter sp. RHBSTW-00903	2742670	S	507	37294	37801	0.00040
Citrobacter sp. MGH 55	1439319	S	446	1824	2270	0.00002
Citrobacter sp. Colony322	2861801	S	400	5180	5580	0.00006
Citrobacter sp. RHBSTW-00535	2742654	S	375	28174	28549	0.00030
Citrobacter sp. RHBSTW-00053	2742632	S	325	19551	19876	0.00021
Citrobacter sp. 172116965	2683822	S	303	31680	31983	0.00034
Citrobacter sp. RHBSTW-00678	2742661	S	276	13688	13964	0.00015
Citrobacter sp. RHBSTW-00821	2742663	S	264	20410	20674	0.00022
Citrobacter sp. RHBSTW-00848	2742665	S	261	69660	69921	0.00074
Citrobacter sp. RHBSTW-00859	2742666	S	259	593827	594086	0.00629
Citrobacter sp. RHBSTW-00667	2742659	S	258	43736	43994	0.00047
Citrobacter sp. RHBSTW-00137	2742638	S	253	90439	90692	0.00096
Citrobacter sp. RHBSTW-00107	2742635	S	248	295668	295916	0.00313
Citrobacter sp. RHBSTW-00017	2742629	S	242	68719	68961	0.00073
Citrobacter sp. RHBSTW-00628	2742658	S	240	301411	301651	0.00320
Citrobacter sp. RHBSTW-00424	2742647	S	238	50446	50684	0.00054
Citrobacter sp. CFNIH10	1920110	S	217	1339	1556	0.00002
Citrobacter sp. RHBSTW-00446	2742648	S	201	78452	78653	0.00083
Citrobacter sp. RHB35-C17	2742625	S	172	905	1077	0.00001
Citrobacter sp. Colony475	2861800	S	154	2287	2441	0.00003
Citrobacter sp. S39	2660638	S	68	1622	1690	0.00002
Citrobacter sp. C5_2	2769344	S	47	177684	177731	0.00188
Citrobacter sp. C6_1	2769345	S	28	128728	128756	0.00136
Citrobacter sp. SX206	2712025	S	24	49897	49921	0.00053
Citrobacter sp. C6_2	2769346	S	22	143547	143569	0.00152
Citrobacter sp. Y3	2716879	S	16	382	398	0.00000
Citrobacter sp. SX212	2712024	S	15	2717	2732	0.00003
Citrobacter sp. RHBSTW-00671	2742660	S	10	28	38	0.00000
Citrobacter europaeus	1914243	S	127763	31791	159554	0.00169
Citrobacter meridianamericanus	2894201	S	123999	23378	147377	0.00156
Citrobacter arsenatis	2546350	S	123833	21344	145177	0.00154
Citrobacter tructae	2562449	S	64100	3331	67431	0.00071
Citrobacter farmeri	67824	S	22758	2119	24877	0.00026
Citrobacter koseri	545	S	18926	49606	68532	0.00073
Citrobacter amalonaticus	35703	S	17313	25837	43150	0.00046
Citrobacter pasteurii	1563222	S	14107	41248	55355	0.00059
Citrobacter rodentium	67825	S	13826	672	14498	0.00015
Citrobacter enshiensis	2971264	S	12378	791	13169	0.00014
Buttiauxella agrestis	82977	S	564873	29723	594596	0.00630
Buttiauxella sp. WJP83	2986951	S	115286	29739	145025	0.00154
Buttiauxella sp. 3AFRM03	2479367	S	34542	111707	146249	0.00155
Buttiauxella selenatireducens	3073902	S	130385	31942	162327	0.00172
Buttiauxella ferragutiae	82989	S	36028	130265	166293	0.00176
Klebsiella oxytoca	571	S	434304	21394	455698	0.00483
Klebsiella ornithinolytica	54291	S	108409	66560	174969	0.00185
Klebsiella pneumoniae	573	S	28015	47535	75550	0.00080
Klebsiella variicola	244366	S	10708	10488	21196	0.00022
Klebsiella quasipneumoniae	1463165	S	10375	6609	16984	0.00018
Klebsiella quasivariicola	2026240	S	1107	160	1267	0.00001
Klebsiella aerogenes	548	S	22525	887	23412	0.00025
Klebsiella sp. I138	2755385	S	3778	70	3848	0.00004
Klebsiella sp. WOUb02	3161071	S	2173	100	2273	0.00002
Klebsiella sp. R445	2755393	S	1403	289	1692	0.00002
Klebsiella sp. B345	2755398	S	1011	493	1504	0.00002
Klebsiella sp. R390	2755400	S	998	483	1481	0.00002
Klebsiella sp. HC6	2923366	S	807	122	929	0.00001
Klebsiella sp. MISC125	2755386	S	641	283	924	0.00001
Klebsiella sp. A52	2834819	S	125	19	144	0.00000
Klebsiella sp. BDA134-6	2787706	S	85	78	163	0.00000
Klebsiella sp. WP4-W18-ESBL-05	2675713	S	59	4048	4107	0.00004
Klebsiella sp. DY2415	2993656	S	35	49	84	0.00000
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	30	352	382	0.00000
Klebsiella sp. MPUS7	2697371	S	24	30	54	0.00000
Klebsiella sp. FDAARGOS_511	2488567	S	21	24	45	0.00000
Klebsiella sp. CTHL.F3a	2873296	S	21	17	38	0.00000
Klebsiella sp. R2A007	3416669	S	17	27	44	0.00000
Klebsiella sp. PL-2018	2851540	S	10	3	13	0.00000
Klebsiella michiganensis	1134687	S	14717	3669	18386	0.00019
Klebsiella planticola	575	S	9148	2177	11325	0.00012
Klebsiella grimontii	2058152	S	5299	3177	8476	0.00009
Klebsiella electrica	1259973	S	3811	138	3949	0.00004
Klebsiella huaxiensis	2153354	S	2593	152	2745	0.00003
Klebsiella terrigena	577	S	1978	166	2144	0.00002
Klebsiella africana	2489010	S	564	25	589	0.00001
Klebsiella pasteurii	2587529	S	527	415	942	0.00001
Escherichia coli	562	S	275702	476279	751981	0.00797
Escherichia albertii	208962	S	7483	363	7846	0.00008
Escherichia marmotae	1499973	S	5454	211	5665	0.00006
Escherichia fergusonii	564	S	3785	586	4371	0.00005
Escherichia sp. E4742	2044467	S	1319	54	1373	0.00001
Escherichia sp. KS167_9B	2509666	S	348	871	1219	0.00001
Escherichia sp. HH091_1A	2509662	S	65	73	138	0.00000
Escherichia sp. MAL-1	3464629	S	55	444	499	0.00001
Escherichia sp. F1	1849427	S	25	37	62	0.00000
Escherichia ruysiae	2608867	S	213	50	263	0.00000
Enterobacter cloacae	550	S	84053	11362	95415	0.00101
Enterobacter hormaechei	158836	S	17970	40559	58529	0.00062
Enterobacter ludwigii	299767	S	14827	7311	22138	0.00023
