name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	23523681	1036966	24560647	0.27130
Lelliottia	1330545	G	5353990	49961	5403951	0.05969
Buttiauxella	82976	G	1483796	5806	1489602	0.01645
Klebsiella	570	G	749183	63868	813051	0.00898
Raoultella	160674	G	31414	7112	38526	0.00043
Enterobacter	547	G	415544	54257	469801	0.00519
Escherichia	561	G	234282	281117	515399	0.00569
Salmonella	590	G	107555	66974	174529	0.00193
Cedecea	158483	G	54159	283	54442	0.00060
Kluyvera	579	G	45657	1090	46747	0.00052
Kosakonia	1330547	G	45589	827	46416	0.00051
Dryocola	3021684	G	44298	310	44608	0.00049
Leclercia	83654	G	38207	2178	40385	0.00045
Cronobacter	413496	G	33703	298	34001	0.00038
Pseudocitrobacter	1504576	G	8427	106	8533	0.00009
Atlantibacter	1903434	G	7752	130	7882	0.00009
Siccibacter	1649298	G	7323	54	7377	0.00008
Scandinavium	2726810	G	6994	37	7031	0.00008
Franconibacter	1649295	G	6824	17	6841	0.00008
Pluralibacter	1330546	G	6802	96	6898	0.00008
Superficieibacter	2303321	G	5677	40	5717	0.00006
Phytobacter	447792	G	5544	612	6156	0.00007
Symbiopectobacterium	801	G	2716	296	3012	0.00003
Candidatus Regiella	568988	G	247	2	249	0.00000
Candidatus Williamhamiltonella	568987	G	156	95	251	0.00000
Candidatus Blochmanniella	203804	G	709	0	709	0.00001
Candidatus Westeberhardia	1699619	G	41	0	41	0.00000
Candidatus Tachikawaea	1682492	G	221	5	226	0.00000
Candidatus Doolittlea	1906657	G	129	0	129	0.00000
Candidatus Mikella	1906660	G	123	2	125	0.00000
Candidatus Hoaglandella	1906659	G	88	0	88	0.00000
Candidatus Annandia	1302410	G	67	43	110	0.00000
Candidatus Gullanella	1906661	G	27	0	27	0.00000
Candidatus Purcelliella	472825	G	15	0	15	0.00000
Mangrovibacter	451512	G	4850	134	4984	0.00006
Yokenella	158876	G	4612	89	4701	0.00005
Trabulsiella	158851	G	3426	94	3520	0.00004
Jejubacter	2815296	G	3026	5	3031	0.00003
Pseudescherichia	2055880	G	3016	104	3120	0.00003
Shimwellia	1335483	G	2915	13	2928	0.00003
Plesiomonas	702	G	1683	15	1698	0.00002
Shigella	620	G	1557	5349	6906	0.00008
Candidatus Profftia	1177214	G	603	425	1028	0.00001
Candidatus Moranella	1048757	G	84	0	84	0.00000
Candidatus Riesia	401618	G	79	0	79	0.00000
Candidatus Curculioniphilus	690591	G	53	0	53	0.00000
Candidatus Schneideria	1081630	G	48	0	48	0.00000
Candidatus Ishikawella	409304	G	14	0	14	0.00000
Serratia	613	G	5964436	41297	6005733	0.06634
Yersinia	629	G	72336	1884	74220	0.00082
Rahnella	34037	G	18791	116	18907	0.00021
Chania	1745211	G	18144	94	18238	0.00020
Rouxiella	1565532	G	5803	64	5867	0.00006
Gibbsiella	929812	G	2902	17	2919	0.00003
Ewingella	41201	G	1405	9	1414	0.00002
Nissabacter	1964366	G	1139	5	1144	0.00001
Chimaeribacter	2716544	G	746	9	755	0.00001
Candidatus Fukatsuia	1927833	G	308	0	308	0.00000
Hafnia	568	G	4371592	69134	4440726	0.04905
Edwardsiella	635	G	18860	108	18968	0.00021
Obesumbacterium	82982	G	7255	634	7889	0.00009
Providencia	586	G	625789	85859	711648	0.00786
Morganella	581	G	114723	2545	117268	0.00130
Proteus	583	G	12561	520	13081	0.00014
Xenorhabdus	626	G	5879	11	5890	0.00007
Photorhabdus	29487	G	3856	4	3860	0.00004
Moellerella	158848	G	2827	258	3085	0.00003
Arsenophonus	637	G	1902	2	1904	0.00002
Pantoea	53335	G	62201	976	63177	0.00070
Erwinia	551	G	29543	1730	31273	0.00035
Buchnera	32199	G	3206	2	3208	0.00004
Mixta	2100764	G	3117	157	3274	0.00004
Winslowiella	2997349	G	1932	41	1973	0.00002
Duffyella	3026546	G	1895	85	1980	0.00002
Paramixta	3231896	G	1815	24	1839	0.00002
Tatumella	82986	G	1578	9	1587	0.00002
Pectobacterium	122277	G	35674	638	36312	0.00040
Dickeya	204037	G	19048	394	19442	0.00021
Brenneria	71655	G	5226	339	5565	0.00006
Lonsdalea	1082702	G	2085	44	2129	0.00002
Musicola	2884243	G	918	4	922	0.00001
Prodigiosinella	3059405	G	535	857	1392	0.00002
Sodalis	84565	G	4750	5	4755	0.00005
Leminorella	82980	G	1734	6	1740	0.00002
Limnobaculum	2172100	G	1658	31	1689	0.00002
Pragia	82984	G	531	14	545	0.00001
Gallaecimonas	745410	G	880	10	890	0.00001
Acinetobacter	469	G	5941009	27612	5968621	0.06593
Psychrobacter	497	G	3231	7	3238	0.00004
Moraxella	475	G	1769	5	1774	0.00002
Faucicola	1604696	G	743	5	748	0.00001
Alkanindiges	222991	G	399	5	404	0.00000
Aquirhabdus	2824158	G	218	0	218	0.00000
Lwoffella	3444169	G	70	1	71	0.00000
Stenotrophomonas	40323	G	1508349	53263	1561612	0.01725
Xanthomonas	338	G	101219	2210	103429	0.00114
Pseudoxanthomonas	83618	G	30739	724	31463	0.00035
Lysobacter	68	G	19950	819	20769	0.00023
Luteimonas	83614	G	11727	135	11862	0.00013
Thermomonas	141948	G	7064	119	7183	0.00008
Marilutibacter	3382698	G	1958	26	1984	0.00002
Agrilutibacter	3382696	G	1295	23	1318	0.00001
Novilysobacter	3382699	G	1103	355	1458	0.00002
Pseudoluteimonas	3382694	G	838	9	847	0.00001
Arenimonas	490567	G	595	4	599	0.00001
Solilutibacter	3382695	G	575	13	588	0.00001
