name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	33104883	720851	33825734	0.37364
Yersiniaceae	1903411	F	6104707	24802	6129509	0.06771
Hafniaceae	1903412	F	4418085	49499	4467584	0.04935
Morganellaceae	1903414	F	808390	48348	856738	0.00946
Erwiniaceae	1903409	F	107986	330	108316	0.00120
Pectobacteriaceae	1903410	F	65560	205	65765	0.00073
Bruguierivoracaceae	2812006	F	4750	5	4755	0.00005
Budviciaceae	1903416	F	3969	7	3976	0.00004
Gallaecimonadaceae	3120698	F	880	10	890	0.00001
Moraxellaceae	468	F	5951054	24022	5975076	0.06600
Lysobacteraceae	32033	F	1725192	18341	1743533	0.01926
Rhodanobacteraceae	1775411	F	14145	42	14187	0.00016
Marinicellaceae	3120710	F	42	0	42	0.00000
Pseudomonadaceae	135621	F	905019	4648	909667	0.01005
Marinobacteraceae	2887365	F	5422	31	5453	0.00006
Candidatus Njordibacteraceae	3457296	F	406	0	406	0.00000
Ketobacteraceae	3085096	F	196	0	196	0.00000
Pseudohongiellaceae	3085095	F	166	0	166	0.00000
Cellvibrionaceae	1706371	F	132368	223	132591	0.00146
Microbulbiferaceae	1706373	F	7043	199	7242	0.00008
Spongiibacteraceae	1706375	F	1604	244	1848	0.00002
Halieaceae	1706372	F	1523	175	1698	0.00002
Halomonadaceae	28256	F	20409	214	20623	0.00023
Oceanospirillaceae	135620	F	13399	153	13552	0.00015
Alcanivoracaceae	224372	F	3076	102	3178	0.00004
Endozoicomonadaceae	2066474	F	1363	10	1373	0.00002
Hahellaceae	224379	F	901	10	911	0.00001
Saccharospirillaceae	255527	F	859	6	865	0.00001
Balneatrichaceae	2301193	F	475	1	476	0.00001
Pleioneaceae	2823145	F	363	0	363	0.00000
Litorivicinaceae	449732	F	218	0	218	0.00000
Oleiphilaceae	191033	F	180	120	300	0.00000
Zooshikellaceae	2898533	F	76	1	77	0.00000
Shewanellaceae	267890	F	11288	517	11805	0.00013
Alteromonadaceae	72275	F	9659	494	10153	0.00011
Pseudoalteromonadaceae	267888	F	8560	636	9196	0.00010
Colwelliaceae	267889	F	5648	90	5738	0.00006
Idiomarinaceae	267893	F	1425	37	1462	0.00002
Psychromonadaceae	267894	F	1307	7	1314	0.00001
Moritellaceae	267891	F	747	27	774	0.00001
Ferrimonadaceae	267892	F	687	280	967	0.00001
Vibrionaceae	641	F	40740	193	40933	0.00045
Aeromonadaceae	84642	F	17782	232	18014	0.00020
Succinivibrionaceae	83763	F	717	0	717	0.00001
Pasteurellaceae	712	F	10109	32	10141	0.00011
Chromatiaceae	1046	F	3484	25	3509	0.00004
Ectothiorhodospiraceae	72276	F	2053	14	2067	0.00002
Sedimenticolaceae	3067276	F	736	8	744	0.00001
Granulosicoccaceae	449719	F	504	0	504	0.00001
Halothiobacillaceae	255526	F	393	8	401	0.00000
Wenzhouxiangellaceae	1676141	F	328	2	330	0.00000
Thioalkalibacteraceae	2035710	F	267	8	275	0.00000
Methylococcaceae	403	F	6807	2	6809	0.00008
Methylothermaceae	1486721	F	114	0	114	0.00000
Piscirickettsiaceae	135616	F	3317	5	3322	0.00004
Francisellaceae	34064	F	1328	14	1342	0.00001
Thiotrichaceae	135617	F	1146	0	1146	0.00001
Fastidiosibacteraceae	2056687	F	25	0	25	0.00000
Legionellaceae	444	F	3214	76	3290	0.00004
Coxiellaceae	118968	F	1456	12	1468	0.00002
Orbaceae	1240483	F	3504	3	3507	0.00004
Nevskiaceae	568386	F	1524	2	1526	0.00002
Algiphilaceae	1266054	F	369	0	369	0.00000
Candidatus Pseudothioglobaceae	3399801	F	709	253	962	0.00001
Celerinatantimonadaceae	412032	F	83	154	237	0.00000
Cardiobacteriaceae	868	F	670	0	670	0.00001
Ignatzschineriaceae	3018589	F	345	0	345	0.00000
Salinisphaeraceae	742031	F	673	0	673	0.00001
Kangiellaceae	1920240	F	499	0	499	0.00001
Candidatus Poriferihabitaceae	3033994	F	361	0	361	0.00000
Thiohalobacteraceae	3085110	F	306	0	306	0.00000
Acidiferrobacteraceae	1692041	F	301	0	301	0.00000
Steroidobacteraceae	2689614	F	268	150	418	0.00000
Thiohalomonadaceae	3084969	F	116	1	117	0.00000
Woeseiaceae	1738654	F	79	0	79	0.00000
Immundisolibacteraceae	1934946	F	53	0	53	0.00000
Candidatus Rariloculaceae	2978122	F	37	0	37	0.00000
Candidatus Johnevansiaceae	3399796	F	29	0	29	0.00000
Candidatus Comchoanobacteraceae	2975285	F	20	0	20	0.00000
Comamonadaceae	80864	F	3988541	123868	4112409	0.04543
Alcaligenaceae	506	F	329029	4348	333377	0.00368
Burkholderiaceae	119060	F	117974	962	118936	0.00131
Oxalobacteraceae	75682	F	55118	320	55438	0.00061
Sphaerotilaceae	2975441	F	27226	11176	38402	0.00042
Sutterellaceae	995019	F	930	1	931	0.00001
Neisseriaceae	481	F	13446	346	13792	0.00015
Chromobacteriaceae	1499392	F	7881	341	8222	0.00009
Chitinibacteraceae	2897177	F	5824	128	5952	0.00007
Aquaspirillaceae	2897176	F	1091	126	1217	0.00001
Zoogloeaceae	2008794	F	5845	407	6252	0.00007
Azonexaceae	2008795	F	4115	115	4230	0.00005
Rhodocyclaceae	75787	F	3264	159	3423	0.00004
Fluviibacteraceae	2808923	F	278	3	281	0.00000
Methylophilaceae	32011	F	3074	41	3115	0.00003
Sterolibacteriaceae	2008793	F	2015	66	2081	0.00002
Gallionellaceae	90627	F	1568	36	1604	0.00002
Sulfuricellaceae	2772226	F	1326	33	1359	0.00002
Thiobacillaceae	2008790	F	1197	60	1257	0.00001
Nitrosomonadaceae	206379	F	1018	10	1028	0.00001
Usitatibacteraceae	2803844	F	389	1348	1737	0.00002
Casimicrobiaceae	2705999	F	275	132	407	0.00000
Ferrovaceae	1442156	F	131	0	131	0.00000
Brucellaceae	118882	F	2142531	57923	2200454	0.02431
Rhizobiaceae	82115	F	224475	5310	229785	0.00254
Devosiaceae	2831106	F	106736	351	107087	0.00118
Methylobacteriaceae	119045	F	63881	173	64054	0.00071
