name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides	816	G	11676421	282399	11958820	0.32294
Phocaeicola	909656	G	80196	4649	84845	0.00229
Parabacteroides	375288	G	5892880	145982	6038862	0.16308
Tannerella	195950	G	6795	46	6841	0.00018
Prevotella	838	G	42866	894	43760	0.00118
Segatella	2974251	G	21964	565	22529	0.00061
Paraprevotella	577309	G	6669	159	6828	0.00018
Xylanibacter	558436	G	2099	18	2117	0.00006
Hoylesella	2974257	G	1713	464	2177	0.00006
Pseudoprevotella	2884814	G	1265	9	1274	0.00003
Odoribacter	283168	G	46547	1067	47614	0.00129
Butyricimonas	574697	G	16839	556	17395	0.00047
Alistipes	239759	G	34635	495	35130	0.00095
Acetobacteroides	1647173	G	2012	134	2146	0.00006
Macellibacteroides	1159323	G	16628	171	16799	0.00045
Porphyromonas	836	G	9923	156	10079	0.00027
Petrimonas	307628	G	5854	251	6105	0.00016
Proteiniphilum	294702	G	5730	169	5899	0.00016
Indolivaga	3680098	G	5516	161	5677	0.00015
Dysgonomonas	156973	G	4531	3	4534	0.00012
Limibacterium	3404873	G	3167	38	3205	0.00009
Coprobacter	1348911	G	9913	205	10118	0.00027
Barnesiella	397864	G	8864	126	8990	0.00024
Muribaculum	1918540	G	3318	162	3480	0.00009
Duncaniella	2518495	G	2684	31	2715	0.00007
Paramuribaculum	2518497	G	882	22	904	0.00002
Sodaliphilus	2815786	G	823	8	831	0.00002
Paludibacter	346096	G	1956	0	1956	0.00005
Salinivirga	1970191	G	848	0	848	0.00002
Tenuifilum	2760873	G	504	0	504	0.00001
Candidatus Azobacteroides	511434	G	197	0	197	0.00001
Draconibacterium	1471399	G	7756	84	7840	0.00021
Mangrovibacterium	1573808	G	2070	94	2164	0.00006
Gaoshiqia	3045890	G	1670	13	1683	0.00005
Aquipluma	2792393	G	1628	9	1637	0.00004
Maribellus	2678352	G	1204	18	1222	0.00003
Halosquirtibacter	3374594	G	1126	20	1146	0.00003
Marinifilum	866673	G	3934	68	4002	0.00011
Labilibaculum	2060722	G	3722	70	3792	0.00010
Xiashengella	3129724	G	1520	84	1604	0.00004
Alkalitalea	1193324	G	756	7	763	0.00002
Flavobacterium	237	G	68901	3280	72181	0.00195
Polaribacter	52959	G	11420	1083	12503	0.00034
Capnocytophaga	1016	G	8990	296	9286	0.00025
Tenacibaculum	104267	G	8870	980	9850	0.00027
Flagellimonas	444459	G	6517	600	7117	0.00019
Aequorivita	153265	G	5695	602	6297	0.00017
Aquimarina	290174	G	5687	292	5979	0.00016
Maribacter	252356	G	5494	533	6027	0.00016
Winogradskyella	286104	G	4391	691	5082	0.00014
Myroides	76831	G	3553	370	3923	0.00011
Christiangramia	292691	G	3043	251	3294	0.00009
Cellulophaga	104264	G	2879	260	3139	0.00008
Kordia	221065	G	2701	103	2804	0.00008
Mariniflexile	527198	G	2681	223	2904	0.00008
Zobellia	112040	G	2435	105	2540	0.00007
Nonlabens	363408	G	2399	260	2659	0.00007
Leeuwenhoekiella	283735	G	2296	453	2749	0.00007
Algibacter	261827	G	2253	337	2590	0.00007
Lacinutrix	291183	G	1934	471	2405	0.00006
Lutibacter	358023	G	1817	71	1888	0.00005
Formosa	225842	G	1736	150	1886	0.00005
Salegentibacter	143222	G	1636	1024	2660	0.00007
Antarcticibacterium	2058174	G	1488	176	1664	0.00004
Zunongwangia	417127	G	1389	697	2086	0.00006
Seonamhaeicola	1649495	G	1348	92	1440	0.00004
Robiginitalea	252306	G	1317	37	1354	0.00004
Galbibacter	379068	G	1313	288	1601	0.00004
Salinimicrobium	561367	G	1294	88	1382	0.00004
Dokdonia	326319	G	1291	62	1353	0.00004
Wenyingzhuangia	1518147	G	1127	84	1211	0.00003
Pontimicrobium	2918913	G	1107	133	1240	0.00003
Flavivirga	1209327	G	1058	40	1098	0.00003
Allomuricauda	111500	G	1054	87	1141	0.00003
Sinomicrobium	1434045	G	998	7	1005	0.00003
Patiriisocius	2822394	G	956	90	1046	0.00003
Arenibacter	178469	G	912	223	1135	0.00003
Aestuariibaculum	1386924	G	911	56	967	0.00003
Paenimyroides	3085669	G	871	309	1180	0.00003
Pseudalgibacter	2861660	G	837	136	973	0.00003
Rasiella	2987594	G	783	48	831	0.00002
Psychroserpens	49277	G	771	220	991	0.00003
Abyssalbus	2967089	G	758	19	777	0.00002
Bizionia	283785	G	753	121	874	0.00002
Daejeonia	2027867	G	750	583	1333	0.00004
Flaviramulus	369400	G	660	93	753	0.00002
Yeosuana	288018	G	611	67	678	0.00002
Changchengzhania	2049301	G	610	29	639	0.00002
Imtechella	1165076	G	600	27	627	0.00002
Olleya	336276	G	590	280	870	0.00002
Mesoflavibacter	444051	G	560	93	653	0.00002
Aureibaculum	2706948	G	530	38	568	0.00002
Thalassobellus	3400333	G	512	60	572	0.00002
