name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides faecium	2715212	S	2253413	37551	2290964	0.06637
Bacteroides faecis	674529	S	1228613	166351	1394964	0.04041
Bacteroides thetaiotaomicron	818	S	995015	96836	1091851	0.03163
Bacteroides sp. CG01	3096000	S	580682	56271	636953	0.01845
Bacteroides sp. M10	2763022	S	112539	65896	178435	0.00517
Bacteroides sp. KFT8	2025659	S	55741	54121	109862	0.00318
Bacteroides sp. D2	556259	S	50976	61363	112339	0.00325
Bacteroides sp. ZJ-18	2709390	S	7642	38233	45875	0.00133
Bacteroides sp. DH3716P	2847299	S	5893	35302	41195	0.00119
Bacteroides sp. CACC 737	2755405	S	1366	3668	5034	0.00015
Bacteroides sp. HF-162	2785531	S	981	4788	5769	0.00017
Bacteroides sp. A1C1	2528203	S	974	3457	4431	0.00013
Bacteroides sp. BFG-257	2972761	S	203	6432	6635	0.00019
Bacteroides sp. PHL 2737	2162637	S	20	2625	2645	0.00008
Bacteroides nordii	291645	S	621464	45505	666969	0.01932
Bacteroides cellulosilyticus	246787	S	579388	180385	759773	0.02201
Bacteroides intestinalis	329854	S	412628	16725	429353	0.01244
Bacteroides fragilis	817	S	408244	268685	676929	0.01961
Bacteroides caccae	47678	S	284538	17239	301777	0.00874
Bacteroides hominis	2763023	S	268112	955050	1223162	0.03544
Bacteroides salyersiae	291644	S	165417	6106	171523	0.00497
Bacteroides xylanisolvens	371601	S	157929	118565	276494	0.00801
Bacteroides ovatus	28116	S	157350	196302	353652	0.01025
Bacteroides zhangwenhongii	2650157	S	154912	72670	227582	0.00659
Bacteroides caecimuris	1796613	S	126071	15190	141261	0.00409
Bacteroides luhongzhouii	2650158	S	118704	11420	130124	0.00377
Bacteroides maternus	3117552	S	106840	12032	118872	0.00344
Bacteroides finegoldii	338188	S	88995	33974	122969	0.00356
Bacteroides pyogenes	310300	S	65270	1296	66566	0.00193
Bacteroides stercoris	46506	S	59535	5050	64585	0.00187
Bacteroides eggerthii	28111	S	51024	3829	54853	0.00159
Bacteroides helcogenes	290053	S	48635	204	48839	0.00141
Bacteroides uniformis	820	S	42532	16426	58958	0.00171
Bacteroides difficilis	2763021	S	26936	15713	42649	0.00124
Bacteroides graminisolvens	477666	S	26078	21	26099	0.00076
Bacteroides zoogleoformans	28119	S	21251	1561	22812	0.00066
uncultured Bacteroides sp.	162156	S	19082	48	19130	0.00055
Bacteroides sedimenti	2136147	S	18767	59	18826	0.00055
Prevotella heparinolytica	28113	S	15631	1411	17042	0.00049
Bacteroides humanifaecis	2792859	S	1616	6274	7890	0.00023
Phocaeicola dorei	357276	S	25245	7960	33205	0.00096
Phocaeicola vulgatus	821	S	22303	8230	30533	0.00088
