name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	26473557	641903	27115460	0.33494
Yersiniaceae	1903411	F	7473027	29099	7502126	0.09267
Hafniaceae	1903412	F	4108665	56360	4165025	0.05145
Morganellaceae	1903414	F	342553	15977	358530	0.00443
Erwiniaceae	1903409	F	106132	395	106527	0.00132
Pectobacteriaceae	1903410	F	56351	178	56529	0.00070
Bruguierivoracaceae	2812006	F	3976	3	3979	0.00005
Budviciaceae	1903416	F	3263	6	3269	0.00004
Gallaecimonadaceae	3120698	F	430	2	432	0.00001
Lysobacteraceae	32033	F	22322629	204128	22526757	0.27826
Rhodanobacteraceae	1775411	F	4179	4	4183	0.00005
Marinicellaceae	3120710	F	34	0	34	0.00000
Pseudomonadaceae	135621	F	2633965	18038	2652003	0.03276
Marinobacteraceae	2887365	F	2359	4	2363	0.00003
Candidatus Njordibacteraceae	3457296	F	325	0	325	0.00000
Pseudohongiellaceae	3085095	F	146	0	146	0.00000
Ketobacteraceae	3085096	F	11	0	11	0.00000
Moraxellaceae	468	F	2362358	48206	2410564	0.02978
Aeromonadaceae	84642	F	375293	4975	380268	0.00470
Succinivibrionaceae	83763	F	962	0	962	0.00001
Vibrionaceae	641	F	37461	212	37673	0.00047
Shewanellaceae	267890	F	6798	92	6890	0.00009
Pseudoalteromonadaceae	267888	F	5975	241	6216	0.00008
Alteromonadaceae	72275	F	5911	101	6012	0.00007
Colwelliaceae	267889	F	3562	88	3650	0.00005
Psychromonadaceae	267894	F	1115	7	1122	0.00001
Idiomarinaceae	267893	F	862	26	888	0.00001
Moritellaceae	267891	F	612	33	645	0.00001
Ferrimonadaceae	267892	F	348	238	586	0.00001
Aegicerorhabdaceae	3614797	F	42	0	42	0.00000
Halomonadaceae	28256	F	6265	31	6296	0.00008
Oceanospirillaceae	135620	F	5359	23	5382	0.00007
Endozoicomonadaceae	2066474	F	1277	3	1280	0.00002
Alcanivoracaceae	224372	F	716	11	727	0.00001
Pleioneaceae	2823145	F	433	0	433	0.00001
Hahellaceae	224379	F	211	1	212	0.00000
Saccharospirillaceae	255527	F	167	0	167	0.00000
Oleiphilaceae	191033	F	133	0	133	0.00000
Balneatrichaceae	2301193	F	113	0	113	0.00000
Litorivicinaceae	449732	F	78	44	122	0.00000
Zooshikellaceae	2898533	F	17	0	17	0.00000
Pasteurellaceae	712	F	9555	22	9577	0.00012
Cellvibrionaceae	1706371	F	3994	3	3997	0.00005
Microbulbiferaceae	1706373	F	1837	2	1839	0.00002
Spongiibacteraceae	1706375	F	578	7	585	0.00001
Halieaceae	1706372	F	392	1	393	0.00000
Porticoccaceae	1706374	F	12	0	12	0.00000
Legionellaceae	444	F	3246	56	3302	0.00004
Coxiellaceae	118968	F	729	1	730	0.00001
Chromatiaceae	1046	F	1240	6	1246	0.00002
Ectothiorhodospiraceae	72276	F	915	6	921	0.00001
Sedimenticolaceae	3067276	F	412	2	414	0.00001
Granulosicoccaceae	449719	F	306	0	306	0.00000
Thioalkalibacteraceae	2035710	F	262	5	267	0.00000
Wenzhouxiangellaceae	1676141	F	254	1	255	0.00000
Halothiobacillaceae	255526	F	164	2	166	0.00000
Piscirickettsiaceae	135616	F	1628	2	1630	0.00002
Francisellaceae	34064	F	886	3	889	0.00001
Thiotrichaceae	135617	F	421	0	421	0.00001
Methylococcaceae	403	F	2650	0	2650	0.00003
Methylothermaceae	1486721	F	37	0	37	0.00000
Orbaceae	1240483	F	2548	7	2555	0.00003
Candidatus Pseudothioglobaceae	3399801	F	564	175	739	0.00001
Celerinatantimonadaceae	412032	F	54	25	79	0.00000
Nevskiaceae	568386	F	360	2	362	0.00000
Algiphilaceae	1266054	F	133	2	135	0.00000
Kangiellaceae	1920240	F	465	0	465	0.00001
Candidatus Poriferihabitaceae	3033994	F	387	0	387	0.00000
Steroidobacteraceae	2689614	F	348	1	349	0.00000
Thiohalobacteraceae	3085110	F	236	0	236	0.00000
Cardiobacteriaceae	868	F	111	0	111	0.00000
Ignatzschineriaceae	3018589	F	70	0	70	0.00000
Acidiferrobacteraceae	1692041	F	152	0	152	0.00000
Salinisphaeraceae	742031	F	133	47	180	0.00000
Immundisolibacteraceae	1934946	F	22	0	22	0.00000
Thiohalomonadaceae	3084969	F	20	0	20	0.00000
Candidatus Johnevansiaceae	3399796	F	20	0	20	0.00000
Candidatus Foliamicaceae	3023562	F	17	0	17	0.00000
Candidatus Rariloculaceae	2978122	F	16	0	16	0.00000
Woeseiaceae	1738654	F	12	0	12	0.00000
Comamonadaceae	80864	F	1818023	30116	1848139	0.02283
Alcaligenaceae	506	F	152353	2022	154375	0.00191
Burkholderiaceae	119060	F	24854	169	25023	0.00031
Oxalobacteraceae	75682	F	10875	30	10905	0.00013
Sphaerotilaceae	2975441	F	7593	2391	9984	0.00012
Sutterellaceae	995019	F	684	1	685	0.00001
Neisseriaceae	481	F	4216	40	4256	0.00005
Chromobacteriaceae	1499392	F	1850	20	1870	0.00002
Chitinibacteraceae	2897177	F	1000	5	1005	0.00001
Aquaspirillaceae	2897176	F	382	12	394	0.00000
Gallionellaceae	90627	F	1092	4	1096	0.00001
Methylophilaceae	32011	F	1010	2	1012	0.00001
Thiobacillaceae	2008790	F	823	6	829	0.00001
Sulfuricellaceae	2772226	F	653	4	657	0.00001
Sterolibacteriaceae	2008793	F	452	4	456	0.00001
Nitrosomonadaceae	206379	F	395	1	396	0.00000
Usitatibacteraceae	2803844	F	48	0	48	0.00000
Zoogloeaceae	2008794	F	1560	51	1611	0.00002
Azonexaceae	2008795	F	1204	23	1227	0.00002
Rhodocyclaceae	75787	F	678	34	712	0.00001
Fluviibacteraceae	2808923	F	34	1472	1506	0.00002
Casimicrobiaceae	2705999	F	27	22	49	0.00000
Ferrovaceae	1442156	F	14	0	14	0.00000
Brucellaceae	118882	F	327679	26204	353883	0.00437
Xanthobacteraceae	335928	F	54146	1231	55377	0.00068
Rhizobiaceae	82115	F	44108	1950	46058	0.00057
Nitrobacteraceae	41294	F	22992	144	23136	0.00029
Phyllobacteriaceae	69277	F	16343	298	16641	0.00021
Methylobacteriaceae	119045	F	13538	234	13772	0.00017
Devosiaceae	2831106	F	12563	124	12687	0.00016
Stappiaceae	2821832	F	6109	507	6616	0.00008
Aurantimonadaceae	255475	F	3573	261	3834	0.00005
Kaistiaceae	2831111	F	3161	44	3205	0.00004
Boseaceae	2831100	F	2841	106	2947	0.00004
Bartonellaceae	772	F	2040	7	2047	0.00003
Methylocystaceae	31993	F	2006	9	2015	0.00002
Hyphomicrobiaceae	45401	F	1729	4	1733	0.00002
Phreatobacteraceae	2843305	F	1397	12	1409	0.00002
Beijerinckiaceae	45404	F	1084	3	1087	0.00001
Parvibaculaceae	2813035	F	974	38	1012	0.00001
Cohaesibacteraceae	655351	F	961	5	966	0.00001
Pleomorphomonadaceae	2843308	F	759	23	782	0.00001
Blastochloridaceae	2831090	F	746	8	754	0.00001
Ahrensiaceae	2829814	F	663	613	1276	0.00002
Chelatococcaceae	2036754	F	564	7	571	0.00001
Reyranellaceae	2844375	F	466	1	467	0.00001
Amorphaceae	2685818	F	383	2	385	0.00000
Ancalomicrobiaceae	2172021	F	294	3	297	0.00000
Salinarimonadaceae	2137278	F	293	2	295	0.00000
Alsobacteraceae	2792775	F	266	2	268	0.00000
Methylopilaceae	3149309	F	250	1	251	0.00000
Aestuariivirgaceae	2650922	F	204	0	204	0.00000
Terrirubraceae	3142785	F	200	0	200	0.00000
Rhodoligotrophaceae	3149308	F	173	0	173	0.00000
Lichenihabitantaceae	2723775	F	107	0	107	0.00000
Coralliovaceae	3228937	F	98	0	98	0.00000
Afifellaceae	2829802	F	85	3	88	0.00000
Salaquimonadaceae	3149307	F	70	0	70	0.00000
Paracoccaceae	31989	F	20489	1905	22394	0.00028
Roseobacteraceae	2854170	F	14557	2238	16795	0.00021
Sphingomonadaceae	41297	F	10780	730	11510	0.00014
Sphingobiaceae	3423717	F	3935	1050	4985	0.00006
Erythrobacteraceae	335929	F	3571	111	3682	0.00005
Sphingopyxidaceae	3423718	F	1619	130	1749	0.00002
Sphingorhabdaceae	3423719	F	716	8	724	0.00001
Sphingosinicellaceae	2820280	F	333	5	338	0.00000
Rhizorhabdaceae	3423714	F	239	27	266	0.00000
Blastomonadaceae	3423720	F	194	2	196	0.00000
Sphingomicrobiaceae	3423713	F	178	2	180	0.00000
Zymomonadaceae	2844881	F	80	6	86	0.00000
Aquisediminimonadaceae	3423715	F	75	0	75	0.00000
Parasphingopyxidaceae	3423716	F	74	0	74	0.00000
Caulobacteraceae	76892	F	20670	1527	22197	0.00027
Azospirillaceae	2829815	F	4077	91	4168	0.00005
Thalassospiraceae	2844866	F	2220	15	2235	0.00003
Rhodospirillaceae	41295	F	1420	65	1485	0.00002
Aestuariispiraceae	3466454	F	349	1	350	0.00000
Rhodovibrionaceae	2844403	F	333	1	334	0.00000
Dongiaceae	3031144	F	271	2	273	0.00000
Thalassobaculaceae	2844864	F	253	7	260	0.00000
Magnetospirillaceae	3036766	F	107	42	149	0.00000
Terasakiellaceae	2813951	F	99	0	99	0.00000
Allostellaceae	2844601	F	99	0	99	0.00000
Zavarziniaceae	2844877	F	95	0	95	0.00000
Novispirillaceae	3031145	F	90	1	91	0.00000
Magnetovibrionaceae	3031143	F	44	0	44	0.00000
Anaplasmataceae	942	F	3705	17	3722	0.00005
Rickettsiaceae	775	F	1879	0	1879	0.00002
Candidatus Midichloriaceae	1328881	F	390	17	407	0.00001
Acetobacteraceae	433	F	3539	120	3659	0.00005
Roseomonadaceae	3385906	F	1938	86	2024	0.00003
Acidocellaceae	3385905	F	248	2	250	0.00000
Elioraeaceae	2690195	F	19	0	19	0.00000
Geminicoccaceae	2066434	F	1247	85	1332	0.00002
Maricaulaceae	2800061	F	981	48	1029	0.00001
Robiginitomaculaceae	2800062	F	190	0	190	0.00000
Candidatus Pelagibacteraceae	1655514	F	1145	11	1156	0.00001
Temperatibacteraceae	1549128	F	323	0	323	0.00000
Kordiimonadaceae	1331809	F	292	0	292	0.00000
Hyphomonadaceae	69657	F	551	13	564	0.00001
Emcibacteraceae	2066491	F	381	1	382	0.00000
Parvularculaceae	255474	F	285	4	289	0.00000
Candidatus Paracaedibacteraceae	1777752	F	190	0	190	0.00000
Holosporaceae	44746	F	35	0	35	0.00000
Candidatus Nucleicultricaceae	3399800	F	11	0	11	0.00000
Minwuiaceae	2493628	F	157	0	157	0.00000
Sneathiellaceae	510685	F	112	0	112	0.00000
Radicibacteraceae	3462473	F	101	0	101	0.00000
Candidatus Puniceispirillaceae	3119833	F	56	0	56	0.00000
Candidatus Levibacteraceae	3457285	F	23	4	27	0.00000
Acidithiobacillaceae	225058	F	502	0	502	0.00001
Thermithiobacillaceae	225059	F	30	0	30	0.00000
Mariprofundaceae	580372	F	28	0	28	0.00000
Magnetococcaceae	1191479	F	28	0	28	0.00000
Hydrogenophilaceae	206349	F	23	0	23	0.00000
Flavobacteriaceae	49546	F	1953988	4582	1958570	0.02419
