name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	22146056	1031707	23177763	0.29183
Buttiauxella	82976	G	1955165	8504	1963669	0.02472
Raoultella	160674	G	270786	27342	298128	0.00375
Klebsiella	570	G	172547	28251	200798	0.00253
Enterobacter	547	G	298797	40174	338971	0.00427
Escherichia	561	G	204685	301761	506446	0.00638
Salmonella	590	G	98336	69983	168319	0.00212
Cedecea	158483	G	70271	421	70692	0.00089
Dryocola	3021684	G	61802	536	62338	0.00078
Kosakonia	1330547	G	49719	1081	50800	0.00064
Kluyvera	579	G	49203	1451	50654	0.00064
Leclercia	83654	G	35418	1404	36822	0.00046
Cronobacter	413496	G	34097	389	34486	0.00043
Lelliottia	1330545	G	23475	617	24092	0.00030
Pseudocitrobacter	1504576	G	10071	160	10231	0.00013
Atlantibacter	1903434	G	9125	186	9311	0.00012
Scandinavium	2726810	G	8306	50	8356	0.00011
Siccibacter	1649298	G	7989	70	8059	0.00010
Franconibacter	1649295	G	7829	23	7852	0.00010
Pluralibacter	1330546	G	7054	120	7174	0.00009
Phytobacter	447792	G	6790	707	7497	0.00009
Mangrovibacter	451512	G	6435	186	6621	0.00008
Superficieibacter	2303321	G	5983	53	6036	0.00008
Yokenella	158876	G	5678	133	5811	0.00007
Symbiopectobacterium	801	G	2069	6	2075	0.00003
Candidatus Blochmanniella	203804	G	709	0	709	0.00001
Candidatus Westeberhardia	1699619	G	15	0	15	0.00000
Candidatus Regiella	568988	G	215	147	362	0.00000
Candidatus Williamhamiltonella	568987	G	108	83	191	0.00000
Candidatus Tachikawaea	1682492	G	310	9	319	0.00000
Candidatus Mikella	1906660	G	159	3	162	0.00000
Candidatus Doolittlea	1906657	G	75	0	75	0.00000
Candidatus Hoaglandella	1906659	G	67	22	89	0.00000
Candidatus Annandia	1302410	G	17	0	17	0.00000
Candidatus Gullanella	1906661	G	16	0	16	0.00000
Candidatus Purcelliella	472825	G	13	0	13	0.00000
Jejubacter	2815296	G	3664	8	3672	0.00005
Trabulsiella	158851	G	3611	119	3730	0.00005
Pseudescherichia	2055880	G	3486	144	3630	0.00005
Shimwellia	1335483	G	3202	18	3220	0.00004
Shigella	620	G	1733	6582	8315	0.00010
Plesiomonas	702	G	1538	15	1553	0.00002
Candidatus Profftia	1177214	G	656	464	1120	0.00001
Candidatus Moranella	1048757	G	66	0	66	0.00000
Candidatus Curculioniphilus	690591	G	33	0	33	0.00000
Candidatus Schneideria	1081630	G	27	0	27	0.00000
Candidatus Riesia	401618	G	22	0	22	0.00000
Candidatus Ishikawella	409304	G	20	0	20	0.00000
Serratia	613	G	7346674	47164	7393838	0.09310
Yersinia	629	G	77539	1722	79261	0.00100
Rahnella	34037	G	17410	119	17529	0.00022
