name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Enterobacteriaceae	543	F	57537202	1161517	58698719	0.50501
Hafniaceae	1903412	F	13323250	141555	13464805	0.11584
Yersiniaceae	1903411	F	8553346	29170	8582516	0.07384
Morganellaceae	1903414	F	603757	25381	629138	0.00541
Erwiniaceae	1903409	F	129999	326	130325	0.00112
Pectobacteriaceae	1903410	F	81369	229	81598	0.00070
Bruguierivoracaceae	2812006	F	5292	6	5298	0.00005
Budviciaceae	1903416	F	3974	6	3980	0.00003
Gallaecimonadaceae	3120698	F	1186	60	1246	0.00001
Moraxellaceae	468	F	11676121	63706	11739827	0.10100
Lysobacteraceae	32033	F	7410359	72938	7483297	0.06438
Rhodanobacteraceae	1775411	F	35568	87	35655	0.00031
Marinicellaceae	3120710	F	76	0	76	0.00000
Pseudomonadaceae	135621	F	840517	4876	845393	0.00727
Marinobacteraceae	2887365	F	7180	80	7260	0.00006
Candidatus Njordibacteraceae	3457296	F	471	0	471	0.00000
Ketobacteraceae	3085096	F	248	0	248	0.00000
Pseudohongiellaceae	3085095	F	207	0	207	0.00000
Aeromonadaceae	84642	F	591895	5762	597657	0.00514
Succinivibrionaceae	83763	F	375	0	375	0.00000
Cellvibrionaceae	1706371	F	294668	480	295148	0.00254
Microbulbiferaceae	1706373	F	11827	399	12226	0.00011
Spongiibacteraceae	1706375	F	2296	425	2721	0.00002
Halieaceae	1706372	F	2239	328	2567	0.00002
Porticoccaceae	1706374	F	38	1	39	0.00000
Halomonadaceae	28256	F	26205	270	26475	0.00023
Oceanospirillaceae	135620	F	17870	196	18066	0.00016
Alcanivoracaceae	224372	F	3843	113	3956	0.00003
Endozoicomonadaceae	2066474	F	1705	17	1722	0.00001
Hahellaceae	224379	F	1473	17	1490	0.00001
Saccharospirillaceae	255527	F	1274	9	1283	0.00001
Balneatrichaceae	2301193	F	869	2	871	0.00001
Oleiphilaceae	191033	F	347	4	351	0.00000
Litorivicinaceae	449732	F	299	272	571	0.00000
Pleioneaceae	2823145	F	247	0	247	0.00000
Zooshikellaceae	2898533	F	206	3	209	0.00000
Shewanellaceae	267890	F	13540	341	13881	0.00012
Alteromonadaceae	72275	F	12056	366	12422	0.00011
Pseudoalteromonadaceae	267888	F	10286	1042	11328	0.00010
Colwelliaceae	267889	F	5617	230	5847	0.00005
Idiomarinaceae	267893	F	1856	66	1922	0.00002
Psychromonadaceae	267894	F	1181	12	1193	0.00001
Ferrimonadaceae	267892	F	1038	30	1068	0.00001
Moritellaceae	267891	F	664	422	1086	0.00001
Vibrionaceae	641	F	42465	156	42621	0.00037
Chromatiaceae	1046	F	6444	42	6486	0.00006
Ectothiorhodospiraceae	72276	F	3652	18	3670	0.00003
Sedimenticolaceae	3067276	F	1061	8	1069	0.00001
Granulosicoccaceae	449719	F	540	0	540	0.00000
Thioalkalibacteraceae	2035710	F	509	10	519	0.00000
Halothiobacillaceae	255526	F	507	8	515	0.00000
Wenzhouxiangellaceae	1676141	F	444	3	447	0.00000
Methylococcaceae	403	F	9767	3	9770	0.00008
Methylothermaceae	1486721	F	270	0	270	0.00000
Pasteurellaceae	712	F	9115	36	9151	0.00008
Piscirickettsiaceae	135616	F	3558	6	3564	0.00003
Thiotrichaceae	135617	F	1489	0	1489	0.00001
Francisellaceae	34064	F	935	51	986	0.00001
Fastidiosibacteraceae	2056687	F	17	0	17	0.00000
Legionellaceae	444	F	3012	38	3050	0.00003
Coxiellaceae	118968	F	786	5	791	0.00001
Nevskiaceae	568386	F	2509	4	2513	0.00002
