name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter braakii	57706	S	724401	2939101	3663502	0.07597
Citrobacter freundii	546	S	98350	275058	373408	0.00774
Citrobacter portucalensis	1639133	S	55497	76222	131719	0.00273
Citrobacter werkmanii	67827	S	12770	10980	23750	0.00049
Citrobacter cronae	1748967	S	6495	31174	37669	0.00078
Citrobacter youngae	133448	S	5627	14884	20511	0.00043
Citrobacter freundii complex sp. CFNIH2	2066049	S	1064	509	1573	0.00003
Citrobacter freundii complex sp. CFNIH9	2077149	S	593	1988	2581	0.00005
Citrobacter sp. MGH105	1686380	S	538	3446	3984	0.00008
Citrobacter freundii complex sp. CFNIH3	2077147	S	123	4738	4861	0.00010
Citrobacter sp. BIDMC108	1686385	S	32	573	605	0.00001
Citrobacter sp. MGH103	1686378	S	26	1997	2023	0.00004
Citrobacter freundii complex sp. CFNIH4	2077148	S	21	654	675	0.00001
Citrobacter sp. ABFQG	2529121	S	15	2924	2939	0.00006
Citrobacter gillenii	67828	S	1773	5086	6859	0.00014
Citrobacter sedlakii	67826	S	588	330	918	0.00002
Citrobacter sp. RHBSTW-00986	2742675	S	39507	197771	237278	0.00492
Citrobacter sp. RHB35-C21	2742626	S	26418	115370	141788	0.00294
Citrobacter sp. RHBSTW-00524	2742653	S	25041	117730	142771	0.00296
Citrobacter sp. RHBSTW-00887	2742668	S	24702	97026	121728	0.00252
Citrobacter sp. RHB36-C18	2742627	S	22116	138665	160781	0.00333
Citrobacter sp. S39	2660638	S	19537	332541	352078	0.00730
Citrobacter sp. TSA-1	184912	S	8390	43545	51935	0.00108
Citrobacter sp. RHBSTW-00570	2742655	S	6046	65839	71885	0.00149
Citrobacter sp. RHB25-C09	2742624	S	5250	82	5332	0.00011
Citrobacter sp. R56	1573676	S	2743	158	2901	0.00006
Citrobacter sp. RHBSTW-00881	2742667	S	1979	30115	32094	0.00067
Citrobacter sp. CRE-46	1703250	S	1359	3703	5062	0.00010
Citrobacter sp. BDA59-3	2781952	S	847	66	913	0.00002
Citrobacter sp. B72	2807631	S	737	2865	3602	0.00007
Citrobacter sp. RHBSTW-00944	2742671	S	705	19337	20042	0.00042
Citrobacter sp. RHBSTW-00903	2742670	S	639	33601	34240	0.00071
Citrobacter sp. RHBSTW-00678	2742661	S	592	21540	22132	0.00046
Citrobacter sp. RHBSTW-01013	2742677	S	555	11150	11705	0.00024
Citrobacter sp. FDAARGOS_156	1702170	S	493	1591	2084	0.00004
Citrobacter sp. Colony219	2861802	S	472	1707	2179	0.00005
Citrobacter sp. LUTT5	2697370	S	366	2968	3334	0.00007
Citrobacter sp. CFNIH10	1920110	S	361	1586	1947	0.00004
Citrobacter sp. RHBSTW-01044	2742678	S	348	11421	11769	0.00024
Citrobacter sp. SX206	2712025	S	292	410633	410925	0.00852
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	286	4433	4719	0.00010
Citrobacter sp. On28M	2678565	S	282	7	289	0.00001
Citrobacter sp. C1	2769343	S	244	680	924	0.00002
Citrobacter sp. Colony475	2861800	S	237	2505	2742	0.00006
Citrobacter sp. RHBSTW-00535	2742654	S	236	12321	12557	0.00026
Citrobacter sp. RHBSTW-00599	2742657	S	235	3965	4200	0.00009
Citrobacter sp. XT1-2-2	2942480	S	190	2919	3109	0.00006
Citrobacter sp. MGH 55	1439319	S	180	520	700	0.00001
Citrobacter sp. C13	2769347	S	180	885	1065	0.00002
