name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Roseburia sp. 831b	1261635	S	156083	22577	178660	0.01391
Roseburia sp. 499	1261634	S	111450	9668	121118	0.00943
Roseburia faecis	301302	S	105386	34622	140008	0.01090
Roseburia intestinalis	166486	S	82544	111875	194419	0.01513
Roseburia hominis	301301	S	58560	22946	81506	0.00634
Roseburia rectibacter	2763062	S	56870	26762	83632	0.00651
Blautia producta	33035	S	81936	16528	98464	0.00766
Blautia obeum	40520	S	73255	36201	109456	0.00852
Blautia wexlerae	418240	S	40225	34826	75051	0.00584
Blautia hansenii	1322	S	35712	14342	50054	0.00390
Blautia argi	1912897	S	27183	12927	40110	0.00312
Blautia luti	89014	S	26049	12028	38077	0.00296
Blautia pseudococcoides	1796616	S	25409	1219	26628	0.00207
Blautia parvula	2877527	S	21718	8245	29963	0.00233
Blautia liquoris	2779518	S	21613	650	22263	0.00173
Blautia hydrogenotrophica	53443	S	18210	2405	20615	0.00160
Blautia sp. SC05B48	2479767	S	9379	13246	22625	0.00176
Blautia massiliensis (ex Durand et al. 2017)	1737424	S	6173	36695	42868	0.00334
Mediterraneibacter gnavus	33038	S	88472	84722	173194	0.01348
[Ruminococcus] lactaris	46228	S	31183	5192	36375	0.00283
[Ruminococcus] torques	33039	S	26458	25110	51568	0.00401
Mediterraneibacter glycyrrhizinilyticus	342942	S	20454	8593	29047	0.00226
Mediterraneibacter faecis	592978	S	16559	25706	42265	0.00329
Lachnospira eligens	39485	S	211676	17504	229180	0.01784
Lacrimispora sp. HJ-01	3375704	S	22401	6327	28728	0.00224
Lacrimispora sp. BS-2	3151850	S	11959	1967	13926	0.00108
Lacrimispora xylanisolvens	384636	S	28648	1589	30237	0.00235
Lacrimispora sinapis	3111456	S	21802	2816	24618	0.00192
Lacrimispora xylanolytica	29375	S	20157	1855	22012	0.00171
Lacrimispora saccharolytica	84030	S	13882	2175	16057	0.00125
Lacrimispora sphenoides	29370	S	12482	2947	15429	0.00120
Enterocloster bolteae	208479	S	52735	12568	65303	0.00508
Enterocloster clostridioformis	1531	S	45372	19566	64938	0.00506
Enterocloster lavalensis	460384	S	13932	5225	19157	0.00149
