name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter braakii	57706	S	62705527	8224916	70930443	0.60361
Citrobacter freundii	546	S	471473	121582	593055	0.00505
Citrobacter portucalensis	1639133	S	440939	42225	483164	0.00411
Citrobacter cronae	1748967	S	155069	55240	210309	0.00179
Citrobacter werkmanii	67827	S	137382	10175	147557	0.00126
Citrobacter youngae	133448	S	33319	4236	37555	0.00032
Citrobacter freundii complex sp. CFNIH2	2066049	S	5977	92	6069	0.00005
Citrobacter freundii complex sp. CFNIH9	2077149	S	3434	1411	4845	0.00004
Citrobacter sp. MGH105	1686380	S	312	149	461	0.00000
Citrobacter freundii complex sp. CFNIH3	2077147	S	192	296	488	0.00000
Citrobacter sp. BIDMC108	1686385	S	94	219	313	0.00000
Citrobacter freundii complex sp. CFNIH4	2077148	S	83	332	415	0.00000
Citrobacter sp. MGH103	1686378	S	69	632	701	0.00001
Citrobacter sp. ABFQG	2529121	S	35	783	818	0.00001
Citrobacter gillenii	67828	S	8739	236	8975	0.00008
Citrobacter sedlakii	67826	S	5392	144	5536	0.00005
Citrobacter sp. B72	2807631	S	1079411	221070	1300481	0.01107
Citrobacter sp. RHBSTW-00524	2742653	S	111661	45586	157247	0.00134
Citrobacter sp. S39	2660638	S	78390	54994	133384	0.00114
Citrobacter sp. XT1-2-2	2942480	S	52480	23296	75776	0.00064
Citrobacter sp. RHBSTW-01044	2742678	S	49764	44286	94050	0.00080
Citrobacter sp. RHB35-C21	2742626	S	38141	14303	52444	0.00045
Citrobacter sp. RHBSTW-00887	2742668	S	31706	10137	41843	0.00036
Citrobacter sp. RHBSTW-00986	2742675	S	23371	11858	35229	0.00030
Citrobacter sp. MAL-2	3464630	S	17675	26978	44653	0.00038
Citrobacter sp. R56	1573676	S	16830	89	16919	0.00014
Citrobacter sp. TSA-1	184912	S	15765	3835	19600	0.00017
Citrobacter sp. RHB25-C09	2742624	S	14231	59	14290	0.00012
