name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hafnia paralvei	546367	S	4258464	230610	4489074	0.07870
Hafnia alvei	569	S	49919	12056	61975	0.00109
Hafnia sp. CBA7124	1848580	S	65	139	204	0.00000
Edwardsiella ictaluri	67780	S	2102	156	2258	0.00004
Edwardsiella tarda	636	S	1262	96	1358	0.00002
Edwardsiella piscicida	1263550	S	302	26	328	0.00001
Edwardsiella hoshinae	93378	S	120	3	123	0.00000
Edwardsiella anguillarum	1821960	S	13	218	231	0.00000
Obesumbacterium proteus	82983	S	1932	173	2105	0.00004
Morganella morganii	582	S	1984261	80534	2064795	0.03620
Providencia rettgeri	587	S	73219	28267	101486	0.00178
Providencia sp. R33	2828763	S	1584	14	1598	0.00003
Providencia sp. PROV046	2949776	S	512	839	1351	0.00002
Providencia sp. PROV170	2936792	S	400	2643	3043	0.00005
Providencia sp. PROV024	2949758	S	392	612	1004	0.00002
Providencia sp. PROV252	2936799	S	368	161	529	0.00001
Providencia sp. PROV200	2936794	S	367	181	548	0.00001
Providencia sp. PROV188	2939731	S	330	36	366	0.00001
Providencia sp. PROV114	2949825	S	318	827	1145	0.00002
Providencia sp. PROV012	2936772	S	288	9753	10041	0.00018
Providencia sp. TYF-12	3151124	S	253	178	431	0.00001
Providencia sp. PROV175	2949878	S	251	249	500	0.00001
Providencia sp. 21OH12SH02B-Prov	3015951	S	191	99	290	0.00001
Providencia sp. PROV040	2949771	S	166	704	870	0.00002
Providencia sp. PROV099	2949815	S	155	960	1115	0.00002
Providencia sp. PROV001	2936765	S	114	12017	12131	0.00021
Providencia sp. PROV162	2936791	S	104	23547	23651	0.00041
Providencia sp. PROV277	2936802	S	95	363722	363817	0.00638
Providencia sp. PROV280	2936805	S	95	7661	7756	0.00014
Providencia sp. PROV004	2936768	S	59	10857	10916	0.00019
Providencia sp. PROV236	2936798	S	45	34	79	0.00000
Providencia sp. PROV080	2936780	S	29	98	127	0.00000
