name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hafnia	568	G	4477969	72889	4550858	0.07977
Edwardsiella	635	G	4242	58	4300	0.00008
Obesumbacterium	82982	G	1932	173	2105	0.00004
Morganella	581	G	1984261	80249	2064510	0.03619
Providencia	586	G	420087	215008	635095	0.01113
Proteus	583	G	10695	358	11053	0.00019
Moellerella	158848	G	5001	302	5303	0.00009
Photorhabdus	29487	G	2967	4	2971	0.00005
Xenorhabdus	626	G	1988	3	1991	0.00003
Arsenophonus	637	G	1547	2	1549	0.00003
Citrobacter	544	G	1544510	89644	1634154	0.02864
Klebsiella	570	G	282183	18678	300861	0.00527
Buttiauxella	82976	G	84368	417	84785	0.00149
Enterobacter	547	G	66013	5793	71806	0.00126
Escherichia	561	G	24877	36633	61510	0.00108
Salmonella	590	G	13127	11250	24377	0.00043
Kosakonia	1330547	G	7651	92	7743	0.00014
Cedecea	158483	G	7027	40	7067	0.00012
Dryocola	3021684	G	6294	49	6343	0.00011
Cronobacter	413496	G	5219	71	5290	0.00009
Lelliottia	1330545	G	4592	91	4683	0.00008
Leclercia	83654	G	4434	148	4582	0.00008
Kluyvera	579	G	3775	94	3869	0.00007
Symbiopectobacterium	801	G	1053	526	1579	0.00003
Candidatus Blochmanniella	203804	G	274	0	274	0.00000
Candidatus Williamhamiltonella	568987	G	88	98	186	0.00000
Candidatus Regiella	568988	G	33	0	33	0.00000
Candidatus Tachikawaea	1682492	G	99	3	102	0.00000
Candidatus Hartigia	1449912	G	83	0	83	0.00000
Candidatus Doolittlea	1906657	G	25	0	25	0.00000
Candidatus Hoaglandella	1906659	G	23	0	23	0.00000
Candidatus Gullanella	1906661	G	18	0	18	0.00000
Candidatus Mikella	1906660	G	16	0	16	0.00000
Candidatus Purcelliella	472825	G	14	0	14	0.00000
Pseudocitrobacter	1504576	G	1717	51	1768	0.00003
Superficieibacter	2303321	G	1345	10	1355	0.00002
Pluralibacter	1330546	G	1283	19	1302	0.00002
Phytobacter	447792	G	1281	84	1365	0.00002
Siccibacter	1649298	G	1267	9	1276	0.00002
Atlantibacter	1903434	G	1222	1246	2468	0.00004
Yokenella	158876	G	1145	22	1167	0.00002
Trabulsiella	158851	G	1074	28	1102	0.00002
