name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonadota	1224	P	69619031	280912	69899943	0.92902
Bacteroidota	976	P	2689053	812	2689865	0.03575
Chlorobiota	1090	P	2106	6	2112	0.00003
Balneolota	1936987	P	343	10	353	0.00000
Rhodothermota	1853220	P	218	0	218	0.00000
Ignavibacteriota	1134404	P	172	0	172	0.00000
Gemmatimonadota	142182	P	729	1	730	0.00001
Candidatus Cloacimonadota	456828	P	106	0	106	0.00000
Fibrobacterota	65842	P	47	5	52	0.00000
Fidelibacterota	62680	P	31	0	31	0.00000
Myxococcota	2818505	P	14129	1	14130	0.00019
Planctomycetota	203682	P	6608	2	6610	0.00009
Verrucomicrobiota	74201	P	4367	0	4367	0.00006
Chlamydiota	204428	P	597	0	597	0.00001
Candidatus Omnitrophota	67812	P	454	0	454	0.00001
Kiritimatiellota	134625	P	220	0	220	0.00000
Lentisphaerota	256845	P	127	0	127	0.00000
Campylobacterota	29547	P	12069	5	12074	0.00016
Thermodesulfobacteriota	200940	P	11719	11	11730	0.00016
Spirochaetota	203691	P	6955	2	6957	0.00009
Acidobacteriota	57723	P	5271	0	5271	0.00007
Bdellovibrionota	3018035	P	3260	0	3260	0.00004
Nitrospirota	40117	P	747	0	747	0.00001
Chrysiogenota	200938	P	537	1	538	0.00001
Deferribacterota	200930	P	531	0	531	0.00001
Aquificota	200783	P	377	0	377	0.00001
Thermosulfidibacterota	3123113	P	235	0	235	0.00000
Elusimicrobiota	74152	P	128	0	128	0.00000
Thermodesulfobiota	3002442	P	116	0	116	0.00000
Calditrichota	1930617	P	111	0	111	0.00000
Atribacterota	67818	P	82	0	82	0.00000
Dictyoglomota	68297	P	61	0	61	0.00000
Coprothermobacterota	2138240	P	50	0	50	0.00000
Nitrospinota	1293497	P	44	0	44	0.00000
Thermomicrobiota	3027942	P	36	0	36	0.00000
Caldisericota	67814	P	14	0	14	0.00000
Actinomycetota	201174	P	1933588	837	1934425	0.02571
Bacillota	1239	P	470164	6022	476186	0.00633
Cyanobacteriota	1117	P	17332	0	17332	0.00023
Mycoplasmatota	544448	P	8228	13	8241	0.00011
Chloroflexota	200795	P	2683	7	2690	0.00004
Armatimonadota	67819	P	64	0	64	0.00000
Vulcanimicrobiota	1154676	P	11	0	11	0.00000
Fusobacteriota	32066	P	28703	23	28726	0.00038
Deinococcota	1297	P	3760	1	3761	0.00005
Thermotogota	200918	P	1072	1	1073	0.00001
Synergistota	508458	P	249	3634	3883	0.00005
Candidatus Saccharimonadota	95818	P	105	0	105	0.00000
Minisyncoccota	1752724	P	30	1	31	0.00000
Candidatus Absconditibacteriota	221235	P	27	0	27	0.00000
Candidatus Bipolaricaulota	67810	P	24	0	24	0.00000
Chordata	7711	P	47799	820	48619	0.00065
Ascomycota	4890	P	20217	148	20365	0.00027
Basidiomycota	5204	P	4600	55	4655	0.00006
Mucoromycota	1913637	P	1185	45	1230	0.00002
Microsporidia	6029	P	149	0	149	0.00000
Apicomplexa	5794	P	3433	23	3456	0.00005
Oomycota	4762	P	256	8	264	0.00000
Bacillariophyta	2836	P	214	3	217	0.00000
Euglenozoa	33682	P	2682	0	2682	0.00004
Parabasalia	5719	P	943	0	943	0.00001
Fornicata	207245	P	585	0	585	0.00001
Evosea	2605435	P	265	45	310	0.00000
Methanobacteriota	28890	P	11768	3	11771	0.00016
Thermoplasmatota	2283796	P	369	0	369	0.00000
Thermoproteota	28889	P	921	0	921	0.00001
Nitrososphaerota	651137	P	356	0	356	0.00000
Promethearchaeota	3366641	P	110	0	110	0.00000
Uroviricota	2731618	P	3314	12	3326	0.00004
Peploviricota	2731361	P	138	0	138	0.00000
Nucleocytoviricota	2732007	P	492	0	492	0.00001
Preplasmiviricota	2732008	P	48	0	48	0.00000
Negarnaviricota	2497569	P	183	0	183	0.00000
Kitrinoviricota	2732406	P	81	0	81	0.00000
Pisuviricota	2732408	P	27	0	27	0.00000
Phixviricota	2732412	P	10	0	10	0.00000
