name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonadota	1224	P	38347797	226360	38574157	0.84289
Bacteroidota	976	P	5300869	2134	5303003	0.11588
Chlorobiota	1090	P	643	0	643	0.00001
Balneolota	1936987	P	306	3	309	0.00001
Rhodothermota	1853220	P	159	0	159	0.00000
Ignavibacteriota	1134404	P	69	0	69	0.00000
Gemmatimonadota	142182	P	183	2	185	0.00000
Fidelibacterota	62680	P	163	1	164	0.00000
Fibrobacterota	65842	P	30	4	34	0.00000
Planctomycetota	203682	P	5281	5	5286	0.00012
Verrucomicrobiota	74201	P	5037	16	5053	0.00011
Chlamydiota	204428	P	323	0	323	0.00001
Kiritimatiellota	134625	P	11	5	16	0.00000
Lentisphaerota	256845	P	11	0	11	0.00000
Campylobacterota	29547	P	7642	4	7646	0.00017
Thermodesulfobacteriota	200940	P	7172	5	7177	0.00016
Spirochaetota	203691	P	4015	1	4016	0.00009
Myxococcota	2818505	P	3504	0	3504	0.00008
Acidobacteriota	57723	P	1714	0	1714	0.00004
Bdellovibrionota	3018035	P	1526	0	1526	0.00003
Nitrospirota	40117	P	383	0	383	0.00001
Calditrichota	1930617	P	229	0	229	0.00001
Deferribacterota	200930	P	185	0	185	0.00000
Elusimicrobiota	74152	P	116	0	116	0.00000
Aquificota	200783	P	102	0	102	0.00000
Nitrospinota	1293497	P	26	0	26	0.00000
Dictyoglomota	68297	P	18	0	18	0.00000
Thermomicrobiota	3027942	P	15	0	15	0.00000
Actinomycetota	201174	P	916483	628	917111	0.02004
Bacillota	1239	P	293515	1798	295313	0.00645
Cyanobacteriota	1117	P	11106	1	11107	0.00024
Mycoplasmatota	544448	P	4820	5	4825	0.00011
Chloroflexota	200795	P	509	0	509	0.00001
Armatimonadota	67819	P	223	0	223	0.00000
Fusobacteriota	32066	P	4998	4	5002	0.00011
Deinococcota	1297	P	1491	0	1491	0.00003
Synergistota	508458	P	1102	0	1102	0.00002
Thermotogota	200918	P	551	1948	2499	0.00005
Candidatus Saccharimonadota	95818	P	175	0	175	0.00000
Minisyncoccota	1752724	P	131	2	133	0.00000
Candidatus Absconditibacteriota	221235	P	56	21	77	0.00000
Streptophyta	35493	P	501954	977	502931	0.01099
Chlorophyta	3041	P	539	1	540	0.00001
Chordata	7711	P	59207	7921	67128	0.00147
Ascomycota	4890	P	12426	129	12555	0.00027
Basidiomycota	5204	P	3156	48	3204	0.00007
Mucoromycota	1913637	P	1008	39	1047	0.00002
Microsporidia	6029	P	174	1	175	0.00000
Apicomplexa	5794	P	4584	50	4634	0.00010
Bacillariophyta	2836	P	218	0	218	0.00000
Oomycota	4762	P	80	0	80	0.00000
Parabasalia	5719	P	590	1	591	0.00001
Fornicata	207245	P	448	0	448	0.00001
Euglenozoa	33682	P	936	1	937	0.00002
Evosea	2605435	P	207	3	210	0.00000
Rhodophyta	2763	P	15	8	23	0.00000
Methanobacteriota	28890	P	6511	1	6512	0.00014
Thermoplasmatota	2283796	P	134	0	134	0.00000
Nitrososphaerota	651137	P	1000	0	1000	0.00002
Thermoproteota	28889	P	337	0	337	0.00001
Promethearchaeota	3366641	P	51	0	51	0.00000
Uroviricota	2731618	P	3705	10	3715	0.00008
Peploviricota	2731361	P	133	0	133	0.00000
Nucleocytoviricota	2732007	P	1464	0	1464	0.00003
Cossaviricota	2732415	P	376	0	376	0.00001
Negarnaviricota	2497569	P	57	0	57	0.00000
Pisuviricota	2732408	P	16	0	16	0.00000
Kitrinoviricota	2732406	P	15	0	15	0.00000
Artverviricota	2732409	P	73	47	120	0.00000
