name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteroides thetaiotaomicron	818	S	286993	69457	356450	0.01608
Bacteroides graminisolvens	477666	S	266979	570	267549	0.01207
Bacteroides sp. CG01	3096000	S	46299	8218	54517	0.00246
Bacteroides sp. M10	2763022	S	25962	27476	53438	0.00241
Bacteroides sp. KFT8	2025659	S	15566	23871	39437	0.00178
Bacteroides sp. D2	556259	S	12828	25355	38183	0.00172
Bacteroides sp. A1C1	2528203	S	3931	21774	25705	0.00116
Bacteroides sp. ZJ-18	2709390	S	3924	29229	33153	0.00150
Bacteroides sp. HF-162	2785531	S	2853	22180	25033	0.00113
Bacteroides sp. CACC 737	2755405	S	2643	11466	14109	0.00064
Bacteroides sp. DH3716P	2847299	S	1833	16677	18510	0.00084
Bacteroides sp. PHL 2737	2162637	S	184	43132	43316	0.00195
Bacteroides sp. BFG-257	2972761	S	113	5165	5278	0.00024
Bacteroides sp. KG123	3369153	S	89	29030	29119	0.00131
Bacteroides fragilis	817	S	160451	163723	324174	0.01463
Bacteroides stercoris	46506	S	148307	42235	190542	0.00860
Bacteroides helcogenes	290053	S	147038	1442	148480	0.00670
Bacteroides faecium	2715212	S	139291	3449	142740	0.00644
Bacteroides salyersiae	291644	S	130571	19649	150220	0.00678
Bacteroides faecis	674529	S	122604	46736	169340	0.00764
Bacteroides caccae	47678	S	119573	13179	132752	0.00599
Bacteroides eggerthii	28111	S	112889	27068	139957	0.00631
Bacteroides uniformis	820	S	111980	94815	206795	0.00933
Bacteroides cellulosilyticus	246787	S	106442	58509	164951	0.00744
Bacteroides pyogenes	310300	S	87746	5029	92775	0.00419
Bacteroides intestinalis	329854	S	83051	5247	88298	0.00398
Bacteroides xylanisolvens	371601	S	66303	76739	143042	0.00645
Bacteroides zoogleoformans	28119	S	60005	10747	70752	0.00319
Bacteroides nordii	291645	S	54250	8083	62333	0.00281
Prevotella heparinolytica	28113	S	47122	7081	54203	0.00245
Bacteroides ovatus	28116	S	45851	92413	138264	0.00624
Bacteroides hominis	2763023	S	45479	253219	298698	0.01348
Bacteroides maternus	3117552	S	45382	7935	53317	0.00241
Bacteroides caecimuris	1796613	S	39778	14085	53863	0.00243
Bacteroides luhongzhouii	2650158	S	35215	5516	40731	0.00184
uncultured Bacteroides sp.	162156	S	34118	361	34479	0.00156
Bacteroides sedimenti	2136147	S	30274	378	30652	0.00138
Bacteroides zhangwenhongii	2650157	S	20791	17055	37846	0.00171
Bacteroides finegoldii	338188	S	12575	7834	20409	0.00092
Bacteroides difficilis	2763021	S	10010	9596	19606	0.00088
Bacteroides humanifaecis	2792859	S	5815	35462	41277	0.00186
Phocaeicola vulgatus	821	S	24594	15996	40590	0.00183
Phocaeicola salanitronis	376805	S	23233	1763	24996	0.00113
Phocaeicola coprophilus	387090	S	19278	4222	23500	0.00106
Phocaeicola dorei	357276	S	17808	13654	31462	0.00142
Parabacteroides goldsteinii	328812	S	273634	34048	307682	0.01388
Parabacteroides faecis	1217282	S	162280	40071	202351	0.00913
Parabacteroides chongii	2685834	S	127367	14127	141494	0.00638
Parabacteroides sp. ASD2025	3415987	S	121611	16049	137660	0.00621
Parabacteroides sp. CT06	2025876	S	473	34088	34561	0.00156
Parabacteroides merdae	46503	S	97297	92526	189823	0.00856
Parabacteroides distasonis	823	S	85849	202316	288165	0.01300
Parabacteroides johnsonii	387661	S	69485	33177	102662	0.00463
Parabacteroides absconsus	2951805	S	51294	5002	56296	0.00254
Tannerella forsythia	28112	S	15219	1072	16291	0.00074
Tannerella serpentiformis	712710	S	6906	177	7083	0.00032
Alistipes onderdonkii	328813	S	57061	16274	73335	0.00331
Alistipes finegoldii	214856	S	49333	25877	75210	0.00339
uncultured Alistipes sp.	538949	S	45039	3196	48235	0.00218
Alistipes putredinis	28117	S	36584	7344	43928	0.00198
Alistipes senegalensis	1288121	S	33625	12432	46057	0.00208
Alistipes sp. i18-0019-D1	3132707	S	18869	4762	23631	0.00107
Alistipes sp. dk3624	2662363	S	13500	705	14205	0.00064
Alistipes indistinctus	626932	S	24597	1352	25949	0.00117
Alistipes megaguti	2364787	S	23821	1779	25600	0.00116
Alistipes shahii	328814	S	23481	16854	40335	0.00182
Alistipes communis	2585118	S	23340	4601	27941	0.00126
Alistipes dispar	2585119	S	23158	1358	24516	0.00111
Alistipes ihumii	1470347	S	9576	113	9689	0.00044
uncultured Acetobacteroides sp.	1760811	S	4305	163	4468	0.00020
Prevotella sp. E9-3	2913621	S	4055	289	4344	0.00020
Prevotella sp. E13-17	2913616	S	4021	149	4170	0.00019
Prevotella sp. Rep29	2691580	S	3908	109	4017	0.00018
Prevotella sp. E2-28	2913620	S	3802	164	3966	0.00018
Prevotella sp. E15-22	2937774	S	3408	210	3618	0.00016
Prevotella sp. oral taxon 475	712471	S	3155	96	3251	0.00015
Prevotella sp. oral taxon 299	652716	S	1461	127	1588	0.00007
Prevotella melaninogenica	28132	S	8239	1596	9835	0.00044
Prevotella intermedia	28131	S	6654	1896	8550	0.00039
Prevotella herbatica	2801997	S	5643	55	5698	0.00026
Prevotella communis	2913614	S	5438	194	5632	0.00025
Prevotella denticola	28129	S	4302	1091	5393	0.00024
Prevotella dentalis	52227	S	4263	1231	5494	0.00025
Prevotella nigrescens	28133	S	4150	2952	7102	0.00032
Prevotella jejuni	1177574	S	2635	886	3521	0.00016
Prevotella histicola	470565	S	2583	345	2928	0.00013
Prevotella fusca	589436	S	2341	396	2737	0.00012
Prevotella corporis	28128	S	2184	384	2568	0.00012
Prevotella veroralis	28137	S	2120	416	2536	0.00011
Prevotella bivia	28125	S	2102	190	2292	0.00010
Prevotella multiformis	282402	S	1936	604	2540	0.00011
Prevotella scopos	589437	S	1425	498	1923	0.00009
Segatella copri	165179	S	32140	1996	34136	0.00154
Segatella oris	28135	S	3612	986	4598	0.00021
Segatella hominis	2518605	S	3164	514	3678	0.00017
Segatella bryantii	77095	S	802	900	1702	0.00008
Segatella baroniae	305719	S	698	1669	2367	0.00011
Paraprevotella xylaniphila	454155	S	6311	3053	9364	0.00042
Paraprevotella clara	454154	S	5749	2719	8468	0.00038
Xylanibacter ruminicola	839	S	7012	115	7127	0.00032
