name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hafnia paralvei	546367	S	23785231	1233122	25018353	0.25473
Hafnia alvei	569	S	1312819	344710	1657529	0.01688
Hafnia sp. CBA7124	1848580	S	253	545	798	0.00001
Edwardsiella tarda	636	S	18533	1514	20047	0.00020
Edwardsiella ictaluri	67780	S	3227	408	3635	0.00004
Edwardsiella piscicida	1263550	S	2325	270	2595	0.00003
Edwardsiella hoshinae	93378	S	1434	55	1489	0.00002
Edwardsiella anguillarum	1821960	S	13	1018	1031	0.00001
Obesumbacterium proteus	82983	S	28054	1624	29678	0.00030
Klebsiella oxytoca	571	S	4020245	182217	4202462	0.04279
Klebsiella pneumoniae	573	S	42769	94972	137741	0.00140
Klebsiella quasipneumoniae	1463165	S	40306	43533	83839	0.00085
Klebsiella variicola	244366	S	37309	54776	92085	0.00094
Klebsiella quasivariicola	2026240	S	896	104	1000	0.00001
Klebsiella grimontii	2058152	S	128606	118574	247180	0.00252
Klebsiella michiganensis	1134687	S	42583	17767	60350	0.00061
Klebsiella sp. WOUb02	3161071	S	5162	149	5311	0.00005
Klebsiella sp. HC6	2923366	S	2164	244	2408	0.00002
Klebsiella sp. MISC125	2755386	S	1863	565	2428	0.00002
Klebsiella sp. FDAARGOS_511	2488567	S	1175	1973	3148	0.00003
Klebsiella sp. I138	2755385	S	1079	13	1092	0.00001
Klebsiella sp. CTHL.F3a	2873296	S	614	725	1339	0.00001
Klebsiella sp. MPUS7	2697371	S	569	1273	1842	0.00002
Klebsiella sp. PL-2018	2851540	S	565	402	967	0.00001
Klebsiella sp. R445	2755393	S	532	63	595	0.00001
Klebsiella sp. B345	2755398	S	432	115	547	0.00001
Klebsiella sp. R390	2755400	S	290	76	366	0.00000
Klebsiella sp. BDA134-6	2787706	S	246	333	579	0.00001
Klebsiella sp. R2A007	3416669	S	138	156	294	0.00000
Klebsiella sp. X13	2259647	S	93	232	325	0.00000
Klebsiella sp. A52	2834819	S	88	24	112	0.00000
Klebsiella sp. K4	2769349	S	49	563	612	0.00001
Klebsiella sp. WP4-W18-ESBL-05	2675713	S	41	1516	1557	0.00002
Klebsiella sp. LTGPAF-6F	1905288	S	17	93	110	0.00000
Klebsiella sp. ZYC-1	2951084	S	16	52	68	0.00000
Klebsiella sp. DY2415	2993656	S	15	37	52	0.00000
Klebsiella sp. WP8-S18-ESBL-06	2675726	S	15	95	110	0.00000
Klebsiella sp. KPN54798	2897413	S	10	185	195	0.00000
Klebsiella planticola	575	S	14275	4591	18866	0.00019
Klebsiella aerogenes	548	S	6969	311	7280	0.00007
Klebsiella ornithinolytica	54291	S	6929	6200	13129	0.00013
Klebsiella huaxiensis	2153354	S	4540	323	4863	0.00005
Klebsiella pasteurii	2587529	S	1589	2015	3604	0.00004
Klebsiella terrigena	577	S	1509	196	1705	0.00002
Klebsiella electrica	1259973	S	1260	39	1299	0.00001
Klebsiella africana	2489010	S	251	15	266	0.00000
Lelliottia sp. AC1	2067959	S	279480	139025	418505	0.00426
Lelliottia sp. WB101	2153385	S	277338	130348	407686	0.00415
Lelliottia sp. JS-SCA-14	3110110	S	26868	586	27454	0.00028
Lelliottia nimipressuralis	69220	S	186547	75520	262067	0.00267
Lelliottia amnigena	61646	S	20737	739	21476	0.00022
Citrobacter braakii	57706	S	120461	282090	402551	0.00410
Citrobacter portucalensis	1639133	S	19469	16860	36329	0.00037
Citrobacter freundii	546	S	16481	32526	49007	0.00050
Citrobacter youngae	133448	S	2883	4584	7467	0.00008
Citrobacter werkmanii	67827	S	1752	928	2680	0.00003
Citrobacter cronae	1748967	S	1216	3479	4695	0.00005
Citrobacter freundii complex sp. CFNIH2	2066049	S	661	187	848	0.00001
Citrobacter sp. MGH105	1686380	S	146	603	749	0.00001
Citrobacter freundii complex sp. CFNIH9	2077149	S	85	187	272	0.00000
Citrobacter sp. BIDMC108	1686385	S	20	231	251	0.00000
Citrobacter gillenii	67828	S	672	270	942	0.00001
Citrobacter sedlakii	67826	S	588	213	801	0.00001
Citrobacter sp. TSA-1	184912	S	6633	19943	26576	0.00027
Citrobacter sp. RHBSTW-00986	2742675	S	4546	13947	18493	0.00019
Citrobacter sp. CRE-46	1703250	S	3419	5790	9209	0.00009
Citrobacter sp. Y3	2716879	S	3080	31049	34129	0.00035
Citrobacter sp. RHB35-C21	2742626	S	2692	7163	9855	0.00010
Citrobacter sp. RHBSTW-00887	2742668	S	2527	6053	8580	0.00009
Citrobacter sp. RHBSTW-00524	2742653	S	2486	7011	9497	0.00010
Citrobacter sp. S39	2660638	S	2214	22480	24694	0.00025
Citrobacter sp. RHB36-C18	2742627	S	2153	7941	10094	0.00010
Citrobacter sp. RHB25-C09	2742624	S	1845	22	1867	0.00002
Citrobacter sp. BDA59-3	2781952	S	1713	122	1835	0.00002
Citrobacter sp. FDAARGOS_156	1702170	S	1481	2877	4358	0.00004
Citrobacter sp. CF971	2566012	S	1403	19975	21378	0.00022
Citrobacter sp. On28M	2678565	S	1166	23	1189	0.00001
Citrobacter sp. Colony219	2861802	S	1154	2510	3664	0.00004
Citrobacter sp. R56	1573676	S	654	23	677	0.00001
Citrobacter sp. RHBSTW-00017	2742629	S	622	74635	75257	0.00077
Citrobacter sp. RHBSTW-00570	2742655	S	611	4057	4668	0.00005
Citrobacter sp. C1	2769343	S	589	203	792	0.00001
Citrobacter sp. B72	2807631	S	259	629	888	0.00001
Citrobacter sp. RHBSTW-00881	2742667	S	199	1809	2008	0.00002
Citrobacter sp. LUTT5	2697370	S	75	356	431	0.00000
Citrobacter sp. RHBSTW-00599	2742657	S	73	673	746	0.00001
Citrobacter sp. RHBSTW-00944	2742671	S	70	1352	1422	0.00001
Citrobacter sp. RHBSTW-00903	2742670	S	70	2193	2263	0.00002
Citrobacter sp. MGH 55	1439319	S	60	101	161	0.00000
Citrobacter sp. RHBSTW-00678	2742661	S	60	1277	1337	0.00001
Citrobacter sp. C13	2769347	S	47	140	187	0.00000
Citrobacter sp. CFNIH10	1920110	S	35	94	129	0.00000
Citrobacter sp. 21OH12SH02A-Citro	3015952	S	35	325	360	0.00000
Citrobacter sp. RHBSTW-01013	2742677	S	34	472	506	0.00001
Citrobacter sp. RHBSTW-01044	2742678	S	33	614	647	0.00001
Citrobacter sp. SX206	2712025	S	29	28287	28316	0.00029
Citrobacter sp. RHB35-C17	2742625	S	18	39	57	0.00000
Citrobacter sp. Colony475	2861800	S	18	109	127	0.00000
Citrobacter sp. RHBSTW-00696	2742662	S	18	245	263	0.00000
Citrobacter sp. RHBSTW-00127	2742636	S	18	479	497	0.00001
Citrobacter sp. 172116965	2683822	S	18	767	785	0.00001
Citrobacter sp. XT1-2-2	2942480	S	18	158	176	0.00000
Citrobacter sp. SX212	2712024	S	17	1444	1461	0.00001
Citrobacter sp. RHBSTW-00535	2742654	S	16	530	546	0.00001
Citrobacter sp. MAL-2	3464630	S	13	239	252	0.00000
Citrobacter sp. RHBSTW-00628	2742658	S	12	6537	6549	0.00007
Citrobacter sp. RHBSTW-00053	2742632	S	12	309	321	0.00000
Citrobacter sp. RHBSTW-00446	2742648	S	12	2316	2328	0.00002
Citrobacter sp. RHBSTW-00424	2742647	S	11	988	999	0.00001
Citrobacter sp. RHBSTW-00859	2742666	S	11	12458	12469	0.00013
Citrobacter koseri	545	S	9417	3220	12637	0.00013
Citrobacter meridianamericanus	2894201	S	8636	838	9474	0.00010
Citrobacter amalonaticus	35703	S	6921	7131	14052	0.00014
Citrobacter pasteurii	1563222	S	6431	7807	14238	0.00014
Citrobacter europaeus	1914243	S	2535	299	2834	0.00003
Citrobacter farmeri	67824	S	2169	111	2280	0.00002
Citrobacter arsenatis	2546350	S	2064	153	2217	0.00002
Citrobacter tructae	2562449	S	1652	43	1695	0.00002
Citrobacter rodentium	67825	S	1074	35	1109	0.00001
Citrobacter enshiensis	2971264	S	783	21	804	0.00001
Enterobacter hormaechei	158836	S	41319	40696	82015	0.00084
Enterobacter ludwigii	299767	S	33283	7208	40491	0.00041
Enterobacter asburiae	61645	S	18239	4052	22291	0.00023
Enterobacter cloacae	550	S	6871	1652	8523	0.00009
Enterobacter cancerogenus	69218	S	6431	106	6537	0.00007
Enterobacter kobei	208224	S	6111	2460	8571	0.00009
Enterobacter roggenkampii	1812935	S	4392	544	4936	0.00005
Enterobacter cloacae complex sp. ECNIH7	1915310	S	1358	5485	6843	0.00007
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	2077136	S	401	284	685	0.00001
Enterobacter cloacae complex sp.	2027919	S	186	26	212	0.00000
Enterobacter cloacae complex sp. ECL405	2912630	S	120	356	476	0.00000
Enterobacter cloacae complex sp. Mu1197	3152302	S	41	4	45	0.00000
Enterobacter cloacae complex sp. EB5	3073865	S	31	345	376	0.00000
Enterobacter sp. BIDMC 29	1329841	S	27	8	35	0.00000
Enterobacter cloacae complex sp. R_G8	2969431	S	24	14	38	0.00000
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	2077137	S	18	16	34	0.00000
Enterobacter pasteurii	3029761	S	1427	175	1602	0.00002
Enterobacter sichuanensis	2071710	S	1193	34	1227	0.00001
Enterobacter chengduensis	2494701	S	691	46	737	0.00001
Enterobacter chuandaensis	2497875	S	423	17	440	0.00000
Enterobacter sp. JJBC	3080020	S	4702	1620	6322	0.00006
Enterobacter sp. ODB01	1827481	S	3020	3218	6238	0.00006
Enterobacter sp. RHBSTW-00994	2742676	S	1903	21	1924	0.00002
Enterobacter sp. CP102	2976431	S	1839	37	1876	0.00002
Enterobacter sp. SA197	2937860	S	1700	10	1710	0.00002
Enterobacter sp. DNB-S2	2720029	S	1531	557	2088	0.00002
Enterobacter sp. A103	3102785	S	1222	47	1269	0.00001
Enterobacter sp. 638	399742	S	1085	107	1192	0.00001
Enterobacter sp. JS8-1	3411633	S	1018	95	1113	0.00001
Enterobacter sp. ECC-175	3116479	S	469	4	473	0.00000
Enterobacter sp. ECC-219	3116480	S	296	8	304	0.00000
Enterobacter sp. C2	2870346	S	278	3	281	0.00000
Enterobacter sp. ECC-019	3116478	S	271	15	286	0.00000
Enterobacter sp. Colony194	2866201	S	259	19	278	0.00000
Enterobacter sp. PGRG2	3104013	S	242	154	396	0.00000
Enterobacter sp. IBGEEm25P6	3475615	S	202	329	531	0.00001
Enterobacter sp. R-25	3404057	S	192	84	276	0.00000
Enterobacter sp. RHBSTW-00175	2742639	S	177	25	202	0.00000
Enterobacter sp. Crenshaw	1977566	S	149	421	570	0.00001
Enterobacter sp. SA187	1914861	S	135	77	212	0.00000
Enterobacter sp. JUb54	2724468	S	112	89	201	0.00000
Enterobacter sp. JBIWA003	2831890	S	104	20	124	0.00000
Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013	3077940	S	81	12	93	0.00000
Enterobacter sp. ECC-249	3116481	S	62	5	67	0.00000
Enterobacter sp. R4-368	1166130	S	54	10	64	0.00000
Enterobacter sp. SGAir0187	2836161	S	51	5	56	0.00000
Enterobacter sp. JBIWA005	2831891	S	43	23	66	0.00000
Enterobacter sp. 155105	2980499	S	40	1511	1551	0.00002
Enterobacter sp. 18A13	2565914	S	40	67	107	0.00000
Enterobacter sp. E20	1560339	S	33	16	49	0.00000
Enterobacter sp. LU1	1848517	S	29	28	57	0.00000
Enterobacter sp. SES19	2705458	S	19	3	22	0.00000
Enterobacter sp. S-33	3026145	S	16	18	34	0.00000
Enterobacter sp. AN-K1	2894203	S	15	8	23	0.00000
Enterobacter sp. E12	2769348	S	14	3	17	0.00000
Enterobacter sp. N18-03635	2500132	S	13	15	28	0.00000
Enterobacter sp. RHBSTW-00593	2742656	S	11	10	21	0.00000
Enterobacter sp. BNK-14	3376151	S	10	17	27	0.00000
Enterobacter mori	539813	S	23399	793	24192	0.00025
Enterobacter bugandensis	881260	S	11617	957	12574	0.00013
Enterobacter soli	885040	S	1093	37	1130	0.00001
Enterobacter oligotrophicus	2478464	S	1057	14	1071	0.00001
Enterobacter wuhouensis	2529381	S	598	12	610	0.00001
Enterobacter adelaidei	3142537	S	582	38	620	0.00001
Enterobacter huaxiensis	2494702	S	531	7	538	0.00001
Enterobacter pseudoroggenkampii	2996112	S	159	10	169	0.00000
Enterobacter quasiroggenkampii	2497436	S	101	9	110	0.00000
Salmonella enterica	28901	S	58972	39199	98171	0.00100
Salmonella sp. JXY0409-18	2879113	S	1426	5944	7370	0.00008
Salmonella sp. HY31	3344879	S	814	99	913	0.00001
Salmonella bongori	54736	S	466	780	1246	0.00001
Escherichia coli	562	S	50819	80498	131317	0.00134
Escherichia albertii	208962	S	3375	160	3535	0.00004
Escherichia sp. E4742	2044467	S	752	29	781	0.00001
Escherichia sp. HH091_1A	2509662	S	16	39	55	0.00000
Escherichia fergusonii	564	S	558	59	617	0.00001
Escherichia marmotae	1499973	S	525	16	541	0.00001
Escherichia ruysiae	2608867	S	30	6	36	0.00000
Phytobacter ursingii	1972431	S	12928	923	13851	0.00014
Phytobacter cepae	3458728	S	2528	21	2549	0.00003
Phytobacter diazotrophicus	395631	S	721	2726	3447	0.00004
Phytobacter sp. SCO41	1756993	S	532	270	802	0.00001
Phytobacter sp. MRY16-398	2487150	S	34	392	426	0.00000
Yokenella regensburgei	158877	S	18501	280	18781	0.00019
Kosakonia sacchari	1158459	S	2030	270	2300	0.00002
Kosakonia radicincitans	283686	S	1885	775	2660	0.00003
Kosakonia pseudosacchari	1646340	S	1699	200	1899	0.00002
Kosakonia sp. MUSA4	2067958	S	898	171	1069	0.00001
Kosakonia sp. ML.JS2a	2980557	S	480	32	512	0.00001
Kosakonia sp. SMBL-WEM22	2725560	S	214	32	246	0.00000
Kosakonia sp. CCTCC M2018092	2492396	S	74	45	119	0.00000
Kosakonia cowanii	208223	S	1540	325	1865	0.00002
Kosakonia calanthes	3139408	S	866	14	880	0.00001
Kosakonia beeri	3458729	S	601	9	610	0.00001
Kosakonia oryzendophytica	1005665	S	496	32	528	0.00001
Kosakonia oryzae	497725	S	457	100	557	0.00001
Kosakonia styphnolobii	3064532	S	451	7	458	0.00000
Kosakonia arachidis	551989	S	352	13	365	0.00000
Kluyvera ascorbata	51288	S	2458	265	2723	0.00003
Kluyvera intermedia	61648	S	2112	53	2165	0.00002
Kluyvera cryocrescens	580	S	2037	59	2096	0.00002
Kluyvera georgiana	73098	S	1008	28	1036	0.00001
Kluyvera sichuanensis	2725494	S	680	9	689	0.00001
Kluyvera sp. CRP	2873269	S	189	68	257	0.00000
Kluyvera genomosp. 3	2774055	S	156	61	217	0.00000
Leclercia adecarboxylata	83655	S	3915	1548	5463	0.00006
Leclercia sp. 29361	2714951	S	430	29	459	0.00000
Leclercia sp. S52	3138178	S	217	11	228	0.00000
Leclercia sp. LSNIH3	1920116	S	83	1033	1116	0.00001
Leclercia sp. W6	2282310	S	59	38	97	0.00000
Leclercia sp. J807	2681307	S	57	23	80	0.00000
Leclercia sp. 119287	2681308	S	57	56	113	0.00000
Leclercia sp. W17	2282309	S	56	42	98	0.00000
Leclercia sp. TB492	3412682	S	40	34	74	0.00000
Leclercia sp. Colony189	2681309	S	22	128	150	0.00000
Leclercia sp. G3L	2898725	S	22	22	44	0.00000
Leclercia sp. LSNIH1	1920114	S	18	43	61	0.00000
Leclercia pneumoniae	2815358	S	952	16	968	0.00001
Symbiopectobacterium purcellii	2871826	S	6953	25	6978	0.00007
Candidatus Williamhamiltonella defendens	138072	S	50	91	141	0.00000
secondary endosymbiont of Heteropsylla cubana	134287	S	119	2	121	0.00000
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	78	0	78	0.00000
Candidatus Regiella endosymbiont of Tuberolachnus salignus	3077956	S	41	0	41	0.00000
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	60	2	62	0.00000
Blochmannia endosymbiont of Camponotus nipponensis	2681986	S	14	4	18	0.00000
Blochmannia endosymbiont of Camponotus sp.	700220	S	11	37	48	0.00000
Candidatus Blochmannia ocreatus (nom. nud.)	251538	S	46	8	54	0.00000
Candidatus Mikella endobia	1778264	S	211	8	219	0.00000
Candidatus Hoaglandella endobia	1778263	S	69	0	69	0.00000
Candidatus Doolittlea endobia	1778262	S	48	0	48	0.00000
Candidatus Hartigia pinicola	1345115	S	33	0	33	0.00000
Candidatus Annandia pinicola	1345117	S	20	2	22	0.00000
Candidatus Gullanella endobia	1070130	S	20	0	20	0.00000
Candidatus Purcelliella pentastirinorum	472834	S	16	0	16	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	11	0	11	0.00000
Cronobacter sakazakii	28141	S	2402	1357	3759	0.00004
Cronobacter turicensis	413502	S	582	152	734	0.00001
Cronobacter dublinensis	413497	S	528	111	639	0.00001
Cronobacter malonaticus	413503	S	478	381	859	0.00001
Cronobacter condimenti	1163710	S	236	30	266	0.00000
Cronobacter universalis	535744	S	98	78	176	0.00000
Cronobacter sp. JZ38	1906275	S	92	459	551	0.00001
Cronobacter muytjensii	413501	S	42	159	201	0.00000
Cedecea neteri	158822	S	2624	120	2744	0.00003
Cedecea lapagei	158823	S	2315	250	2565	0.00003
Cedecea sp. FDAARGOS_727	2545798	S	79	168	247	0.00000
Cedecea davisae	158484	S	47	95	142	0.00000
Atlantibacter hermannii	565	S	4141	49	4190	0.00004
Atlantibacter subterraneus	255519	S	315	11	326	0.00000
Shigella dysenteriae	622	S	2940	3035	5975	0.00006
Shigella flexneri	623	S	1025	3510	4535	0.00005
Shigella sonnei	624	S	151	191	342	0.00000
Shigella boydii	621	S	44	68	112	0.00000
Dryocola sp. LX212	3242728	S	2066	31	2097	0.00002
Dryocola mayonis	3133271	S	576	19	595	0.00001
Dryocola sharpae	3133272	S	454	16	470	0.00000
Buttiauxella sp. WJP83	2986951	S	553	101	654	0.00001
Buttiauxella sp. 3AFRM03	2479367	S	147	342	489	0.00000
Buttiauxella agrestis	82977	S	646	23	669	0.00001
Buttiauxella selenatireducens	3073902	S	441	77	518	0.00001
Buttiauxella ferragutiae	82989	S	166	433	599	0.00001
Pseudocitrobacter corydidari	2891570	S	2367	225	2592	0.00003
Pseudocitrobacter faecalis	1398493	S	366	33	399	0.00000
Jejuibacter calystegiae	2579935	S	2252	376	2628	0.00003
Jejuibacter sp. L23	3092086	S	47	17	64	0.00000
Pluralibacter gergoviae	61647	S	1243	19	1262	0.00001
[Enterobacter] lignolyticus	1334193	S	803	5	808	0.00001
Pseudescherichia vulneris	566	S	1540	44	1584	0.00002
Trabulsiella odontotermitis	379893	S	1374	34	1408	0.00001
Siccibacter colletis	1505757	S	646	8	654	0.00001
Siccibacter turicensis	357233	S	523	11	534	0.00001
Superficieibacter sp. HKU1	3031919	S	429	92	521	0.00001
Superficieibacter sp. BNK-5	3376142	S	320	67	387	0.00000
Mangrovibacter phragmitis	1691903	S	859	20	879	0.00001
Plesiomonas shigelloides	703	S	678	3	681	0.00001
Franconibacter daqui	2047724	S	323	8	331	0.00000
Franconibacter helveticus	357240	S	218	13	231	0.00000
Scandinavium goeteborgense	1851514	S	527	2	529	0.00001
Shimwellia blattae	563	S	457	1	458	0.00000
Candidatus Gillettellia adelgis	1177218	S	295	0	295	0.00000
Candidatus Profftia tarda	1177216	S	79	0	79	0.00000
Candidatus Profftia lariciata	1987921	S	66	0	66	0.00000
Candidatus Profftia sp. (ex Adelges kitamiensis)	2864218	S	55	0	55	0.00000
Enterobacteriaceae endosymbiont of Macroplea mutica	2675791	S	36	110	146	0.00000
Candidatus Riesia pediculicola	401619	S	15	30	45	0.00000
Candidatus Riesia pediculischaeffi	428411	S	12	27	39	0.00000
Candidatus Moranella endobia	1048758	S	29	0	29	0.00000
Candidatus Curculioniphilus buchneri	690594	S	21	0	21	0.00000
Candidatus Ishikawella capsulata	168169	S	13	0	13	0.00000
