name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	50261856	1766962	52028818	0.55959
Enterobacter	547	G	378007	9049	387056	0.00416
Salmonella	590	G	267574	18123	285697	0.00307
Klebsiella	570	G	185313	7284	192597	0.00207
Escherichia	561	G	131208	48706	179914	0.00194
Superficieibacter	2303321	G	39128	70	39198	0.00042
Kluyvera	579	G	35155	229	35384	0.00038
Cedecea	158483	G	34186	26	34212	0.00037
Kosakonia	1330547	G	29920	62	29982	0.00032
Leclercia	83654	G	24228	197	24425	0.00026
Buttiauxella	82976	G	15717	7	15724	0.00017
Cronobacter	413496	G	15204	28	15232	0.00016
Dryocola	3021684	G	10281	11	10292	0.00011
Phytobacter	447792	G	7491	101	7592	0.00008
Symbiopectobacterium	801	G	2759	13	2772	0.00003
Candidatus Regiella	568988	G	551	8	559	0.00001
Candidatus Williamhamiltonella	568987	G	535	586	1121	0.00001
Candidatus Doolittlea	1906657	G	878	15	893	0.00001
Candidatus Blochmanniella	203804	G	371	0	371	0.00000
Candidatus Hoaglandella	1906659	G	278	4	282	0.00000
Candidatus Hartigia	1449912	G	220	2	222	0.00000
Candidatus Gullanella	1906661	G	126	83	209	0.00000
Candidatus Annandia	1302410	G	35	2	37	0.00000
Candidatus Mikella	1906660	G	33	3	36	0.00000
Candidatus Purcelliella	472825	G	32	0	32	0.00000
Candidatus Tachikawaea	1682492	G	27	4	31	0.00000
Lelliottia	1330545	G	6409	33	6442	0.00007
Plesiomonas	702	G	4806	8	4814	0.00005
Pseudocitrobacter	1504576	G	4582	28	4610	0.00005
Siccibacter	1649298	G	4486	5	4491	0.00005
Jejuibacter	2815296	G	4280	4	4284	0.00005
Pluralibacter	1330546	G	4276	13	4289	0.00005
Atlantibacter	1903434	G	4002	12	4014	0.00004
Mangrovibacter	451512	G	3593	18	3611	0.00004
Franconibacter	1649295	G	3442	28	3470	0.00004
Shimwellia	1335483	G	3131	2	3133	0.00003
Shigella	620	G	2463	2016	4479	0.00005
Pseudescherichia	2055880	G	2425	18	2443	0.00003
Trabulsiella	158851	G	2196	12	2208	0.00002
Yokenella	158876	G	1940	8	1948	0.00002
Scandinavium	2726810	G	1788	1	1789	0.00002
Candidatus Profftia	1177214	G	506	0	506	0.00001
Candidatus Gillettellia	1177217	G	286	263	549	0.00001
Candidatus Moranella	1048757	G	146	0	146	0.00000
Candidatus Curculioniphilus	690591	G	99	0	99	0.00000
Candidatus Ishikawella	409304	G	80	0	80	0.00000
Candidatus Schneideria	1081630	G	77	0	77	0.00000
Candidatus Riesia	401618	G	58	0	58	0.00000
Candidatus Psyllophila	3682497	G	18	0	18	0.00000
Serratia	613	G	3700417	12648	3713065	0.03994
Yersinia	629	G	888224	3549	891773	0.00959
Rahnella	34037	G	10671	42	10713	0.00012
Rouxiella	1565532	G	2911	9	2920	0.00003
Chania	1745211	G	2029	7	2036	0.00002
Ewingella	41201	G	1914	8	1922	0.00002
Gibbsiella	929812	G	1908	5	1913	0.00002
Nissabacter	1964366	G	1123	2	1125	0.00001
Chimaeribacter	2716544	G	696	3	699	0.00001
Candidatus Fukatsuia	1927833	G	424	0	424	0.00000
Morganella	581	G	1426675	7801	1434476	0.01543
Providencia	586	G	329211	93192	422403	0.00454
Proteus	583	G	16185	121	16306	0.00018
Xenorhabdus	626	G	9082	4	9086	0.00010
Arsenophonus	637	G	7648	4	7652	0.00008
Photorhabdus	29487	G	7422	2	7424	0.00008
Moellerella	158848	G	3220	87	3307	0.00004
Hafnia	568	G	881840	6310	888150	0.00955
Edwardsiella	635	G	29627	51	29678	0.00032
Obesumbacterium	82982	G	1495	128	1623	0.00002
Pantoea	53335	G	46638	309	46947	0.00050
Erwinia	551	G	26186	4585	30771	0.00033
Tatumella	82986	G	23140	53	23193	0.00025
Mixta	2100764	G	3679	81	3760	0.00004
Winslowiella	2997349	G	2069	19	2088	0.00002
Paramixta	3231896	G	1336	7	1343	0.00001
Duffyella	3026546	G	1023	21	1044	0.00001
Buchnera	32199	G	927	0	927	0.00001
Wigglesworthia	51228	G	11	0	11	0.00000
Limnobaculum	2172100	G	41091	1960	43051	0.00046
Pragia	82984	G	32899	2619	35518	0.00038
Leminorella	82980	G	12537	71	12608	0.00014
Pectobacterium	122277	G	35670	719	36389	0.00039
Dickeya	204037	G	17687	512	18199	0.00020
Brenneria	71655	G	5292	883	6175	0.00007
Lonsdalea	1082702	G	1130	20	1150	0.00001
Musicola	2884243	G	686	19	705	0.00001
Prodigiosinella	3059405	G	372	917	1289	0.00001
