name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudomonadota	1224	P	87698886	276000	87974886	0.95127
Bacteroidota	976	P	1461782	89	1461871	0.01581
Chlorobiota	1090	P	2302	4	2306	0.00002
Rhodothermota	1853220	P	402	0	402	0.00000
Ignavibacteriota	1134404	P	61	0	61	0.00000
Balneolota	1936987	P	36	0	36	0.00000
Gemmatimonadota	142182	P	296	0	296	0.00000
Fibrobacterota	65842	P	48	1	49	0.00000
Fidelibacterota	62680	P	14	0	14	0.00000
Myxococcota	2818505	P	15632	0	15632	0.00017
Thermodesulfobacteriota	200940	P	9404	3	9407	0.00010
Planctomycetota	203682	P	5542	3	5545	0.00006
Verrucomicrobiota	74201	P	2957	1	2958	0.00003
Candidatus Omnitrophota	67812	P	654	0	654	0.00001
Chlamydiota	204428	P	115	0	115	0.00000
Lentisphaerota	256845	P	62	0	62	0.00000
Kiritimatiellota	134625	P	20	4	24	0.00000
Campylobacterota	29547	P	4718	0	4718	0.00005
Bdellovibrionota	3018035	P	3661	0	3661	0.00004
Acidobacteriota	57723	P	3492	0	3492	0.00004
Spirochaetota	203691	P	2093	0	2093	0.00002
Chrysiogenota	200938	P	462	0	462	0.00000
Deferribacterota	200930	P	453	0	453	0.00000
Nitrospirota	40117	P	323	0	323	0.00000
Aquificota	200783	P	104	0	104	0.00000
Elusimicrobiota	74152	P	57	0	57	0.00000
Thermomicrobiota	3027942	P	46	0	46	0.00000
Calditrichota	1930617	P	40	0	40	0.00000
Atribacterota	67818	P	40	0	40	0.00000
Nitrospinota	1293497	P	32	0	32	0.00000
Dictyoglomota	68297	P	14	0	14	0.00000
Thermodesulfobiota	3002442	P	14	0	14	0.00000
Caldisericota	67814	P	10	0	10	0.00000
Bacillota	1239	P	1666712	5850	1672562	0.01809
Actinomycetota	201174	P	1122441	651	1123092	0.01214
Cyanobacteriota	1117	P	12771	0	12771	0.00014
Mycoplasmatota	544448	P	2478	3	2481	0.00003
Chloroflexota	200795	P	1966	0	1966	0.00002
Armatimonadota	67819	P	67	0	67	0.00000
Vulcanimicrobiota	1154676	P	28	0	28	0.00000
Deinococcota	1297	P	4363	0	4363	0.00005
Thermotogota	200918	P	521	0	521	0.00001
Synergistota	508458	P	116	0	116	0.00000
Fusobacteriota	32066	P	1784	936	2720	0.00003
Candidatus Saccharimonadota	95818	P	70	14	84	0.00000
Candidatus Fervidibacterota	1383058	P	13	0	13	0.00000
Chordata	7711	P	108650	1710	110360	0.00119
Ascomycota	4890	P	31810	387	32197	0.00035
Basidiomycota	5204	P	3570	85	3655	0.00004
Mucoromycota	1913637	P	666	49	715	0.00001
Microsporidia	6029	P	151	1	152	0.00000
Euglenozoa	33682	P	4250	0	4250	0.00005
Heterolobosea	5752	P	10	0	10	0.00000
Apicomplexa	5794	P	3233	54	3287	0.00004
Oomycota	4762	P	250	20	270	0.00000
Bacillariophyta	2836	P	236	11	247	0.00000
Parabasalia	5719	P	270	0	270	0.00000
Fornicata	207245	P	122	0	122	0.00000
Evosea	2605435	P	255	133	388	0.00000
Methanobacteriota	28890	P	8447	3	8450	0.00009
Thermoplasmatota	2283796	P	138	0	138	0.00000
Nitrososphaerota	651137	P	1023	0	1023	0.00001
Thermoproteota	28889	P	360	0	360	0.00000
Promethearchaeota	3366641	P	40	0	40	0.00000
Uroviricota	2731618	P	4664	2	4666	0.00005
Peploviricota	2731361	P	49	0	49	0.00000
Nucleocytoviricota	2732007	P	431	0	431	0.00000
Kitrinoviricota	2732406	P	26	0	26	0.00000
Pisuviricota	2732408	P	26	0	26	0.00000
Negarnaviricota	2497569	P	11	0	11	0.00000
Phixviricota	2732412	P	11	0	11	0.00000
