name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Blautia	572511	G	2329124	603791	2932915	0.06715
Enterocloster	2719313	G	911804	102776	1014580	0.02323
Hungatella	1649459	G	708527	84262	792789	0.01815
Lacrimispora	2719231	G	538531	7449	545980	0.01250
Lachnoclostridium	1506553	G	486388	57794	544182	0.01246
Mediterraneibacter	2316020	G	430758	149834	580592	0.01329
Roseburia	841	G	382662	175997	558659	0.01279
Sellimonas	1769710	G	250696	45933	296629	0.00679
Otoolea	2941495	G	190304	26774	217078	0.00497
Eisenbergiella	1432051	G	188477	28762	217239	0.00497
Dorea	189330	G	172607	67855	240462	0.00551
Anaerostipes	207244	G	167135	15261	182396	0.00418
Anaerocolumna	1843210	G	134793	446	135239	0.00310
Marvinbryantia	248744	G	128119	6609	134728	0.00308
Wansuia	2944198	G	114074	7524	121598	0.00278
Claveliimonas	3076670	G	102639	13938	116577	0.00267
Qiania	2944195	G	91273	7878	99151	0.00227
Kineothrix	2163168	G	88181	922	89103	0.00204
Novisyntrophococcus	2888809	G	64216	2613	66829	0.00153
Allocoprococcus	3569723	G	63800	31788	95588	0.00219
Faecalimonas	2005355	G	61252	28171	89423	0.00205
Butyrivibrio	830	G	55403	676	56079	0.00128
Simiaoa	2944193	G	54704	15369	70073	0.00160
Hominifimenecus	3073585	G	54589	105	54694	0.00125
Agathobacter	1766253	G	45632	92107	137739	0.00315
Anaerobutyricum	2569097	G	38199	7644	45843	0.00105
Chordicoccus	3031933	G	35641	1686	37327	0.00085
Stomatobaculum	1213720	G	22735	200	22935	0.00053
Jutongia	2944194	G	21661	1980	23641	0.00054
Lachnoanaerobaculum	1164882	G	21601	1014	22615	0.00052
Coprococcus	33042	G	21500	3954	25454	0.00058
Pseudobutyrivibrio	46205	G	20554	527	21081	0.00048
Wujia	2944152	G	16088	4224	20312	0.00047
Lachnospira	28050	G	14981	1641	16622	0.00038
Eshraghiella	3342669	G	14633	3295	17928	0.00041
Anaeromicropila	3024823	G	13973	91	14064	0.00032
Herbinix	1663717	G	11248	1698	12946	0.00030
Anaeropeptidivorans	2997360	G	7345	48	7393	0.00017
Sporofaciens	2811390	G	4903	1	4904	0.00011
Chakrabartyella	3088373	G	3395	68	3463	0.00008
Tyzzerella	1506577	G	2957	153	3110	0.00007
Candidatus Epulonipiscium	2383	G	2020	25	2045	0.00005
Anaerotignum	2039240	G	9869	1139	11008	0.00025
Vallitalea	1348611	G	6545	83	6628	0.00015
Petrocella	2603323	G	2575	83	2658	0.00006
Cellulosilyticum	698776	G	7771	181	7952	0.00018
Defluviitalea	1185408	G	4325	590	4915	0.00011
Flavonifractor	946234	G	201669	19871	221540	0.00507
Ruminococcus	1263	G	195437	44354	239791	0.00549
Faecalibacterium	216851	G	134168	14325	148493	0.00340
Dysosmobacter	2591381	G	117275	90140	207415	0.00475
Pseudoflavonifractor	1017280	G	74974	7452	82426	0.00189
Lawsonibacter	2172004	G	53259	3500	56759	0.00130
Oscillibacter	459786	G	44054	13842	57896	0.00133
Vescimonas	2892396	G	40600	10475	51075	0.00117
Subdoligranulum	292632	G	38543	4428	42971	0.00098
Caproicibacterium	2834348	G	37117	5682	42799	0.00098
Owariibacterium	3393728	G	30262	7330	37592	0.00086
Ruthenibacterium	1905344	G	26425	1911	28336	0.00065
Pusillibacter	2892397	G	25474	3933	29407	0.00067
Anaerotruncus	244127	G	21934	4334	26268	0.00060
Hominenteromicrobium	3073575	G	15178	5034	20212	0.00046
Acidaminobacterium	3570270	G	11336	25	11361	0.00026
Solibaculum	2842531	G	9949	2070	12019	0.00028
Ethanoligenens	253238	G	9216	681	9897	0.00023
Ruminiclostridium	1508657	G	8632	646	9278	0.00021
Bengtsoniella	3389389	G	6162	38	6200	0.00014
Thermoclostridium	2304691	G	5617	459	6076	0.00014
