name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Lachnospiraceae	186803	F	8870246	821661	9691907	0.22191
Anaerotignaceae	3118652	F	9869	1139	11008	0.00025
Vallitaleaceae	2603322	F	9182	104	9286	0.00021
Cellulosilyticaceae	3018741	F	7771	181	7952	0.00018
Defluviitaleaceae	1185407	F	4325	590	4915	0.00011
Oscillospiraceae	216572	F	1223305	145428	1368733	0.03134
Clostridiaceae	31979	F	844628	131727	976355	0.02236
Butyricicoccaceae	3085642	F	436108	11857	447965	0.01026
Eubacteriaceae	186806	F	307640	183888	491528	0.01125
Clostridiales Family XVII. Incertae Sedis	539000	F	3980	2197	6177	0.00014
Clostridiales Family XVI. Incertae Sedis	543347	F	1116	984	2100	0.00005
Acutalibacteraceae	3082771	F	89191	7824	97015	0.00222
Desulfitobacteriaceae	2937909	F	41729	783	42512	0.00097
Peptococcaceae	186807	F	24916	927	25843	0.00059
Aristaeellaceae	3046368	F	16055	10	16065	0.00037
Syntrophomonadaceae	68298	F	8103	98	8201	0.00019
Desulfallaceae	2867375	F	5484	26	5510	0.00013
Fusibacteraceae	3679999	F	5383	46	5429	0.00012
Symbiobacteriaceae	543349	F	4333	3	4336	0.00010
Proteinivoracaceae	1491775	F	3403	13	3416	0.00008
Heliobacteriaceae	31984	F	3103	94	3197	0.00007
Desulfotomaculaceae	2937910	F	1322	338	1660	0.00004
Thermincolaceae	2937911	F	1296	44	1340	0.00003
Peptostreptococcaceae	186804	F	733911	96076	829987	0.01900
Anaerovoracaceae	543314	F	126225	5435	131660	0.00301
Natronincolaceae	3118656	F	10886	176	11062	0.00025
Peptoclostridiaceae	3120161	F	4655	92	4747	0.00011
Filifactoraceae	3118655	F	4086	457	4543	0.00010
Thermotaleaceae	3118657	F	4029	59	4088	0.00009
Caminicellaceae	3118654	F	1491	37	1528	0.00003
Monoglobaceae	3085657	F	20438	2684	23122	0.00053
Thermoanaerobacteraceae	186814	F	16760	328	17088	0.00039
Candidatus Desulforudaceae	3399799	F	2265	12	2277	0.00005
Christensenellaceae	990719	F	17348	1172	18520	0.00042
Neomoorellaceae	3039168	F	11125	16	11141	0.00026
Zhaonellaceae	2748673	F	1790	15	1805	0.00004
Desulfitibacteraceae	3039170	F	1478	3	1481	0.00003
Acetivibrionaceae	3120654	F	10009	1580	11589	0.00027
Halanaerobiaceae	972	F	3357	25	3382	0.00008
Halobacteroidaceae	53434	F	2490	1421	3911	0.00009
Halothermotrichaceae	3046412	F	1302	18	1320	0.00003
Tepidanaerobacteraceae	2770092	F	5141	9	5150	0.00012
Thermosediminibacteraceae	2770093	F	2400	3	2403	0.00006
Mahellaceae	3120709	F	2427	136	2563	0.00006
Koleobacteraceae	2786988	F	2282	7	2289	0.00005
Natranaerobiaceae	485255	F	870	1	871	0.00002
Natranaerofabaceae	2807496	F	838	1	839	0.00002
Enterococcaceae	81852	F	1508963	459845	1968808	0.04508
Lactobacillaceae	33958	F	115564	5151	120715	0.00276
Streptococcaceae	1300	F	107326	51995	159321	0.00365
Carnobacteriaceae	186828	F	23854	1040	24894	0.00057
Aerococcaceae	186827	F	11271	714	11985	0.00027
Bacillaceae	186817	F	421948	61627	483575	0.01107
Paenibacillaceae	186822	F	395064	9192	404256	0.00926
Staphylococcaceae	90964	F	61565	10601	72166	0.00165
Caryophanaceae	186818	F	55397	7895	63292	0.00145
Anoxybacillaceae	3120669	F	18770	4678	23448	0.00054
Alicyclobacillaceae	186823	F	14113	226	14339	0.00033
Listeriaceae	186820	F	13987	12858	26845	0.00061
Bacillales Family X. Incertae Sedis	539003	F	1133	25	1158	0.00003
Fictibacillaceae	3120697	F	7910	1286	9196	0.00021
Thermoactinomycetaceae	186824	F	6682	287	6969	0.00016
Gemellaceae	539738	F	4091	328	4419	0.00010
Sporolactobacillaceae	186821	F	3112	122	3234	0.00007
Guptibacillaceae	3421337	F	2984	1020	4004	0.00009
Abyssicoccaceae	3076164	F	327	185	512	0.00001
Erysipelotrichaceae	128827	F	504611	135279	639890	0.01465
Coprobacillaceae	2810280	F	230986	12919	243905	0.00558
Turicibacteraceae	2810281	F	11357	573	11930	0.00027
Selenomonadaceae	1843491	F	51394	920	52314	0.00120
Sporomusaceae	1843490	F	23286	407	23693	0.00054
Veillonellaceae	31977	F	44184	1610	45794	0.00105
Acidaminococcaceae	909930	F	22606	1283	23889	0.00055
Peptoniphilaceae	1570339	F	23343	2626	25969	0.00059
Tissierellaceae	1737406	F	7423	72	7495	0.00017
Acidilutibacteraceae	2992717	F	4865	295	5160	0.00012
Tepidimicrobiaceae	2992719	F	2242	106	2348	0.00005
Gottschalkiaceae	2042895	F	1530	16	1546	0.00004
Sporanaerobacteraceae	2992718	F	1438	83	1521	0.00003
Thermohalobacteraceae	2848916	F	866	7852	8718	0.00020
Caldicellulosiruptoraceae	3071002	F	8296	65	8361	0.00019
Geochordaceae	3366852	F	2279	67	2346	0.00005
