name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacillota	1239	P	17809606	918003	18727609	0.46166
Actinomycetota	201174	P	4978192	42556	5020748	0.12377
Cyanobacteriota	1117	P	88208	74	88282	0.00218
Mycoplasmatota	544448	P	46004	334	46338	0.00114
Chloroflexota	200795	P	22478	56	22534	0.00056
Armatimonadota	67819	P	1799	0	1799	0.00004
Vulcanimicrobiota	1154676	P	368	1	369	0.00001
Verrucomicrobiota	74201	P	7060990	186418	7247408	0.17866
Planctomycetota	203682	P	54560	23	54583	0.00135
Chlamydiota	204428	P	3416	17	3433	0.00008
Kiritimatiellota	134625	P	1573	31	1604	0.00004
Lentisphaerota	256845	P	891	0	891	0.00002
Candidatus Omnitrophota	67812	P	424	0	424	0.00001
Bacteroidota	976	P	5565798	64683	5630481	0.13880
Chlorobiota	1090	P	8402	13	8415	0.00021
Rhodothermota	1853220	P	6762	27	6789	0.00017
Balneolota	1936987	P	1547	168	1715	0.00004
Ignavibacteriota	1134404	P	1258	3	1261	0.00003
Gemmatimonadota	142182	P	5371	86	5457	0.00013
Fidelibacterota	62680	P	633	0	633	0.00002
Fibrobacterota	65842	P	491	87	578	0.00001
Candidatus Cloacimonadota	456828	P	334	0	334	0.00001
Pseudomonadota	1224	P	2516020	67521	2583541	0.06369
Thermodesulfobacteriota	200940	P	153101	2250	155351	0.00383
Spirochaetota	203691	P	78308	474	78782	0.00194
Myxococcota	2818505	P	73813	283	74096	0.00183
Campylobacterota	29547	P	71307	1415	72722	0.00179
Acidobacteriota	57723	P	31733	18	31751	0.00078
Bdellovibrionota	3018035	P	10187	9	10196	0.00025
Nitrospirota	40117	P	7704	1	7705	0.00019
Atribacterota	67818	P	2943	0	2943	0.00007
Aquificota	200783	P	2817	6	2823	0.00007
Deferribacterota	200930	P	2643	8	2651	0.00007
Elusimicrobiota	74152	P	2227	0	2227	0.00005
Calditrichota	1930617	P	1693	0	1693	0.00004
Thermomicrobiota	3027942	P	1218	0	1218	0.00003
Chrysiogenota	200938	P	832	71	903	0.00002
Thermodesulfobiota	3002442	P	722	0	722	0.00002
Dictyoglomota	68297	P	690	0	690	0.00002
Nitrospinota	1293497	P	440	0	440	0.00001
Thermosulfidibacterota	3123113	P	295	0	295	0.00001
Caldisericota	67814	P	158	0	158	0.00000
Coprothermobacterota	2138240	P	100	5	105	0.00000
Deinococcota	1297	P	26988	161	27149	0.00067
Synergistota	508458	P	20601	179	20780	0.00051
Thermotogota	200918	P	11567	248	11815	0.00029
Fusobacteriota	32066	P	44512	859	45371	0.00112
Candidatus Saccharimonadota	95818	P	666	4	670	0.00002
Candidatus Fervidibacterota	1383058	P	282	0	282	0.00001
Candidatus Bipolaricaulota	67810	P	258	113	371	0.00001
Minisyncoccota	1752724	P	77	34	111	0.00000
Candidatus Absconditibacteriota	221235	P	82	1967	2049	0.00005
Chordata	7711	P	225227	37892	263119	0.00649
Ascomycota	4890	P	77277	8786	86063	0.00212
Basidiomycota	5204	P	25485	2708	28193	0.00069
Mucoromycota	1913637	P	12249	959	13208	0.00033
Microsporidia	6029	P	5250	15	5265	0.00013
Apicomplexa	5794	P	23226	598	23824	0.00059
Ciliophora	5878	P	25	0	25	0.00000
Oomycota	4762	P	1700	1	1701	0.00004
Bacillariophyta	2836	P	1591	3	1594	0.00004
Cercozoa	136419	P	14	0	14	0.00000
Euglenozoa	33682	P	8544	18	8562	0.00021
Parabasalia	5719	P	3638	7	3645	0.00009
Fornicata	207245	P	685	0	685	0.00002
Evosea	2605435	P	1543	329	1872	0.00005
Methanobacteriota	28890	P	85528	925	86453	0.00213
Thermoplasmatota	2283796	P	4024	0	4024	0.00010
Thermoproteota	28889	P	6084	54	6138	0.00015
Nitrososphaerota	651137	P	3853	16	3869	0.00010
Promethearchaeota	3366641	P	1359	13	1372	0.00003
Nanobdellota	192989	P	86	1	87	0.00000
Microcaldota	1801631	P	83	0	83	0.00000
Candidatus Nanohalarchaeota	1462430	P	40	12	52	0.00000
Uroviricota	2731618	P	8535	86	8621	0.00021
Peploviricota	2731361	P	462	0	462	0.00001
Nucleocytoviricota	2732007	P	2864	0	2864	0.00007
Preplasmiviricota	2732008	P	38	0	38	0.00000
Kitrinoviricota	2732406	P	255	0	255	0.00001
Negarnaviricota	2497569	P	239	0	239	0.00001
Pisuviricota	2732408	P	110	0	110	0.00000
Lenarviricota	2732407	P	90	0	90	0.00000
Duplornaviricota	2732405	P	16	422	438	0.00001
Artverviricota	2732409	P	24	1260	1284	0.00003
Cressdnaviricota	2732416	P	101	0	101	0.00000
Commensaviricota	3412625	P	60	0	60	0.00000
Cossaviricota	2732415	P	32	0	32	0.00000
Taleaviricota	2840024	P	23	0	23	0.00000
